,E007_Time[h],E007_6803_deltaKaiA3B3_rep1,E007_6803_deltaKaiA3B3_rep2,E007_6803_deltaKaiA3B3_rep3,E007_6803_deltaKaiA3B3_rep4,E007_6803_deltaKaiA3B3_rep5,E008_Time[h],E008_6803_deltaKaiA3B3_rep1,E008_6803_deltaKaiA3B3_rep2,E008_6803_deltaKaiA3B3_rep3,E008_6803_deltaKaiA3B3_rep4,E011_Time[h],E011_6803_deltaKaiA3B3_rep1,E011_6803_deltaKaiA3B3_rep2,E011_6803_deltaKaiA3B3_rep3,E011_6803_deltaKaiA3B3_rep4,E011_6803_deltaKaiA3B3_rep5
311,26.01361111111111,1.5336243528014406,0.4868249847450427,0.9101144502411356,2.3197923137884677,1.6206763504342492,26.01388888888889,1.620717714892326,1.542277299005306,1.7249538569730374,1.694241886884438,26.01388888888889,2.090667625416603,2.892211964514229,2.152317198836083,1.9665009612529645,2.291280129554208
312,26.096944444444443,1.5330878292202588,0.4585997885018936,0.8948847924716066,2.300092083870851,1.612495480525637,26.09722222222222,1.608537822292627,1.5306127539803736,1.716251176803519,1.6827536875188862,26.09722222222222,2.0754606963091287,2.904493719342724,2.1498594039056185,1.9566370999840876,2.2800873429816004
313,26.18027777777778,1.524715963565345,0.4226230263726162,0.8777682106031226,2.2871253470740847,1.6042065584738836,26.18055555555556,1.6005148952114876,1.513506401510312,1.7122768730252171,1.6676077957806617,26.18055555555556,2.060690935173776,2.8993723937635343,2.142836254554874,1.9422310140315373,2.265673040211267
314,26.26361111111111,1.5165082800060177,0.3940950949428926,0.8559647577968307,2.2584929069765884,1.5926090201520982,26.26388888888889,1.5964485877113237,1.4991582039295466,1.7024304638608698,1.6596038606883674,26.26388888888889,2.0463574160237163,2.891647386200119,2.1376464978523657,1.934681979744282,2.245436075273376
315,26.346944444444443,1.5080643033983212,0.3592163904245594,0.8322744867507388,2.2385955631324697,1.5851023036249992,26.34722222222222,1.5865385538115304,1.4805681220905869,1.6937114682268333,1.6441415313411865,26.34722222222222,2.035459216842053,2.856118100599664,2.13188888611476,1.928989275621481,2.2401753079262168
316,26.43027777777778,1.492183559285023,0.3175873086556113,0.8114974496997176,2.212634111071525,1.5764858491489149,26.43055555555556,1.5719844474884863,1.4607361153640248,1.6841194057330826,1.6352204569188853,26.43055555555556,2.0225954195818217,2.832983946433086,2.126962176906881,1.921352182312485,2.234489603656196
317,26.51361111111111,1.4810655738956149,0.2760082451001974,0.7848336984154983,2.1644093422992405,1.5583590991717826,26.51388888888889,1.5601859226755486,1.436862141638536,1.6764537966832087,1.617840286681813,26.51388888888889,2.003765110165989,2.801044338695028,2.1204651330417104,1.9081699826168328,2.2153778336778416
318,26.599722222222223,1.4789098741463127,0.2420795948486235,0.7584832842066751,2.144722044296791,1.5475214983331491,26.59722222222222,1.550942633263055,1.4135461573208763,1.6637141620744236,1.5992006699709005,26.59722222222222,1.985567378487452,2.841098697903859,2.1105965225803835,1.893641961484258,2.201638874933801
319,26.683055555555555,1.474515987640058,0.2056017526173533,0.7380462579187035,2.1249730005210417,1.537172493464171,26.683333333333334,1.5318542330983245,1.397988117335887,1.657500023597557,1.589701256207661,26.68083333333333,1.96820131840904,2.8067464501016803,2.100555118832189,1.8859674060146805,2.1844716100948407
320,26.766388888888887,1.4668834426665165,0.1615751127490036,0.7171226699339,2.089762990404547,1.528111533587614,26.766666666666666,1.5169203759856575,1.3775879751264912,1.6498109036370543,1.581941694894189,26.766666666666666,1.9520660277635156,2.816787026854321,2.0901397003545727,1.874545605458213,2.163874927559848
321,26.849722222222223,1.4638117682020764,0.1210000692123488,0.6925125701714453,2.07809278935555,1.5095380699178529,26.85,1.5005407156863333,1.3567456826536937,1.641846325270985,1.5641216356131629,26.85,1.936360608353572,2.792019865251335,2.076149050953137,1.857175851215159,2.14624772145583
322,26.933055555555555,1.4553004939098506,0.0868770156023193,0.6642160080873808,2.0713631687579843,1.4942515558608718,26.933333333333334,1.4839149059186114,1.3308611903965837,1.6282058122710312,1.5482407280278438,26.933333333333334,1.9266841659518317,2.770844407906007,2.0653819596816363,1.846257436836012,2.1277888916379126
323,27.016388888888887,1.4429491501396772,0.0460063451400022,0.635033032674609,2.038174895971472,1.4770514470142655,27.016666666666666,1.4636426003577343,1.3007344473523323,1.6154888891024957,1.5326986218820735,27.016666666666666,1.9096358103008528,2.7448601029553483,2.0562372208419832,1.8325896580214565,2.1072973436893427
324,27.099722222222223,1.4343572679281191,0.00858845067264,0.6187636924628956,2.010928734331324,1.465737201167238,27.1,1.4495234526359235,1.280565401036193,1.6052950809242992,1.5180949670002788,27.1,1.8898146551131216,2.746466404060099,2.042513633984246,1.822971812622367,2.088771988921486
325,27.183055555555555,1.424524378998461,-0.0267762753263688,0.5974080355188673,1.9736254431485416,1.452908278300601,27.183333333333334,1.4321571163423803,1.2569539974815034,1.5942239135889822,1.5048294132874651,27.183333333333334,1.8750198180710596,2.726462770404728,2.0286100039066444,1.8086032006398105,2.0794117443738287
326,27.266388888888887,1.4112500157607135,-0.0752874407574692,0.5723661094460144,1.9604657777098144,1.430964140586777,27.266666666666666,1.4183432450232896,1.2439001812396833,1.5804749136427023,1.4863016107292226,27.266666666666666,1.854050420827014,2.6862486666974323,2.0099251406555583,1.7948831242250431,2.060015532813976
327,27.349722222222223,1.3963337113116117,-0.1147446538949496,0.5454379613846865,1.9270504892775224,1.409504252389798,27.35,1.400881492181813,1.2250038953802338,1.5628476083252345,1.4715112093917238,27.35,1.8321055890032705,2.692023563170136,1.9962578595255192,1.7734108876795118,2.044982282737654
328,27.43583333333333,1.3835749994346145,-0.1603475233869435,0.5202236380120977,1.9055803250897347,1.3971280802653048,27.433333333333334,1.3919715112780948,1.209065081490741,1.5471415255699736,1.4592578594217225,27.433333333333334,1.8141844521920416,2.655786935578492,1.984806981059216,1.754385797454854,2.0231109283687063
329,27.519166666666667,1.3693734145999046,-0.206295658255427,0.4973231855423214,1.88185602836021,1.3780350929605487,27.51944444444444,1.3766129557292603,1.186083679676872,1.5303561940039316,1.446341211046555,27.516944444444444,1.7984861439554736,2.6233382652018817,1.968371331047492,1.7376071621528988,2.0006004096591
330,27.6025,1.3571284919643902,-0.2501886678962203,0.4663366497262954,1.8370783382783955,1.355624761414389,27.60277777777777,1.3516054789094156,1.1624596285623785,1.5148911429477407,1.4299609145741414,27.60277777777777,1.7770098018256424,2.592877038843413,1.9569497405293448,1.723674292525665,1.971049672288918
331,27.68583333333333,1.343639767371703,-0.2944261620789875,0.440664075851818,1.792447990009428,1.3330965587572945,27.68611111111111,1.3369487341496449,1.1493928652890928,1.4967459024156495,1.4129166203929833,27.68611111111111,1.757354567304558,2.592002748829926,1.9463410457919317,1.7125865014753627,1.9462576676663663
332,27.769166666666667,1.3295067773521985,-0.3308077509472381,0.4121055087435494,1.7623657146941327,1.3152499603113452,27.76944444444444,1.3206423747380158,1.127083325516931,1.4839200031155242,1.3958079789721642,27.76944444444444,1.7359195858641616,2.540714893011983,1.9289440883705595,1.700543104054393,1.922423352927768
333,27.8525,1.315929059122957,-0.3685330450183242,0.3830609927630118,1.728432239449026,1.295284443590228,27.85277777777777,1.307886053919575,1.107130943423893,1.465212976448853,1.37943464086135,27.85277777777777,1.7091040069463237,2.5012129747638787,1.9149577150486945,1.688543417465346,1.8973456909375663
334,27.93583333333333,1.2981061505877831,-0.4126016551834406,0.3549305718085899,1.6962482873663127,1.2737994882992425,27.93611111111111,1.2860794248963492,1.09253565170606,1.4538243545107383,1.3639962566907888,27.93611111111111,1.6819069839628484,2.473696502983635,1.8981807778579565,1.673186761061003,1.8732236502883275
335,28.019166666666667,1.2788375903372065,-0.4534131927076275,0.3215142893155295,1.6622145775138877,1.257594576335294,28.01944444444444,1.266822140827347,1.0728973815775964,1.4373536700899034,1.3448924771713129,28.01944444444444,1.6589276742954704,2.437964992093002,1.877412134078121,1.6508724563443375,1.8460562053007332
336,28.1025,1.258122917648478,-0.494167269229769,0.2862121882559385,1.6569318249353335,1.2394691917868994,28.10277777777777,1.2587138548285577,1.05921606277075,1.42800045666869,1.3249229530943325,28.10277777777777,1.6325652392958572,2.397017962037457,1.856450646237119,1.6399998269685123,1.820242336023588
337,28.18583333333333,1.2423616724855755,-0.5398634967625928,0.256624311138788,1.645200740649924,1.2232228209341856,28.18611111111111,1.2405542199729505,1.0316916235358495,1.4189642484230558,1.3042873353318454,28.18611111111111,1.6146188442856078,2.3624549382862075,1.8400951821110365,1.6245681987368816,1.795181028233814
338,28.271944444444443,1.233753395499202,-0.5853014876926702,0.2177507000099089,1.6336220316526209,1.2050549522488865,28.26944444444444,1.2233428892904747,1.009923990641309,1.4068445802225789,1.284185274836429,28.26944444444444,1.5900876585562502,2.3316754518321856,1.819944614724115,1.6081768996029888,1.768271273436456
339,28.355277777777776,1.218297628026783,-0.6302808547804168,0.229391396451995,1.611996400914076,1.1829650763943484,28.355555555555554,1.2086795157680614,0.9971130893736238,1.394640987630455,1.2678164226412436,28.35305555555556,1.5723708553692477,2.283679039192055,1.804997822348751,1.5994252596705696,1.7371120688646744
340,28.43861111111111,1.2093939120924668,-0.6838012111600914,0.2279464415846022,1.58212454738063,1.1657526862255247,28.438888888888886,1.193163752349622,0.9776588435373718,1.3857530069034991,1.2515804298600313,28.438888888888886,1.5500676119559915,2.237465242406208,1.790253688505498,1.58411261119355,1.7005024174797518
341,28.521944444444443,1.18964179040713,-0.7326621703397971,0.2370158760641485,1.557807165974313,1.14421727678898,28.522222222222226,1.1771952519360471,0.945161175455214,1.3763801749921436,1.2358769476871168,28.522222222222226,1.5285771095178085,2.1978336090387605,1.7763111019630626,1.565238288576046,1.6666413279710923
342,28.605277777777776,1.1774408063683692,-0.7760633462014817,0.2325997400839131,1.5522449475928446,1.1219583453228854,28.605555555555554,1.1669736673852098,0.9268200059678946,1.3599220295404382,1.218305627397408,28.605555555555554,1.5038985332259538,2.1693836921775613,1.760168956738308,1.5452016283723644,1.6417278147562169
343,28.68861111111111,1.1509905040605086,-0.8322043530009351,0.2306980733740383,1.5140385791096342,1.0995753912570252,28.688888888888886,1.154098651511963,0.9070352544342396,1.3445781088860531,1.1996661203463952,28.688888888888886,1.4744310722216156,2.138315050434185,1.7428261520962507,1.519801969287004,1.607960897980766
344,28.771944444444443,1.134890428254594,-0.8780848053677923,0.2331109152015259,1.4777887433737795,1.0782679162127904,28.772222222222226,1.1349698570881388,0.886406838731159,1.3307479520602756,1.179558077970149,28.772222222222226,1.4499739196159138,2.0756272479439346,1.7212815925500655,1.5066386521746526,1.581339603518503
345,28.855277777777776,1.1157401244083975,-0.9269043183055314,0.2292383043702418,1.443696119210069,1.0530354240031832,28.855555555555554,1.1115869368425528,0.8729346752536451,1.3100310987880115,1.157181151785324,28.855555555555554,1.4227262724898986,2.0387198543658407,1.697934187861082,1.4865110200401896,1.5522629629713087
346,28.93861111111111,1.102939138666415,-0.9726625071914752,0.2310802792209134,1.4261613814189795,1.0248774206328126,28.938888888888886,1.0945495434609982,0.8540186789147712,1.298427089487784,1.1367349933891568,28.938888888888886,1.3934873318945526,1.998192444882664,1.6709828530387831,1.463218418038685,1.5227300136691844
347,29.021944444444443,1.088687017859865,-1.02155898777679,0.2338368776311299,1.3843852007766757,1.0017934142979,29.022222222222226,1.0798573295862517,0.834458763145697,1.2813354652717377,1.1166192544594662,29.022222222222226,1.368856302850791,1.940644600200892,1.6526265083408085,1.4347601934753982,1.4969397986702506
348,29.10805555555556,1.0733833095066931,-1.0727933761864856,0.2375081370153416,1.3677682440350143,0.9819829153862748,29.105555555555554,1.0589099478180684,0.8120548398956622,1.262155767945631,1.1008335867546526,29.105555555555554,1.3410323943494595,1.89207590655074,1.6304640792729526,1.4127356958057804,1.465891366760748
349,29.191388888888888,1.0566275618115666,-1.1245652889194169,0.2356940943248615,1.3361111739215406,0.965245436477377,29.191666666666663,1.033907050713185,0.7946068196319902,1.2452875400088446,1.078977642113701,29.189166666666665,1.3116148193513344,1.837685955686152,1.602494496589166,1.389144276635475,1.4373837724550371
350,29.27472222222222,1.0342193236658788,-1.1748743428482809,0.2381947860478639,1.3054146491394882,0.948380492342254,29.275,1.0140482907853172,0.7737146113400866,1.2235303246543747,1.0590510724561772,29.275,1.2806027947871268,1.7970743448847997,1.579516696291554,1.368385289720313,1.4060160759955984
351,29.35805555555556,1.021958144647746,-1.2235201552196195,0.2350102482093868,1.2672793243677818,0.9283875999435636,29.35833333333333,0.9927333205051628,0.7467781225234392,1.2074836657688377,1.04105352978223,29.35833333333333,1.2517955415574753,1.756440676948084,1.5613296196303776,1.3504580909663182,1.370787343353031
352,29.441388888888888,1.0044435750220104,-1.2771023436538194,0.2283405163713278,1.2383058502610331,0.9114662784355734,29.441666666666663,0.9779617923004016,0.7265972592036212,1.1897471079324686,1.0231846661725876,29.441666666666663,1.224592284532953,1.6945845602011331,1.531132213104052,1.3329620384297036,1.3364966462260566
353,29.52472222222222,0.9858751657402364,-1.2958205261451097,0.2367856256324476,1.1990948734495446,0.8790160491641604,29.525,0.95773335855569,0.7003719259202859,1.1751201964191178,1.008644133788566,29.525,1.1939922525540645,1.6585056084928047,1.5093234284591497,1.3126964923168742,1.3005430620415126
354,29.60805555555556,0.9688524684407136,-1.3094743210615631,0.2305456106283683,1.1750470365393082,0.8568364356668106,29.60833333333333,0.9422476716126684,0.6819020257311705,1.1574024771962577,0.9898315848720592,29.60833333333333,1.1641946784312436,1.618803441195682,1.485902222690396,1.2926608149844254,1.2625256739543596
355,29.691388888888888,0.9567750354484564,-1.3136633471450971,0.2280205055315745,1.131362978112005,0.8363269636726189,29.691666666666663,0.9251043837699569,0.6677874602120953,1.1399934969249768,0.970346671745545,29.691666666666663,1.1315987989448584,1.5818776832060784,1.4608675580406745,1.2670543709391415,1.2238435708476754
356,29.77472222222222,0.9384424197752024,-1.329987223511473,0.2336103440514123,1.0896433327250052,0.8114871611022916,29.775,0.9113031472831554,0.6462281294569623,1.130492802959983,0.9513890468120838,29.775,1.1010038548452072,1.5467279649440335,1.4314184020010214,1.239076526838,1.1924958473326608
357,29.85805555555556,0.9160541751194148,-1.3400455696502962,0.2297151594340901,1.0606887309113682,0.7861165580681423,29.85833333333333,0.8958436143648456,0.627423932077757,1.1202999433496017,0.9325583625553168,29.85833333333333,1.076609090852521,1.494553922353318,1.404353727310629,1.2135266514881675,1.1554816037486328
358,29.944166666666664,0.9030098558662796,-1.352438005425015,0.216334984462678,1.0420997991798435,0.7672146868740949,29.941666666666663,0.8767254371845885,0.606174765204547,1.1046144668357765,0.9140542715394696,29.941666666666663,1.0592137556569603,1.4451551969014291,1.3778725119568471,1.1884041158470018,1.119599946163031
359,30.0275,0.8819090170877079,-1.3573641510729224,0.2138698514571073,1.0234771600148689,0.750781082015683,30.02777777777777,0.856348267868926,0.5888805244854836,1.0902359228540706,0.8938764264093497,30.025277777777777,1.0316171019186182,1.402131435579591,1.3521737391751782,1.170308293022052,1.0840499863714126
360,30.11083333333333,0.8585512145423352,-1.3644236272051555,0.2153197922741723,1.003221431876572,0.7290152801800487,30.11111111111111,0.8349117585013821,0.5697411040868007,1.0741638615336644,0.8736244798903464,30.11111111111111,1.000418386267521,1.3788822909027587,1.3280563974492805,1.1444385582710566,1.0492308418974563
