,E007_Time[h],E007_6803_WT_rep1,E007_6803_WT_rep2,E007_6803_WT_rep3,E007_6803_WT_rep4,E007_6803_WT_rep5,E008_Time[h],E008_6803_WT_rep1,E008_6803_WT_rep2,E008_6803_WT_rep3,E008_6803_WT_rep4,E011_Time[h],E011_6803_WT_rep1,E011_6803_WT_rep2,E011_6803_WT_rep3,E011_6803_WT_rep4,E011_6803_WT_rep5
894,74.75805555555556,0.8948833387159916,0.8886303304838281,0.942025010145195,0.937540009115251,0.9510153100140522,74.75833333333333,0.4447087424554238,0.4950425227075504,0.4542071972016261,0.371352940599975,74.75833333333333,1.1627701505298025,1.1390397588911798,-2.113188885774914,1.084331070009683,1.1805601677752555
895,74.84138888888889,0.9340498899259116,0.9356865825678164,1.00504258608806,0.9920021598764815,1.0016484221964108,74.84166666666667,0.5089803757040315,0.5514302415877637,0.5115540598600565,0.439486553689683,74.84166666666667,1.260370137772807,1.2314390027219506,-1.9699472308387076,1.175103488282366,1.2778449538136911
896,74.92472222222221,0.9848527700673936,0.9892051006469044,1.0612931961718106,1.041895645176019,1.0533479025978387,74.925,0.5743840306087529,0.608564075586155,0.5806265965262897,0.4965384704654823,74.925,1.3473453025798192,1.3046424138423878,-1.8251482332204232,1.2642384544056005,1.370510305993744
897,75.00805555555556,1.035489112039072,1.0417831071507826,1.1151738875874615,1.0956174272526158,1.1081108649411946,75.00833333333333,0.631516380345365,0.6734406864003506,0.6324214423835913,0.5575051472227701,75.00833333333333,1.4394921878527718,1.3902465810744535,-1.6829954120331403,1.3565323051204232,1.4671527355539005
898,75.09416666666667,1.087956041423611,1.0958178173085673,1.1648816999835958,1.1599644605120245,1.160734415427899,75.09166666666667,0.6883740897613447,0.7340567272928762,0.6941352242222133,0.6111830313036799,75.09166666666667,1.5332073283138483,1.478848085064853,-1.53869229566104,1.440181368403862,1.566168745482361
899,75.1775,1.1358506764877043,1.148506439148805,1.2208136654663484,1.214333691526994,1.2120156527379269,75.17777777777778,0.7585538153758691,0.7974088430911523,0.7533645604393775,0.6793685610970809,75.17527777777778,1.626287250505475,1.5560434982850404,-1.3972424217593964,1.5515819634689374,1.650954830517043
900,75.26083333333332,1.1851701281820706,1.2022461734994736,1.2795668085994203,1.2679220590372773,1.2589516680298063,75.2611111111111,0.8168522053798162,0.871093670187506,0.809706061039288,0.7430581660385783,75.2611111111111,1.7159284727903243,1.639629385031209,-1.2562493372545855,1.6527304007646637,1.7385074771455746
901,75.34416666666667,1.232911500141461,1.2516342139879804,1.3365381464040698,1.3245264939496275,1.310139544940628,75.34444444444443,0.8766658996357566,0.9363078365391584,0.8763563276331224,0.8104482666105051,75.34444444444443,1.8065275053513168,1.728602301424296,-1.1129165983440754,1.7406229819760402,1.8248231636052936
902,75.4275,1.2900718886846496,1.3028677470411605,1.3925246883591171,1.3801439193377922,1.3727763595860372,75.42777777777778,0.9389915296779654,0.9984479616682322,0.9271119534390342,0.8765352743419341,75.42777777777778,1.8922808501916213,1.7995587954099834,-0.970447770496434,1.82745600002406,1.9122983598832564
903,75.51083333333332,1.3438483828144423,1.3577439518852803,1.4455234364009426,1.4329712504425205,1.4268591805602355,75.5111111111111,1.008425718712417,1.0625106566617488,0.9891695232821582,0.9457155918086688,75.5111111111111,1.9771850011346528,1.895695406758699,-0.8370464284513257,1.9270257390657104,1.993929527716229
904,75.59416666666667,1.3976380642176698,1.4076600005460365,1.4977313849234803,1.4780053946715674,1.4741850689359788,75.59444444444443,1.0727650816167793,1.1202925241716295,1.0565256135946022,1.020585612633247,75.59444444444443,2.066236443824076,1.967608667065615,-0.6965161562195117,2.0317284744939648,2.08131312059069
905,75.6775,1.4508380072651916,1.4472130578485576,1.550545520778237,1.5248432515996804,1.520751078264582,75.67777777777778,1.1254062249404306,1.1827901584146956,1.122176792415451,1.0831417214849468,75.67777777777778,2.1468316557237985,2.0588950997506426,-0.558460547082846,2.1157604729377884,2.1574455837428315
906,75.76083333333332,1.5034452790118975,1.4966002814173975,1.6035628232742682,1.5786817129686104,1.5729542545759183,75.7611111111111,1.1779457469044368,1.2400001451726688,1.1861196193907682,1.144580294079771,75.7611111111111,2.230767106117977,2.143751220058439,-0.4248832035942886,2.19491799226214,2.2365233541585594
907,75.84416666666667,1.553856939196701,1.5490188216765433,1.6525802641781937,1.629317662687105,1.6235916363784135,75.84444444444443,1.2319802374015691,1.2967190617921664,1.240550645773596,1.2110976971804646,75.84444444444443,2.318239256111021,2.2223735350584057,-0.2869877375778871,2.2853972815679686,2.315542860573496
908,75.93027777777777,1.5952700402425446,1.5966658218494103,1.6989948077141948,1.6745479768309148,1.6636602546590509,75.92777777777778,1.289706277996295,1.3491434771847115,1.3032664144239523,1.2700902885965015,75.92777777777778,2.395044558627577,2.3061585436446888,-0.1619777701287925,2.355794581192208,2.39670052347297
909,76.0136111111111,1.6380816272563994,1.6403384179588445,1.7484034105640105,1.7231695236427895,1.7093571328833754,76.01388888888889,1.3423204419247836,1.403469951826721,1.3606634598088256,1.3187544171840913,76.01138888888889,2.472179458412548,2.380902736536173,-0.0300569316132491,2.440706122707795,2.4685927550920264
910,76.09694444444445,1.6800887380292635,1.6824337388271238,1.7972030218669433,1.7609791635324772,1.75967928699548,76.09722222222221,1.3920192940949003,1.4580950377595148,1.4201383080021943,1.373086422846176,76.09722222222221,2.547040392031079,2.450002596276493,0.0969711383314036,2.533528128923645,2.5510159594154223
911,76.18027777777777,1.7306884030361689,1.7273489060759517,1.827390583219849,1.8027737490767293,1.8000237254180251,76.18055555555556,1.447999391086214,1.512015278589314,1.4700874766850005,1.4260826365324366,76.18055555555556,2.61922378786856,2.5244545972340333,0.2363027907967269,2.599456813884676,2.616966532177629
912,76.2636111111111,1.767077645436166,1.7600810341264626,1.863563028677155,1.8389501250192957,1.8331874490522184,76.26388888888889,1.4986572811499888,1.562027209487236,1.5243074751451724,1.484339380239285,76.26388888888889,2.683126066130634,2.5892552056019054,0.3641343676031802,2.67068838287179,2.69304086086283
913,76.34694444444445,1.801453481072338,1.790427230199226,1.894917284750836,1.8875051282709208,1.8659674512778284,76.34722222222221,1.5453895042091903,1.6075273571892956,1.5701948042776128,1.530052967009866,76.34722222222221,2.750943638843188,2.640200879397975,0.4828622013001332,2.741419032401877,2.761035324704921
914,76.43027777777777,1.8462129184717968,1.828784594314235,1.942450270410435,1.926635587909354,1.902760717953178,76.43055555555556,1.592792591858483,1.6525122399964118,1.6239459565841987,1.5820197009340622,76.43055555555556,2.8234729098523603,2.707688068464848,0.6080826151658557,2.804444950227828,2.8323462946875115
915,76.5136111111111,1.882152958845681,1.8733502192909144,1.976558897083054,1.965138325179344,1.940764227415148,76.51388888888889,1.6386630673642286,1.7013783677744028,1.6859574161737847,1.6384358771484837,76.51388888888889,2.9015102748245285,2.773513214469882,0.7295919232075239,2.867962315338516,2.897770133543925
916,76.59694444444445,1.9100705960891535,1.9079211907481224,2.013640068653353,2.007810153492639,1.9823749504791808,76.59722222222221,1.6855974456644889,1.7419222419539837,1.7386256587622035,1.6924977818364848,76.59722222222221,2.967252121246326,2.8290727509051705,0.8431864301612104,2.9299672979588065,2.953903195757197
917,76.68027777777777,1.9455628167814096,1.94449458710414,2.051890681463554,2.049647878427988,2.012789850439265,76.68055555555556,1.7381922333690258,1.783540355530771,1.7931471516722643,1.7340016922281452,76.68055555555556,3.0230948284246257,2.8843631030875474,0.9492624314918972,2.9936560595495587,3.006541827560075
918,76.76638888888888,1.9772266001856715,1.97266747957668,2.091107624313437,2.077248297731134,2.049405883067956,76.76388888888889,1.789643928759302,1.8254291930652813,1.824718353833759,1.7963438766002802,76.76388888888889,3.0770347674865537,2.9283806881586045,1.0694162133934704,3.0456247528076243,3.062482366935023
919,76.84972222222221,1.999258918249188,2.0094369321828944,2.1210877784603417,2.119408201314828,2.0728199966163587,76.85,1.8365490217884757,1.868585230682927,1.8697357157834469,1.8419205942764407,76.8475,3.132868301379484,2.9795219150846632,1.1780440527887124,3.1032695216658404,3.1243211436142126
920,76.93305555555555,2.0320567356032373,2.036000001739354,2.1478280176191733,2.148324371258819,2.1030291318141385,76.93333333333334,1.879503994081408,1.915404936074026,1.909795679665068,1.8821280956269155,76.93333333333334,3.190391784871028,3.027983184656796,1.2887422173293142,3.15078650129304,3.166254479079532
921,77.01638888888888,2.0618170095631254,2.067153737862062,2.1781252079623927,2.179793581809851,2.1282302218695146,77.01666666666667,1.9249053189346532,1.9540847684937943,1.9460946792293403,1.9271626220687208,77.01666666666667,3.2426015645490525,3.083760889490818,1.3885069653958644,3.206571818094045,3.212878686562584
922,77.09972222222221,2.084736690128185,2.094495182966454,2.1989762081200195,2.2114125993816725,2.1586201924692694,77.1,1.963549461316472,1.9954211787623437,1.983629139833964,1.9610204060656136,77.1,3.3002939788216743,3.116451414027289,1.483134546097861,3.249021589709668,3.2655900710446786
923,77.18305555555555,2.1176127199817785,2.125821372267396,2.2235778691796395,2.239178182555027,2.1897959617787324,77.18333333333334,1.9956328778668209,2.0260106092646866,2.0281954784436023,2.002097671128076,77.18333333333334,3.345265357917252,3.17025113453151,1.5858211992737048,3.2929319250167115,3.320384929256844
924,77.26638888888888,2.1432420344912897,2.149129333779181,2.2383270346863924,2.265487082077664,2.209954440441797,77.26666666666667,2.034552016897353,2.0586494939507407,2.0625901036299097,2.0281906318133345,77.26666666666667,3.388712023884395,3.2003564190935254,1.682563155490694,3.331898924127973,3.3586595496798184
925,77.34972222222221,2.1646215617081417,2.165016088315535,2.25942054064298,2.2971360408643275,2.2254925315809078,77.35,2.0657033183914244,2.088534258335317,2.0934094155715086,2.0620954937253435,77.35,3.426830290591952,3.2489636276281275,1.778756636045036,3.376118678392237,3.4056102125440537
926,77.43305555555555,2.1891482223677747,2.187278649489608,2.272455215509666,2.313921793996765,2.247407130797069,77.43333333333334,2.0916832140040933,2.1128613194981245,2.116649806054002,2.1250084535147926,77.43333333333334,3.451016463729028,3.272469111874846,1.86319785296184,3.419587270394281,3.4328331898297195
927,77.51638888888888,2.21121892988966,2.205314023713987,2.2830278802042736,2.317841068723723,2.2700951261698448,77.51666666666667,2.119088127062109,2.142027086083779,2.153107658469969,2.161325698879107,77.51666666666667,3.4890668408049708,3.303269215397964,1.949483008995112,3.455300773954875,3.459724745266689
928,77.60249999999999,2.225430590377304,2.209919210200683,2.286735348102181,2.327890584460945,2.2857533982573504,77.6,2.152114472563924,2.1720279583017907,2.183379347818968,2.2018434085624428,77.6,3.508777711149378,3.333760273586498,2.030008297627772,3.4776552541307773,3.471281134334559
929,77.68583333333333,2.24098010261823,2.208891200961143,2.293774425036338,2.33606705279118,2.294978820096264,77.6861111111111,2.177358657179692,2.2002603279265704,2.210861240707529,2.217357752355692,77.6836111111111,3.534545355912092,3.3521386136542186,2.102969903071632,3.5086467672147363,3.497698604262627
930,77.76916666666666,2.247264358083996,2.213426980806239,2.306941909297242,2.339967177464168,2.3007682572018133,77.76944444444445,2.202217079251261,2.2167205782974277,2.2295496953491645,2.2350648910964868,77.76944444444445,3.549966048063204,3.357800554639629,2.187164000267415,3.533071360735495,3.515373394029916
931,77.85249999999999,2.253280240930182,2.2175235273462737,2.309834591632957,2.3411876543966565,2.300518567567787,77.85277777777777,2.219486128792181,2.227405084318577,2.2526410615643586,2.256760976669182,77.85277777777777,3.576636052393048,3.381342407405985,2.266186754884746,3.548725073457783,3.532701734365152
932,77.93583333333333,2.2586246279964044,2.2185778109909813,2.315049255249111,2.336125171672391,2.304626601666528,77.9361111111111,2.2393621874877043,2.235710212459128,2.278331680780577,2.283842152004877,77.9361111111111,3.5839516255122126,3.3943604746412825,2.334234323322149,3.5666039353823296,3.546479847746779
933,78.01916666666666,2.252094388806303,2.221986794949522,2.314182675808883,2.3401764095421145,2.3084892024489365,78.01944444444445,2.251641628694778,2.2446323207530883,2.286017886032264,2.3059045510813974,78.01944444444445,3.5909090158515293,3.413851050858264,2.4053028527070577,3.580303967745839,3.5611039484029554
934,78.10249999999999,2.248886385567543,2.224347435230493,2.313231621433017,2.341538040423573,2.3117032053444704,78.10277777777777,2.2611208174420474,2.248367758799367,2.2910960019608337,2.326744298923308,78.10277777777777,3.5975044636620765,3.425210422394411,2.4651884808958027,3.580421183021022,3.5573702423115505
935,78.18583333333333,2.2543974731718177,2.2138566806419155,2.311192852699816,2.3484067289015105,2.316665438261146,78.1861111111111,2.2641961104298627,2.2625128677617727,2.304362344814682,2.344557511601903,78.1861111111111,3.5981342010151813,3.4196348674119523,2.531487336473617,3.574751584916576,3.5600749272001466
936,78.26916666666666,2.2504244991948523,2.220511472791246,2.312863122645145,2.34337913172767,2.3105727215855283,78.26944444444445,2.2698638560302697,2.2618639803690144,2.320413222449183,2.343140296235215,78.26944444444445,3.6015944518024177,3.4215206558978584,2.5895955387546423,3.5780911683771874,3.558614192546036
937,78.35249999999999,2.243964303896399,2.2163087460853625,2.304239176762426,2.331251897820797,2.294421868182749,78.35277777777777,2.272520394287012,2.2804174209147003,2.3402449343266856,2.3502887509880086,78.35277777777777,3.595481431735606,3.427464049663846,2.643309197781924,3.57763591958353,3.546184219576229
938,78.43861111111111,2.241613720220233,2.208845427730578,2.3037177530026467,2.320021668266633,2.283209683396493,78.4361111111111,2.281362056915533,2.28236950525734,2.34205377151651,2.3643989650717856,78.4361111111111,3.578991348346817,3.4250613023463745,2.707424414327407,3.576381815952277,3.5429811812674457
939,78.52194444444444,2.2411695737941644,2.210318437732635,2.281095581774347,2.308085076317922,2.2755329650489973,78.52222222222223,2.2881851673029816,2.2821165408203354,2.333036016694966,2.3714670187447817,78.51972222222221,3.5667204009883635,3.4055086594066486,2.7551372798919367,3.55632482613609,3.528801242346121
940,78.60527777777777,2.2242286829300264,2.1995246888967084,2.266169385943636,2.2970387473944074,2.26158850344106,78.60555555555555,2.284586040508197,2.263654826591996,2.33678794414533,2.372688983311958,78.60555555555555,3.5488647808328064,3.387202358130613,2.795043876705267,3.5646609100236137,3.509640559288402
941,78.68861111111111,2.20918785862368,2.1824610868273986,2.2569358808341726,2.2776792990828314,2.2435730813520376,78.68888888888888,2.2775609832617194,2.262780653125531,2.32690581975786,2.364460921125024,78.68888888888888,3.52842067087296,3.360338627628958,2.8345402777260524,3.5443860187394964,3.481095280320149
942,78.77194444444444,2.200443904555017,2.171324529928736,2.2347917742271823,2.2518033411369407,2.2226834740398385,78.77222222222223,2.274306293965792,2.258090302539042,2.3183859010297883,2.3517788855824087,78.77222222222223,3.49718424592188,3.3207136888371225,2.8728225466418507,3.5238960946443645,3.4575615454169366
943,78.85527777777777,2.1861936170879543,2.1491119094041857,2.219733766361453,2.2322074754774706,2.205316449240933,78.85555555555555,2.2604182626943543,2.2449800485155382,2.3032244370653263,2.3396389211292874,78.85555555555555,3.47395167261287,3.2943237545152844,2.911886737869121,3.5015870713348463,3.431835486304048
944,78.93861111111111,2.163633785270438,2.125620109256638,2.196958549933329,2.21408829619217,2.1800687671703445,78.93888888888888,2.243293171193044,2.235846156302923,2.299817668575664,2.3222370632575613,78.93888888888888,3.427519109399481,3.257765029248362,2.9409288965532285,3.462654873643557,3.3983132264564864
945,79.02194444444444,2.1507611908344444,2.106846006288415,2.171862810096715,2.1918423895357813,2.155137180521649,79.02222222222223,2.2265272928792026,2.2218848827140008,2.277761827878963,2.303969338505872,79.02222222222223,3.389482706555512,3.2202337094460223,2.9567450585684423,3.4240954176391027,3.3551908810989604
946,79.10527777777777,2.124572608195971,2.0737864701012723,2.1422432244630727,2.1676663339300406,2.126718434466989,79.10555555555555,2.202516892841867,2.2052924761264743,2.262253138900364,2.282431764459591,79.10555555555555,3.34563860617501,3.185325983342677,2.9839312505179314,3.3853046106260782,3.315064557205894
