,Time[h],6803_WT_rep1,6803_deltaKaiA3_rep3,6803_deltaKaiC3_rep1,6803_deltaKaiA3B3_rep3,6803_deltaKaiB3C3_rep1,6803_deltaKaiA3B3C3_rep3,6803_WT_rep2,6803_deltaKaiA3_rep4,6803_deltaKaiC3_rep2,6803_deltaKaiA3B3_rep4,6803_deltaKaiB3C3_rep2,6803_deltaKaiA3B3C3_rep4,6803_WT_rep3,6803_deltaKaiB3_rep1,6803_deltaKaiC3_rep3,6803_deltaKaiA3C3_rep1,6803_deltaKaiB3C3_rep3,6803_deltaKaiA1B1C1_rep1,6803_WT_rep4,6803_deltaKaiB3_rep2,6803_deltaKaiC3_rep4,6803_deltaKaiA3C3_rep2,6803_deltaKaiB3C3_rep4,6803_deltaKaiA1B1C1_rep2,6803_deltaKaiA3_rep1,6803_deltaKaiB3_rep3,6803_deltaKaiA3B3_rep1,6803_deltaKaiA3C3_rep3,6803_deltaKaiA3B3C3_rep1,6803_deltaKaiA1B1C1_rep3,6803_Wilde_WT_rep1,6803_deltaKaiA3_rep2,6803_deltaKaiB3_rep4,6803_deltaKaiA3B3_rep2,6803_deltaKaiA3C3_rep4,6803_deltaKaiA3B3C3_rep2,6803_deltaKaiA1B1C1_rep4,6803_Wilde_WT_rep2
944,78.93888888888888,2.796993537267532,0.11027661796107938,0.09931371681612786,0.45032572207417504,0.3217096482021056,0.3309686621427259,3.004051366040967,0.3902683077549152,0.3225173459240596,0.09687903759633569,0.082178549540524,0.27958364221439713,2.511038458782585,0.4326105949169739,2.1059532535479377,0.16612951912043467,0.27213551088178994,-0.11181904862120912,2.476909246498516,0.07654669220026142,0.3688843224514618,0.31877649321178336,3.0362080725994933,0.5582524525543958,0.36854437683183233,0.9848178217870671,0.4785792491821352,0.37409134522899956,-1.1166660393466212,0.0771313317466066,23.123551007145664,0.12059762481897905,0.5734447260673894,0.07593528331921784,-0.7830509252281889,0.23155118740492053,0.21620855151810245,32.27271364715008
945,79.02222222222223,2.873195196672419,0.2040429497148634,-0.06630321355113625,0.24358421781129555,0.2529408380226564,-0.16658761478161657,2.436466072256776,0.12554528394257822,0.22922162166579083,0.39915516830187187,0.4426156737320159,-0.024804265583150402,2.414550287235207,0.1773108299656139,1.8503341454067197,0.0364018811230296,0.28446082420456625,0.29418304071538676,2.7842222305134294,0.192505531087343,0.46633841650114266,0.3157023638364198,1.4606439243233356,0.2583967994232494,0.18379736430909774,-0.6625338691808562,0.17165498155793818,0.10962019343363719,-0.9689481285172928,0.5454312488539513,29.517641565888283,0.1719532512783621,0.23111871850032253,0.2622450145129346,1.7048046767823517,0.08373625149993114,-0.04450234050204018,71.7833051628858
946,79.10555555555555,2.5185513309595886,0.41744145815569567,0.4377239992952449,0.19660477435097964,0.1737934925050731,0.19562313442874577,2.6880486448043666,0.13044226452739557,-0.02442340652565182,0.26116739574773135,0.022641774429539234,-0.03942430237275895,2.647208250144834,0.11167949860566133,1.6541609158238373,0.01652657708473564,0.1964493975455436,0.10016475768629168,2.9406643029277655,0.13817510865173097,0.3834513537824738,0.24243694105036906,1.9547090469233697,-0.4813202599005167,0.1686412666735437,0.8498387036592934,-0.215540086225869,0.13492139714727583,0.8384900046345979,0.003696677607869856,5.520844321745384,0.5329022645871169,0.45837306293809,0.17819233764328823,1.0025525127587467,-0.03441387896203896,0.04473258976919168,47.43794377278103
947,79.18888888888888,2.4530581927254853,0.22047124821098665,-0.27860541135596767,-0.07061265067682934,0.38426666556575034,0.1976009118555053,2.4887953194089345,0.21495812417133883,0.07158129368805984,-0.10708457999870065,-0.02774424156944206,-0.2242766024781353,2.699008558846677,0.1757158409770279,1.5674316705006675,0.15650389452059993,0.2881003549830236,0.37612636201294497,2.8662314678969176,0.37355480704716487,0.02022224057409731,0.16898030302327283,-0.9315982669522211,0.2091019782541507,0.5730747438154795,-0.57806537585227,0.06699367264036743,0.47999478529700434,-0.6843525445649402,0.04192790541571146,9.193199942486585,0.3734430142191718,0.49520620002941107,0.083776276250212,-1.2998074104660522,0.23709996846536097,0.06391361627169999,84.266240674952
948,79.27222222222223,2.5267120262385343,-0.33686857644799517,0.08470778678405208,0.02193190105145168,0.2943594097005225,0.23934572029948506,2.328702323360501,0.2590917356742391,0.2672347531028168,0.2543989412108493,0.05145653084464102,-0.03936129986265579,2.4399474162836925,0.11941909605831662,1.8901445117726041,0.1163341221779917,-0.08058718077020084,-0.05793188645867015,2.4009197206232864,0.06864400710001325,0.07665018175802389,0.07533252871895725,0.4917202713355098,0.3196642180302233,0.007096453172548114,-0.1662470260357847,-0.04074411507667458,0.13484018704243764,0.10252331723780121,-0.229874779945881,23.654749181923506,0.19357384619451976,0.3516165672211107,0.2789958523916948,-0.5222750861818998,-0.041723035075460935,-0.06695898651581957,45.29780596068186
949,79.35833333333333,2.519509067438697,0.22542108659435459,-0.012337174994924737,-0.0757616114470431,0.16407077598472958,0.07085756328054324,2.1877658755138736,-0.24715803002573758,0.26253600097159785,-0.19438234039508245,0.020242995092937414,-0.2946785281291049,2.5600210170051043,0.092788501666683,1.3722975386091605,-0.10398244996298152,0.3103859116335254,0.09799027224204854,2.6547250473556767,0.3834420883095871,0.01273428081972598,0.18149369789518954,-0.6653370535839256,0.6203671640430143,0.22070504972930124,-0.5247071673710704,0.3512461773464705,0.23945743177599835,0.7191166814251392,-0.13171109033118722,14.28553287991704,0.5832931030792656,0.4276025987578398,0.023850086643683373,-0.49485050780256085,-0.13088371974596402,-0.1478849435755956,73.06224861438417
950,79.44166666666666,2.3414455439376876,0.2773393384980122,0.6802589335971884,-0.11369322846139421,0.13339981407307638,0.32213644503771643,2.405982186288652,0.16620769614751615,-0.022515934995094005,0.04657127549283529,-0.16138594709115323,0.009771579480008848,2.4792255471676783,0.5958232944578237,1.6338888466137007,0.055554469309927954,0.341018752176333,0.04389309821011072,3.7476434253897617,0.21794842884819707,0.4784736398476899,0.10746389110375999,-0.8027719610907977,-0.3987884786203922,0.033899186018001765,-0.28344672249849023,-0.1570358234095553,-0.1461536508775558,-0.4545733625928346,0.056419262774561114,11.025591962368905,0.21259912398523736,0.1731627256813615,-0.10166200189973329,-1.6275336688646793,0.3096170829883702,0.09113602064878477,113.9391765136464
951,79.52499999999999,2.172517675018788,0.07888527916664403,0.032495341851231783,-0.051862989587342506,0.1823455721996688,0.09318237052913766,2.2533474576696744,-0.050812218591609705,-0.01792202862939522,0.0872594892644946,-0.05343139566274686,0.19398889008250042,2.5475571845348584,0.46852270992604256,1.4849165280237173,-0.07505482755811661,-0.008689540524889974,-0.00022314833500498016,2.689670823068078,-0.00783759443949942,0.06386735953404114,-0.16675681030959555,0.6694138254254087,0.30219799559941113,0.37667751211773476,0.4775333837817246,0.21440950929275265,0.07800676893915662,0.22145227262189343,0.21451656825524157,26.554967441230048,0.12149024457046152,0.3382953758315741,0.09245860437369624,-0.060324563028324375,0.21977854035837918,0.31010418225282366,63.31819642920831
952,79.60833333333333,2.4627216716370195,0.2600580072483635,0.014371278058534187,-0.2502709337266617,0.020907097177886465,-0.296004654568077,2.3398578832064185,0.081781091109114,0.36631674469358183,0.027682001390286915,0.024105547735311754,0.13797327115685865,2.165012098477226,0.1908859824040912,1.3853786717108107,0.08418995311035653,0.5712601507813498,-0.054358207049341974,2.8908031997795627,0.1560833939642888,0.05891453917419413,-0.14116832420499992,-1.228781421434462,0.13332729273392077,0.009038675655117036,0.4282322245090089,-0.17441819795203367,0.12193852131630448,-0.45280732746425195,-0.11741888463627258,44.82370041449283,0.2299647970388696,0.04299897384604969,0.07621092159423137,-0.3632231840770363,0.2695998182907031,0.32901981787058276,218.5589140249766
953,79.69166666666666,2.272053736419458,-0.46914337986457355,-0.20411403048889457,-0.10891709908794037,0.09908343440060113,0.1045753761423098,2.4155096480132965,-0.036013511259746535,0.010199408056355956,0.007838512421057533,-0.06877622022823543,0.031724590541563964,2.411586449972097,0.5029123450634012,1.365273363180421,-0.19671089377459045,0.09086694198104188,-0.3185118174643497,2.33103650596025,0.01971076825007264,-0.3163857233333,0.07422943235139924,-0.6073594330792387,-0.9053998807134777,0.010981321803908064,0.06864887056295886,-0.13351931859255922,-0.13435856342372207,0.22264692064323305,0.05061319372230589,41.88183206619706,0.28802111014040066,0.1472719411597543,-0.050406035589724126,1.393770474082522,-0.05091991859161471,0.07788320467535413,77.89093385801348
954,79.77499999999999,2.3905100636642724,-0.018719786035984762,0.2570386425014571,-0.3978015231856568,0.29687362784000376,-0.26507753022410174,2.0102989287696413,-0.2641971640697495,0.09372498299872685,-0.03227127701133498,-0.052077804572652715,-0.6047572835640203,2.067276391604017,-0.09539897008602956,1.0745986845719528,0.11224292792934713,0.15012994759505563,-0.2226837189872361,2.170366683092774,0.06304390128097145,-0.022034331486369314,0.0694365430874886,0.2036780550730557,-0.6239828177672025,-0.08749590671493748,-0.3412176093370587,-0.2628942261202925,-0.3108846547256454,-0.482185901533337,-0.0813869066779561,23.26940366642637,0.05565750917089416,0.3611126960056301,-0.36739325401185174,-0.12934358257958714,-0.11178150696981692,-0.04330537962089467,16.733859378519153
955,79.85833333333333,1.9580868393417528,0.10132788361461822,-0.11217147767742022,-0.13692424284108365,-0.1757232799520771,-0.16496336583308582,1.7442218937200504,-0.1827710075539887,0.05689248951775479,-0.4426476661947328,-0.31580031200524245,0.058527517399461056,2.0920780675643216,-0.06404873219555092,1.1833527146590939,0.0010517155973304596,-0.06095171922125682,-0.2268736509005242,2.3287896637064103,0.09608216459319271,-0.15803219017979828,-0.3355469074748949,0.7243293035945728,-0.4724208109794035,0.13360563036678472,-0.02136814863197258,-0.21254329406963018,-0.6676399218017983,-1.4273067144433706,-0.40341889547671184,13.846456571310084,0.2028723159724086,-0.04548034658587972,-0.034751721987611346,1.3674346517831633,-0.2229857848286203,-0.4745456567672386,88.31729292987498
956,79.94166666666666,1.9947802410939413,-0.19900127728810188,-0.0017451667316796028,-0.13628529418156968,-0.028708247844800586,-0.4950821221308219,1.9072747026732326,-0.3617361838078143,0.1397009460678947,-0.3132909543366105,-0.6999448509214315,-0.5184211376480838,2.3059876136514874,-0.28303771157823737,1.2315335288491553,-0.40028423216341186,0.02762105332212987,-0.08108135236232722,2.7163013713773205,-0.01117507160446133,-0.06438020570473908,-0.10072083401967079,0.6645925690482388,-0.45071315243044136,-0.12571542913542813,0.06819631707751371,-0.41246689601831316,-0.1346245336318694,-0.4827164405081657,-0.37548248194463707,16.26303222302343,-0.19033615106723348,0.10749122521347568,-0.26248242931426835,0.3141051828941737,-0.3245335914569525,-0.10583734797397938,105.18083574862916
957,80.02499999999999,2.1805864382341507,-0.11970817637539452,-0.4116832013671247,-0.2758847126411376,-0.11208223612754503,-0.07543378984466378,1.7994535070034043,-0.0810938367882347,-0.34785063043919257,-0.43420144056342963,-0.7345125314050077,-0.19560337942635253,1.7390011572709825,-0.08236667970829266,1.119139199183877,-0.101764615512647,0.015847375649891735,0.03469343759366499,2.072897720728073,0.04127156156952457,0.01892071425058121,-0.326085150437154,-0.7755338960128026,0.10114086627154666,-0.3854604498588428,0.7374748500302306,-0.48266540558676946,-0.19183865896295546,0.9215839958789093,0.1524226250167472,22.619172149784703,-0.3639695770140088,-0.04997417997050866,-0.2605863672712804,1.1606680163534189,-0.2164257674475154,-0.20718017391242485,56.784087964413025
958,80.10833333333333,1.8655015917478077,-0.09079372253459636,-0.32198635928894154,-0.4157225329598839,-0.05584620651069012,-0.16601835898295028,1.7907544496494392,-0.21084511231431016,-0.45576322463436275,-0.5853794239213977,-0.23950446522757401,-0.4030193382947054,1.9311148174350508,0.4479635907784934,1.156167794338586,0.0866108666220982,-0.006273643178665037,-0.14954901994149788,2.1985746174284566,0.06342143166970379,0.06186966060149972,-0.14163976982324544,0.5539481569554143,0.3831419539905851,0.09436920110641453,-0.26353348969481627,-0.2231391964386918,-0.009282466309718164,-0.44440633164713966,-0.33970328312501163,28.744917965858775,0.4319703496117404,-0.08787815671424345,-0.4090645286197446,-2.062876842362208,-0.17866315469707406,-0.0885738547151982,73.21664860013377
959,80.19444444444444,1.9195218542919075,-0.23225882590837185,-0.2626554192016916,0.1542012108154643,-0.14000112212493926,-0.27683581883472375,1.9911736651153387,0.009008841933102108,-0.04403782269109062,-0.21682520337585004,-0.38492176584883536,-0.22066914425186535,2.232324704762894,-0.352047673915087,1.562617379623049,-0.2051574834543401,0.19125710453037317,0.036191536247206994,2.0833279581946806,-0.004726095076611848,-0.13553427713319152,-0.0073846044799548045,-0.9569630275130405,-0.2847091799373261,-0.21622784578227353,-0.3048296441788463,-0.39388864228066917,0.1530438760460933,-0.6506883514235778,-0.0018599145330498916,39.36031137155376,0.13748193683609086,-0.046222302796440774,-0.10791790760287545,1.5134706121004124,-0.2312465964060495,-0.13001810997586974,70.28811557176348
960,80.27777777777777,2.0326433701950246,-0.10410439789567957,0.09630883919071306,-0.21611351466817377,0.29545205247831424,-0.10788615796995507,1.9907072794697864,-0.28153312358876587,-0.2426754123257905,-0.28853907781185,-0.11076554841695524,-0.32855292693653193,2.4826269214811334,-0.10240124874764596,0.8784860169807018,0.14293063779564658,0.11843872510568436,0.3519153674997762,1.55715363078975,0.10682834623046608,0.20670798916822022,-0.23331956591532577,-0.47826920889349345,0.11758817429594319,-0.12725296252074528,0.023585442336900835,-0.27491411686241657,-0.3848597999451946,-0.3672629937593637,0.06595302299819385,23.94539415322683,-0.11743651076925744,-0.1650082191982458,-0.23714749994587014,0.0997103849716506,-0.24417693707898724,-0.26151265874920226,90.98808568847019
961,80.36111111111111,1.9948622754575704,-0.6663313511512402,-0.4050943648151834,0.09333325792999067,-0.20948764867290132,-0.09916936423966852,2.1193514103463666,0.2375278397154755,0.20832301720272026,-0.36052134603370917,-0.10703692976777829,0.033329184373264605,2.1820175614227453,-0.3430979098392361,1.3137717649891272,-0.2691244648579498,0.14527032351035377,0.36762273528035455,2.160047514023412,-0.1619158808363951,-0.0214044537687836,0.09055543515672794,0.26002784932939016,0.2400347269706599,0.30129247644293583,0.21171082345083533,-0.3462159939764407,0.13700633789974373,-0.32413119093552717,0.1737358220437314,62.780208183276585,0.18721330791357557,0.005762489896976832,-0.08675430285551788,0.40584248135818474,-0.16745502252434807,0.2069427804490351,163.72615465253406
962,80.44444444444444,1.7861746977516542,-0.06894059958561369,-0.19686581292229635,0.012541496644011024,0.04517880702877979,-0.08068542477552135,1.8871021669437322,-0.023809421420942924,0.01895647509293948,-0.09277230676504418,-0.23373702842564198,-0.21502293924026428,2.0904927100280504,-0.2341384344713395,0.9484726788599858,-0.09132248541282868,-0.16824899665768708,0.30331390117783547,2.1420054777523285,-0.08095941403146037,-0.0998725206156645,-0.5357595111838573,0.01792637966133294,0.23263118883911874,0.07940709420756506,-0.45045444939850054,-0.09779464745849703,-0.031357878003438235,0.16870612279536096,-0.02851122445247977,47.24479542014754,-0.3685703094513906,-0.07391178289636377,-0.11673931502070223,-1.3881330937565726,-0.10108169985416016,0.035348489641714866,72.7319170594748
963,80.52777777777777,1.8065767564212147,-0.25193305836516544,-0.40900628783283727,-0.248488829798199,-0.050549549229966524,-0.42243432599034936,1.7039556500251773,-0.3155460621262666,-0.33077603099955416,-0.13529225864910416,-0.040866964602733154,0.10639057366569848,1.6680484443445978,-0.36552360108692644,0.7525868104387712,-0.29366311663374906,0.007879866834153024,-0.3510108730945893,1.8330233828795681,-0.0003028924363294507,-0.36869712744047217,-0.282264314062888,0.1454246105982977,0.38537827112562856,-0.24291048858072187,-0.7329113269328442,0.11034954881262399,-0.14995261500641763,-0.5687519887917415,0.17921217682259527,41.71919790833036,-0.014789068654456526,-0.004032648166475836,-0.4771035366123261,1.7677836644877298,-0.22505781748482168,-0.3262952486093036,60.44496639790989
964,80.61111111111111,1.696064562481332,-0.2953096439122024,-0.07151657324841568,-0.3897577519752042,-0.5766736876827245,-0.10441605357776232,1.0999079519191195,-0.02768323939103149,0.12912450503849468,-0.28808150024856843,-0.31842786019949726,-0.2424304051057724,2.05468083302616,-0.037254189290258,0.916112208205135,-0.20614605005334558,-0.18634398514713876,0.16464867430079783,1.6430970813548325,-0.11994695645980494,0.08212080829204398,0.15104111818767518,0.5625207666271879,0.4482766855267328,-0.12566165372834617,-0.5656607620337806,-0.21178377908460982,-0.15877804022816153,0.23349353610666873,-0.04309368044881278,50.593457778358214,0.13855532106016197,-0.3846017197036711,-0.28784796928322753,1.4735927608278767,-0.029384225136323213,-0.1579881512031898,124.01489504960162
965,80.69444444444444,1.444634218619377,-0.14907127390476402,-0.7243974538701669,-0.36126529977190897,-0.15319457998407054,-0.2766305925123165,1.6649551565190972,-0.050222112067338655,-0.2913429122226416,-0.2511403300452622,-0.716420838804302,-0.28148600339130136,1.7103859363341969,-0.37933097984711756,0.7390469172727023,-0.3187709759716852,-0.09092145309974493,-0.22970719467383044,1.942222416175363,-0.22989224783801512,-0.16741963227960596,-0.2758431219700579,0.24921306822494693,0.05132714421111177,-0.16884778549496374,0.17129629025649848,-0.42419500511499303,-0.36783432055537935,-0.2645582426780447,-0.08542850221534347,48.27761724681457,-0.3185388530056821,-0.345620614500451,-0.4989736161678525,-0.6907058001227927,-0.3040617738328253,-0.45972993450037847,67.60129428953005
966,80.77777777777777,1.7222818191943712,-0.19321886727696577,0.25235028460143477,-0.3530115023796236,0.2798868007909086,-0.21907792704932397,1.6090933392826923,-0.12316384086944546,-0.32217927975510013,-0.35446904644074323,-0.30484702569395067,-0.0407763486669459,1.205159806136797,-0.27175475468482707,0.6113889793890337,-0.42153758345613984,0.2841465611128708,-0.22407821793171417,1.3603952213840753,0.02986059036576568,-0.26731936941328865,-0.11291694128003614,-0.7245002681406161,0.4545303598192986,-0.12247027059243279,-0.1720411272636622,-0.17688450328631428,-0.18712162264191565,-1.2329082672863432,-0.20779199405678395,43.151718616320835,-0.10607330700411467,-0.4170909527519664,-0.42048148188290957,-0.9451120138737327,-0.32909131590197394,-0.31152031432235616,125.3737542857838
967,80.86111111111111,1.1790034502366562,-0.057753344218366726,-0.35127414453354694,-0.3849963882959821,-0.13743051985329297,-0.38175804072515707,1.2823185672333874,-0.16650958837335175,-0.6333855960737463,-0.33806794775576293,-0.11370754783307829,-0.40030156804845585,1.2889984859091812,-0.5345262968919036,0.593136432935836,-0.18444556034188214,0.26885915426155654,-0.03846413326186333,1.2476113220714151,0.059310913761217186,-0.21757932476393435,-0.30018024569197865,-0.768621030011502,0.6578870454640336,-0.07653049818577798,-0.9656739739565634,-0.15985264764941315,-0.1366401129092529,-0.0715574818307186,-0.020183861183575506,53.895804275549125,-0.25404976054152484,0.03098564214461044,-0.4023725725268651,1.8703741239417364,-0.3444737049758375,0.11664099404812077,64.2318640996219
968,80.94444444444444,1.2747951894485605,-0.37267562617499295,0.004728471025417037,-0.3372199853251993,-0.38514751783304385,-0.1546709163570599,1.2946268989589793,-0.5602605190169431,-0.41496286123627163,-0.31193733223064385,-0.4030035338745304,-0.22006178829115508,1.3718980107333238,-0.36764639071856825,0.4142873129287352,0.04250540676878538,-0.14678457824785238,-0.19286467832847104,1.3638665343741618,-0.35154192336945894,-0.30820042138296583,-0.07763294036174061,-0.1931510089390256,0.26139791473016477,-0.5310298598925014,-1.0296032113443172,-0.08309981229785729,0.023610042453834378,-0.4605068323954196,-0.06260380843713885,63.71991669921513,0.05753006332202857,-0.05139245641040111,-0.3346478956801139,-0.4542473824326056,-0.36020979598999947,-0.4952457241326351,188.48521168547015
969,81.03055555555555,1.2096531062041787,-0.11798663584828004,-0.059642657420296986,-0.19968232057750238,-0.46326517048515464,-0.017816536043182146,1.0760143846123196,-0.3044177991001295,-0.1369120768429565,-0.386077498024934,-0.5327361141592545,-0.4400571357898506,1.1038544072985048,-0.41111582157623777,0.9048396510173404,-0.29068436749440413,-0.17278554237488816,0.10272040932847465,1.2391566654760109,0.10730143192891126,-0.06918358371840112,-0.14527492965116795,-1.2580920004842253,-0.654936318325244,-0.38596974978310344,-0.6938298031093038,-0.05662637136867682,-0.11637132250885915,0.33024273296326107,0.02494845971033744,56.28409844807797,-0.1513355619277286,-0.11422687821887598,-0.177308460404895,-0.4789765288766365,-0.07630044518419954,-0.18718018306940623,123.70338389088838
970,81.11388888888888,0.9835732615490324,-0.2936872971955441,-0.7043883195689905,-0.7123834204698561,-0.40178445656703937,-0.20119488116249065,1.0564770659110376,-0.5389825967845997,-0.38923424603658935,-0.2104887432178822,0.12709357928356185,-0.260287736579351,1.514863693900614,-0.20493537603795794,0.6647914754854298,-0.36401456726883613,-0.07914464544486217,-0.05170860770641123,0.8434775136073622,0.07584033128430553,-0.5105297376150328,0.016893882872023324,0.5565541957827238,0.11888506082672438,-0.481351564380705,-0.21835471509401685,-0.2504326990416504,-0.20658437352105838,0.17069026421728956,0.35247323915540807,47.19839216894465,-0.14064836625907676,-0.21751925628503363,-0.06035527724554191,0.33618668860677975,-0.08274651010181078,-0.30916209642849934,90.64596645661047
971,81.19722222222222,0.9165517082005644,-0.6997785354301246,-0.6695093061182565,-0.6953233107256062,-0.26070635625688604,-0.42480593237500575,0.5060109761379703,-0.543956082093992,-0.211930373502791,-0.3451713658079308,-0.25351558726321427,-0.4707537163334272,0.7949218804428059,-0.4791058418379696,0.3141408112504962,-0.2374848754594125,-0.015862796148062255,-0.11615146672402882,0.736824868045127,-0.34592587500272626,-0.30223981031437813,-0.5311264055659872,-0.5892142237185565,-0.5771372328129333,-0.5471767026612069,-0.47317891530101375,-0.6445191695395894,-0.4170292760738099,-0.4291651906335641,-0.32002917383585594,63.92284059466388,-0.24041008309426617,-0.5212712268154471,-0.5237893582281504,0.2412422738912948,-0.07954884959043529,-0.46119117733672055,155.27254401652257
972,81.28055555555555,0.9885844905477151,-0.5562612770212186,-0.46500640876492033,-0.8785020163741216,-0.6400318511531928,-0.44864966962141484,0.6546121401404843,-0.6593394269137963,-0.6950014654698674,-0.47012566371297965,-0.5045647492048514,-0.731455200366036,0.5640249684351973,-0.4136280078722114,0.0028856798643630555,-0.5010949737388699,-0.1429409045400892,-0.3006079048909049,0.7191945091131597,-0.20799783795856422,-0.20431473045434487,-0.4293356969449629,0.6046009334229441,-0.5030024837707602,-0.1934465660532423,0.041696626107273295,-0.7888861571283289,-0.26770619542563656,-0.2193245855612485,-0.3725584826286267,42.127486544133916,-0.4006224493095851,-0.08548442921905439,-0.4676117168608517,-0.7838097692727718,-0.5467083238012949,-0.2832671383827028,229.94270009769215
973,81.36388888888888,0.5596676446514047,-0.7431364496937195,-0.44088042020571455,-0.711919561751423,-0.7297619242754614,-0.6627260721235588,0.7422765743312834,-0.5551338049914495,-0.48844852970868663,-0.7453519347703429,-0.5960550436346833,-0.6623923136305556,0.30216895099459024,-0.5585026641978805,0.051024099512659404,-0.6248445425470635,-0.4703798820422865,-0.5050776592489632,0.7205822081822444,-0.3903762099369234,-0.29675542806998817,-0.6177338924505189,-0.702002144391997,0.35129002389831204,-0.5101625584383127,0.03627093680777336,-0.6035340361168525,-0.3886152966025853,0.09021112349041009,-0.17511439021877362,57.31237292229295,-0.5412872052351554,-0.46016050610690606,-0.6618233681335756,0.24103056274171983,-0.5442257941897539,-0.12538969161550087,92.52601712030244
974,81.44722222222222,0.5097971982440649,-0.6904049824284871,-0.9871321341364155,-0.7055759704999297,-0.2898975600634763,-0.5670351183840525,0.40900028668742827,-0.44134039193625835,-0.7222725755327514,-0.5208504767368988,-0.4679876093344913,-0.9335651807197614,0.3393498128451627,-0.7437306020336285,0.07855408501515626,-0.4087332610915239,-0.6881806414409856,-0.3195604667157516,0.38098372766956706,-0.38306164461882614,-0.5795628345926811,-0.4163208924744477,-0.3390252727720051,0.365741006611725,-0.7873260861505882,-1.1294569576822024,-0.6284631808570086,-0.6797567443978543,-1.0305590213943627,-0.26769659923298417,71.85754272012886,-0.4624060946554118,-0.2853011032926427,-0.9264253285183986,-0.2342367265616975,-0.5521021235150103,-0.17755854854600786,129.12207639770716
975,81.53055555555555,0.3789691707299093,-0.7880678054621458,-0.7837623452522412,-0.6594712655683076,-0.5004397443776689,-0.8215767861864096,0.17477927675143512,-0.8879603652193925,-0.8564746137984497,-0.5666215872886534,-0.7103635867737151,-0.29497392586630933,0.035563530317793524,-0.6693126137595931,0.15547364782551654,-0.4027608073473032,-0.2063440968879807,-0.6440560640842199,0.40039482103896623,-0.4960547970122408,-0.3727378828504892,-0.36509659661429583,-0.6864702713348831,0.8703511812589367,-0.7449385579769823,-0.8054880340056567,-0.4936739657437644,-0.46113070337228157,-0.4416359801033945,-0.4503048119291365,54.133039014671255,-0.8039808648086273,-0.6409078697920629,-1.2614186159688008,0.4703883661976885,-0.36033817583996797,-0.4597734201454864,135.84045813645585
976,81.61388888888888,0.25717957318457907,-0.506125850287373,-0.28077184924798265,-0.6836054692119057,-0.7213894644993353,-0.27635105259512915,0.1296095356302498,-0.7149949041739848,-0.49105565690465885,-0.7026655640213614,-0.8231841181101257,-0.5666186729422911,0.1908060713503717,-1.0852494929172911,0.33178079603138144,-0.24692685805694897,-0.26487116390054305,0.1414358119770947,0.4088112328013917,-0.4093563234527184,-0.5862815070683236,-0.4840609036739234,0.15566103629186068,-0.6748787347984576,-0.9430013851571202,-0.5918232709658124,-0.6891667652150747,-0.6627373378542862,-0.2530207144963537,-0.13293873019581082,51.898904968996675,-0.6660132663870877,-0.7169824578231394,-0.8268042499208764,0.544905844276833,-0.4289348165317053,-0.6720340168470125,130.4807414361958
977,81.69722222222222,0.26442440835578596,-0.7545800496526286,-0.07816144281771545,-0.717978602991942,-0.26274770912999296,-0.8013578939553954,-0.21651295400410397,-0.7324451899949128,-0.39601671879288863,-0.7089827044499254,-0.4364503471896822,-0.7984995454593722,0.11507339548801682,-0.6415420342098122,-0.3225264656454385,-0.18123108873038224,-0.42376275936120217,-0.3230845750759334,0.3362286985142841,-0.17296688160259657,-0.7001946428676173,-0.3132137116627287,-0.06263317752882334,0.11005197627306688,-0.6115159813836639,-0.3884636495259539,-0.36494195375183575,-0.1745768119392088,-0.8147141884045891,0.11440194444752895,64.70518383222546,-0.3885050535371215,-0.4535265228065166,-0.8725832512919783,1.5593157108095634,-0.5878929122611796,-0.2843400485444272,106.45250428977019
978,81.78055555555555,0.6406996706629465,-0.5634313375620482,-0.5859319236550523,-1.1025906877763498,-0.3145154683921269,-1.036597285893646,0.18640778208536624,-0.2903124057392081,-0.43135881494746803,-0.4355733060088079,-0.700163419546291,-0.1106166665691084,-0.20163854611770077,-0.8781910335014862,0.26254986415094095,-0.505673173645161,-0.5930198015178892,-0.01761696166277655,0.21264294478198417,-0.3268871304517435,-0.6044782272664715,-0.1425549177964054,-1.0613547444436902,0.345144032779413,-0.6904837628016507,-0.4954101528091084,-0.7409999058780247,-0.3166492894904187,-1.2067173676318201,-0.2782824891496106,80.34191893952558,-0.7514579838589748,-0.45054172336496756,-0.5487566424819693,0.47361796880645773,-0.49721333100297915,-0.5566912245927165,136.92532358318508
979,81.86666666666666,-0.08399865380325676,-0.7326806492758752,-0.5940840904528518,-0.9174417437395243,-0.5766937338285025,-0.4520692033168361,0.06836770970060789,-0.7085977363256081,-0.4170829623953222,-0.6724376660519221,-0.4143244824021988,-0.7529701590622657,-0.049333810707659465,-0.29519728781810434,0.027007783410084585,-0.31025278584627064,-0.3326432099839483,-0.32216108407856775,-0.16195031074470626,-0.3711177303171868,-0.6291331986797981,-0.18208441849656043,-0.5905055001086337,0.1503981534982272,-0.009906148009124958,-0.5226637660989237,-0.6873409961606828,-0.3389549341382909,-1.189031219953274,-0.22099173176849984,67.88915371210649,-0.5448738184070316,-0.31802972132341645,-0.5053254473720518,1.0378126211545928,-0.4668969420360556,-0.1290872538081567,101.9787750955555
