,Time[h],6803_WT_rep1,6803_deltaKaiA3_rep2,6803_deltaKaiB3_rep3,6803_deltaKaiC3_rep4,6803_deltaKaiA3B3_rep5,6803_deltaKaiB3C3_rep1,6803_deltaKaiA1B1C1_rep2,6803_WT_rep2,6803_deltaKaiA3_rep3,6803_deltaKaiB3_rep4,6803_deltaKaiC3_rep5,6803_deltaKaiA3C3_rep1,6803_deltaKaiB3C3_rep2,6803_deltaKaiA1B1C1_rep3,6803_WT_rep3,6803_deltaKaiA3_rep4,6803_deltaKaiB3_rep5,6803_deltaKaiA3B3_rep1,6803_deltaKaiA3C3_rep2,6803_deltaKaiB3C3_rep3,6803_deltaKaiA1B1C1_rep4,6803_Wilde_WT_rep1,6803_WT_rep4,6803_deltaKaiA3_rep5,6803_deltaKaiC3_rep1,6803_deltaKaiA3B3_rep2,6803_deltaKaiA3C3_rep3,6803_deltaKaiB3C3_rep4,6803_deltaKaiA1B1C1_rep5,6803_Wilde_WT_rep2,6803_WT_rep5,6803_deltaKaiB3_rep1,6803_deltaKaiC3_rep2,6803_deltaKaiA3B3_rep3,6803_deltaKaiA3C3_rep4,6803_deltaKaiB3C3_rep5,6803_Wilde_WT_rep3,6803_deltaKaiA3_rep1,6803_deltaKaiB3_rep2,6803_deltaKaiC3_rep3,6803_deltaKaiA3B3_rep4,6803_deltaKaiA3C3_rep5,6803_deltaKaiA1B1C1_rep1,6803_Wilde_WT_rep4
57,4.775,178.74696208942254,162.08566942767806,170.33303605495226,163.68009134269707,172.1077983044132,172.10231574729315,185.5860973682422,210.3653834008385,152.9832454887035,168.79719941374708,162.2135840921211,166.35048491362522,165.7120127195706,179.4997486513142,174.1458323336381,153.08727400706815,164.39032659828337,164.3067402787905,170.49193512966218,174.01710516553732,181.74969944069284,219.6075248102697,165.70068569884788,152.98232269066148,165.42787525333165,165.0157833071544,168.02924018482895,164.82956336088478,181.85148557951965,192.4335201215278,166.4511391993046,196.10158075528216,174.32039125675308,170.139383334101,172.8440179432239,174.79163714854462,170.74572341814203,165.25245145381442,158.15161342541646,172.0001465081212,180.00172338565744,198.72229185016198,191.54977147553356,364.4810695999513
58,4.858333333333333,178.81188444719868,162.25042408580535,170.44773314641247,163.82990992689074,172.2700690069927,172.24746112982962,185.69130912226288,210.42451596402213,153.14096472003578,168.904721393992,162.36255773907732,166.5238362726286,165.85317263663111,179.59361045571478,174.21585827001502,153.24630672166188,164.4990553649087,164.46744461130658,170.62381715908882,174.15206832872676,181.8394770520336,219.27601210165184,165.76451399012387,153.14188188031568,165.5719733213912,165.1815925474499,168.17201772567643,164.97321234185674,181.93662740968057,194.27820723370576,166.52007274938308,196.19424517127254,174.47765413469227,170.30848938862724,172.98319263644345,174.93640071116172,171.67683250203297,165.37951194692138,158.27358257583793,172.1420838405268,180.15165161386037,198.861483558321,191.65152778991708,366.86574442399115
59,4.941944444444444,178.87760415275145,162.41498625988066,170.56250207509896,163.97957133022098,172.43208654188643,172.39243655268018,185.79713414014185,210.4844537227448,153.29850033886558,169.0123942481689,162.511364081298,166.69684698359632,165.99417908820047,179.6881058159024,174.28682968063683,153.40516558304714,164.60793891135174,164.62794939000167,170.755632822301,174.28698124681753,181.9298704217668,218.9572153796929,165.8291844002927,153.30126521497985,165.71590986042304,165.34727475992594,168.3146761559893,165.11664159787796,182.02246341510144,196.10387467994636,166.5897964718852,196.28722560148978,174.63458466436805,170.4772744315677,173.12224831860215,175.0809401166568,172.61207795594845,165.50662422214413,158.39547615920114,172.28387994339127,180.30146948451738,199.00053734658962,191.75378890481082,369.23550848291217
60,5.027777777777778,178.94411782081565,162.57935781039103,170.67734421279022,164.12907751361547,172.59385350714254,172.53724404156938,185.90357012799038,210.5451932495828,153.45585419275056,169.12021858497522,162.66000506225623,166.86952025015435,166.1350339321574,179.7832324128303,174.35874232934412,153.56385229738663,164.7169778060915,164.78825654724028,170.8873836171252,174.4218455755492,182.02087731259314,218.6510663310652,165.89469326151976,153.46047445386836,165.8596867908269,165.51283194642417,168.4572173382814,165.2598537675426,182.10899105277016,197.91062290480198,166.66030695420739,196.38052199274446,174.7911856483955,170.64574104626124,173.26118679424434,175.22525752529742,173.55141769184158,165.6337892329052,158.51729587784624,172.42553644820933,180.45117826635285,199.1394550276748,191.856553768539,371.59041519374676
61,5.111111111111111,179.01142207430593,162.74354059417837,170.7922609277635,164.2784304338678,172.7553724950811,172.68188561794494,186.01061479635186,210.6067311252876,153.61302812554715,169.2281950115785,162.80848262124832,167.04185926797868,166.27573902243418,179.87898793187208,174.43159198924852,153.7223685674251,164.82617261611227,164.94836801141696,171.0190710380773,174.55666296635093,182.11249549166197,218.3574968060979,165.96103691473454,153.61951135265696,166.00330602894007,165.67826610326244,168.59964313096634,165.4028514833504,182.1962077845715,199.69855216786067,166.73160079199636,196.47413429121224,174.947459883613,170.81389181079857,173.40000986397618,175.36935509299545,174.49480973272114,165.76100793014433,158.6390434303842,172.56705498321674,180.60077922594098,199.27823841044443,191.95982133034062,373.9305178905301
62,5.194444444444445,179.07951354431668,162.90753646443954,170.9072535847947,164.42763204363737,172.91664609229406,172.82636329897775,186.11826586020192,210.66906393878597,153.77002397741026,169.33632413361653,162.956798693394,167.21386722479525,166.41629620901676,179.9753700628216,174.50537444273277,153.88071609248914,164.93552390690346,165.1082857069563,171.15069657636272,174.69143506634134,182.20472273057112,218.07643881877738,166.02821170963043,153.7783776634827,166.14676948703715,165.843579221235,168.7419553883576,165.5456373717066,182.2841110772869,201.46776254374606,166.80367458914913,196.56806244243364,175.10341016108217,170.98172929802226,173.53871932446535,175.51323497130696,175.4422122126516,165.88828126231832,158.76072051169663,172.70843717339048,180.75027362770575,199.41688929992736,192.06359054036957,376.2558698242997
63,5.277777777777778,179.148388870122,163.07134727072622,171.02232354515837,164.57668429144934,173.07767687964525,172.97067909756188,186.2265210389482,210.73218828717987,153.92684358479355,169.44460655519728,163.10495520963624,167.38554730037998,166.5567073379447,180.07237649989324,174.5800854814507,154.03889656848725,165.04503224245968,165.26801155431303,171.2822617198763,174.82616351832863,182.29755680536698,217.80782454674684,166.09621400466492,153.937075134944,166.29007907333025,166.0087732856122,168.88415596066858,165.68821405292204,182.3726984025947,203.2183539221174,166.87652495781293,196.6623063913143,175.25903926608794,171.1492560755267,173.6773169684413,175.65689930743218,176.3935833767533,166.01561017540098,158.88232881293604,172.8496846404487,180.8996627339209,199.55540949731332,192.16786034969437,378.56652416309583
64,5.361111111111111,179.21804469917578,163.234974858945,171.13747216662784,164.7255891216947,173.23846743227043,173.11483502231457,186.3353780564306,210.7961007757466,154.08348878044933,169.55304287889888,163.2529540967414,167.55690266655873,166.6969742513111,180.17000494172152,174.65572090632728,154.19691168790985,165.15469818528078,165.4275474699719,171.41376795320238,174.96084996081052,182.39099549654443,217.55158633130665,166.16504016705943,154.0956055121006,166.43323669196897,166.17385027614083,169.02624669401249,165.8305841412132,182.46196723706993,204.9504260076695,166.95014851838536,196.75686608212473,175.41434997813855,171.3164747056581,173.81580458469503,175.80035024421562,177.3488815812022,166.14299561288334,159.0038700215255,172.99079900285057,181.0489478047101,199.69380079995304,192.27262971029836,380.8625339919615
65,5.444444444444445,179.28847768711162,163.39842107135732,171.25270080347514,164.87434847463027,173.39902031957715,173.25883307757618,186.44483464092113,210.86079801793863,154.2399613934285,169.66163370576976,163.4007972772991,167.7279364872073,166.83709878726282,180.26825309136146,174.7322765275585,154.35476313982934,165.26452229637172,165.58689536644772,171.54521675761484,175.0954960279743,182.48503658904693,217.30765667741412,166.2346865727995,154.25397053647356,166.57624424304032,166.3388121670438,169.16822943040245,165.97275024470204,182.5519150621845,206.66407832013286,167.0245418995143,196.85174145850058,175.56934507096537,171.48338774551456,173.95418395807928,175.94358992014594,178.30806529323002,166.27043851577344,159.12534582115893,173.13178187579658,181.19813009804673,199.83206500135816,192.3778975750797,383.14395231294236
66,5.527777777777778,179.35968449774293,163.56168774657957,171.36801080647086,165.02296428637868,173.5593381052449,173.40267526341032,186.55488852512394,210.92627663538377,154.39626324908062,169.7703796353284,163.5484866697223,167.89865191825155,166.9770827800002,180.36711865628834,174.8097481646115,154.5124526099,165.3745051352427,165.74605715228543,171.67660961107694,175.2301033496968,182.57967787226647,217.07596825368364,166.3051496066346,154.4121719460453,166.71910362256875,166.50366092702046,169.3101060077514,166.11471496541617,182.64253936430703,208.35941019427352,167.09970173809788,196.94693246344238,175.72402731252322,171.649997746946,174.09245686950845,176.08662046935606,179.27109309112421,166.3979398225964,159.2467578918009,173.27263487122826,181.34721086975398,199.97020389120127,192.4836628978512,385.4108320450865
67,5.611111111111111,179.43166180306284,163.7247767195829,171.4834035228845,165.17143848892837,173.71942334722502,173.54636357560372,186.6655374461753,210.99253325788501,154.5523961690539,169.8792812655636,163.6960241882473,168.06905210766715,167.11692805977725,180.4665993483978,174.88813164622454,154.66998178035797,165.48464725990917,165.90503473205993,171.80794798824152,175.3646735515444,182.6749171400436,216.85645389238658,166.37642566207813,154.57021147525955,166.86181672251618,166.6683985192463,169.45187825987213,166.25648089928873,182.733837634703,210.03652077989318,167.17562467928454,197.0424390393157,175.87839946499008,171.81630725655424,174.23062509595852,176.22944402162307,180.237923664228,166.5255004693945,159.36810790968676,173.4133595978283,181.49619137350496,200.1082192553159,192.58992463334053,387.6632260244448
68,5.694444444444445,179.50440628324424,163.8876898216935,171.598880296484,165.31977301013356,173.87927859774078,173.68990000566626,186.77677914564373,211.0595645234207,154.70836197129518,169.98833919293435,163.84341174293368,168.23914019547988,167.25663645290163,180.56669288400587,174.9674228104069,154.8273523300214,165.5949492268916,166.06383000637632,171.93923336045083,175.49920825477295,182.77075219066728,216.64904658945133,166.44851114140772,154.72809085502146,167.00438543078198,166.83302690137307,169.59354801647734,166.39805063615844,182.82580736953463,211.6955090418291,167.25230737647297,197.13826112785114,176.03246428476723,171.98231881569285,174.3686904104672,176.3720627023683,181.2085158129403,166.65312138972703,159.4893975473226,173.55395766102058,181.64507286082244,200.24611287569655,192.69668173719015,389.9011870040707
69,5.778055555555556,179.57791462663977,164.05042888059234,171.7144424675362,165.46796977371437,174.03890640328729,173.83328654083107,186.8886113695297,211.1273670781443,154.86416247004993,170.09755401236973,163.99065123966434,168.40891931376538,167.3962097817346,180.66739698384887,175.04761750443902,154.9845659342903,165.7054115912158,166.22244487186967,172.0704671957366,175.63370907632796,182.86718082687517,216.45367950446328,166.5214024556648,154.88581181269737,167.14681163120292,166.9975480255289,169.73511710317962,166.5394267597696,182.91844606986092,213.33647375995412,167.3297464913122,197.23439867014423,176.18622452247925,172.14803496046733,174.5066545821338,176.51447863265736,182.18282844871578,166.7808035146704,159.61062847348524,173.69443066297006,181.79385658107907,200.38388653049864,192.8039331659572,392.12476765402045
70,5.863888888888889,179.6521835297818,164.21299572031526,171.83009137280658,165.61603069925664,174.19830930463152,173.97652516405435,187.00103186826607,211.19593757638464,155.0197994758623,170.2069263172691,164.13774458014558,168.5783925866493,167.53564986469095,180.76870937308348,175.12871158487243,155.14162426514656,165.8160349064127,166.38088122120516,172.2016509588201,175.76817762884437,182.9642008558534,216.27028596066492,166.59509602465488,155.0433760721151,167.28909720355333,167.16196383831814,169.87658734149133,166.68061184777213,183.0117512416377,214.95951352917683,167.4079386937015,197.33085160665553,176.339682922974,172.31345822173495,174.64451937611935,176.6566939291999,183.16082059406486,166.90854777281817,159.73180235322218,173.83478020258292,181.94254378149736,200.52154199403853,192.91167787711368,394.33402056135265
71,5.947222222222222,179.7272096973825,164.37539216125305,171.94582834555928,165.76395770221205,174.35748983681236,174.11961785401556,187.11403839671763,211.26527268064578,155.17527479557504,170.31645669950206,164.28469366190689,168.74756313030727,167.67495851623923,180.87062778128677,175.21070091752972,155.2985289911541,165.92681972451848,166.539140943078,172.33278611111203,175.90261552064675,183.06181008923662,216.0987994449557,166.66958827694754,155.2007853535637,167.43124402354488,167.3262762808214,170.01796054882476,166.82160847172145,183.10572039571758,216.56472675944127,167.4868806617905,197.4276198772106,176.49284222532253,172.47859112510488,174.7822865536465,176.79871070434996,184.14245138255365,167.03635509028086,159.85292084785172,173.97500787550646,182.09113570714953,200.65908103679348,193.01991482904626,396.5289982301288
72,6.030555555555555,179.80298984233377,164.53762002015134,172.06165471555713,165.9117526938981,174.5164505291406,174.26256658511727,187.22762871418144,211.33536906160703,155.3305902323296,170.42614574940828,164.43150037830114,168.91643405296483,167.8141375469015,180.97314994245608,175.2935813775046,155.45528177745862,166.0377665960744,166.69722592221353,172.46387411071257,176.0370243557491,183.160006343108,215.93915360789208,166.7448756498763,155.35804137379364,167.5732539628267,167.49048728859555,170.15923853849208,166.9624191970786,183.20035104784992,218.15221167572713,167.56656908197903,197.52470342099997,176.6457051628193,172.64343619093813,174.91995787199951,176.94053106610568,185.12768005880403,167.16422639068622,159.97398561496288,174.1151152741291,182.2396336009577,200.79650542540176,193.12864298105652,398.70975308141294
73,6.113888888888889,179.87952068570726,164.69968111011065,172.1775718090617,166.05941758149814,174.67519390519882,174.40537332748522,187.34180058438668,211.40622339812293,155.485747585566,170.53599405579774,164.57816661850455,169.08500845489752,167.95318876325345,181.07627359500916,175.37734884916193,155.6118842857879,166.148876070127,166.85513803936715,172.5949164124114,176.17140573385515,183.25878743799927,215.79128226368758,166.82095458953867,155.51514584601665,167.71512888898545,167.65459879167375,170.30042311970521,167.10304658321013,183.29564071868094,219.7220663180498,167.64700064891724,197.62210217657923,176.7982744629819,172.8079959343475,175.0575350845244,177.08215711810948,186.1164659784936,167.29216259517898,160.0949983084154,174.25510398758044,182.38803870369372,200.93381692266257,193.23786129336065,400.87633745327173
74,6.197222222222222,179.95679895675437,164.8615772405864,172.2935809488332,166.20695426806128,174.83372248284155,174.54804004696837,187.45655177549466,211.47783237722334,155.64074865102293,170.64600220595057,164.72469426751664,169.2532894284308,168.09211396792443,181.17999648178406,175.46199922613755,155.76833817445151,166.26014869422798,167.01287917132424,172.72591446768772,176.30576125035796,183.35815119889074,215.6551193902127,166.8978215507962,155.67210047990582,167.85687066554516,167.81861271456543,170.44151609757608,167.2434931833883,183.39158693375356,221.27438854146016,167.72817206550562,197.7198160818689,176.9505528475513,172.97227286519774,175.1950199406288,177.22359095964794,187.10876860835572,167.42016462242105,160.21596057833975,174.3949756017312,182.5363522539793,201.07101728753602,193.34756872708974,403.0288036007744
75,6.280555555555555,180.03482139290625,165.02331021738885,172.40968345413063,166.35436465250243,174.99203877419524,174.6905687051388,187.57188006009883,211.5501926941133,155.79559522073774,170.7561707856171,164.87108520616022,169.42128005794018,168.23091495959738,181.2843163500392,175.54752841133848,155.92464509834096,166.37158501443426,167.17045119090034,172.85686972471007,176.44009249634027,183.45809545521115,215.530599128995,166.97547299727452,155.82890698159565,167.99848115196733,167.98253097625633,170.5825192731164,167.3837615447908,183.48818722350757,222.80927601604475,167.81008004289484,197.81784507415455,177.10254303249172,173.13626948810534,175.33241418578197,177.3648346856519,188.10454752617943,167.54823338859134,160.33687407113712,174.53473169919332,182.68457548828593,201.2081082751432,193.45776424428956,405.1672036959929
76,6.363888888888889,180.1135847397738,165.18488184268318,172.5258806407116,166.50165062960238,175.1501452856581,174.83296125929172,187.6877832152248,211.62330105217313,155.9502890830464,170.86650037901785,165.01734131108142,169.58898341985102,168.3695935330089,181.38923095145333,175.63393231694283,156.08080670892969,166.48318557530786,167.32785596694106,172.98778362833664,176.5744010585743,183.5586180408379,215.417655785219,167.05390540136318,155.98556705368188,168.13996220365095,168.1463554902084,170.72343444323772,167.52385420850098,183.58543912327949,224.3268262269257,167.89272130048593,197.91618909008665,177.25424772799062,173.29998830243866,175.46971956151486,177.5058903866964,189.10376242080957,167.67636980738592,160.4577404294795,174.67437385931981,182.83270964093492,201.34509163676609,193.5684468079207,407.2915898280019
77,6.447222222222222,180.19308575114772,165.34629391498947,172.64217382083237,166.64881409000765,175.30804451790036,174.97521966244565,187.80425902233037,211.69715416295847,156.10483202258357,170.97699156884357,165.16346445474971,169.75640258263874,168.5081514789491,181.4947380421256,175.72120686439982,156.23682465427305,166.5949509199161,167.485095364322,173.11865762011502,176.70868851952184,183.65971679409685,215.31622382772636,167.1331152442157,156.1420823952216,168.2813156719324,168.31008816435988,170.86426340075155,167.66377370950772,183.68334017330267,225.82713647426078,167.9760925659302,198.01484806568078,177.4056696384588,173.46343180231798,175.60693780542005,177.64676014900067,190.10637309214664,167.80457479001794,160.5785612923095,174.81390365820482,182.98075594409744,201.48196911984763,193.67961538185853,409.4020140028786
78,6.530555555555555,180.27332118899838,165.50754822918262,172.75856430324805,166.79585692023068,175.465738965864,175.11734586334217,187.9213052673054,211.77174874620013,156.25922582028247,171.08764493625517,165.30945650545792,169.92354060682868,168.6465905842618,181.60083538257535,175.80934798442968,156.39270057900833,166.70688158983143,167.64217124394892,173.24949313828222,176.84295645733422,183.76138955776236,215.2262378890156,167.21309901574975,156.29845470173328,168.4225434040855,168.47373090112532,171.0050079343692,167.80352257670555,183.7818879187072,227.31030387324336,168.06019057512924,198.1138219363175,177.55681146253022,173.6266024766153,175.74407065115182,177.78744605442816,191.11233945114697,167.9328492452176,160.6993382948406,174.95332266868374,183.1287156277944,201.61874246799175,193.79126893089312,411.49852814370286
79,6.614166666666667,180.354287823476,165.66864657649242,172.87505339321228,166.9427810026496,175.62323111876296,175.25934180644603,188.03891974047195,211.84708152980423,156.413472253375,171.19846106088377,165.45531932732206,170.0904005449961,168.7849126318444,181.7075207377425,175.89835161702385,156.5484361243547,166.8189781251315,167.7990854627576,173.38029161776487,176.9772064458523,183.8636341790574,215.1476327652424,167.29385321464687,156.4546856651967,168.5636472433216,168.63728559739548,171.14566982870178,167.94310333289448,183.88107990952003,228.77642535410237,168.14501207223495,198.21311063674224,177.70767589306223,173.78950280895458,175.88111982842605,177.92795018048653,192.12162151982253,168.0611940792322,160.8200730685569,175.09263246033302,183.2765899198965,201.75541342096327,193.90340642072937,413.58118409055714
80,6.699999999999999,180.43598243291046,165.82959074450363,172.99164239247753,167.08958821550848,175.78052346008303,175.4012094319452,188.1571002365842,211.9231492498521,156.5675730953917,171.3094405208307,165.60105478028163,170.25698544176632,168.92311940064795,181.8147918769871,175.98821371144479,156.70403292811332,166.93124106439913,167.95583987371387,173.51105449017896,177.11144005460648,183.9664485096535,215.0803434162194,167.3753743483527,156.61077697405298,168.70462902878947,168.80075414453745,171.2862508642604,168.08251849478015,183.98091370066484,230.2255976621024,168.23055380964945,198.3127141010656,177.85826561713543,173.95213527771153,176.01808706302032,178.06827460032773,193.13417943124108,168.1896101958262,160.94076724121328,175.2318345994703,183.42438004612436,201.89198371468797,194.01602681798693,415.6500336005265
81,6.783333333333333,180.51840180381146,165.9903825171558,173.1083325992949,167.23628043291706,175.9376184675819,175.54295067575077,188.2758445548285,211.99994865060037,156.7215301161618,171.42058389266742,165.74666472009935,170.42329833381453,169.06121266567706,181.92264657408967,176.07893022622608,156.85949262466715,167.04367094472235,168.11243632581366,173.64178318383006,177.2456588488167,184.06983040567061,215.02430496541623,167.45765893307683,156.7667303132046,168.84549059557526,168.96413842839453,171.426752817456,168.22177057297375,184.08138685196212,231.6579173575436,168.3168125480252,198.41263226276308,178.00858331605363,174.1145023560138,176.15497407677384,178.20842138274776,194.14997342952609,168.31809849628104,161.0614224368354,175.37093064915433,183.5720872300483,202.02845508125256,194.12912909020025,417.70512834769886
82,6.866666666666666,180.60154273086837,166.15102367474339,173.22512530841414,167.38285952485103,176.09451861328913,175.68456746949707,188.3951504988233,212.0774764844809,156.87534508181312,171.53189175143572,165.89215099836125,170.58934224986595,169.19919419799,182.03108260725105,176.17049712917242,157.01481684498117,167.15626830169435,168.26887666408297,173.77247912371308,177.37986438939245,184.17377772767728,214.97945269995958,167.54070349379293,156.9225473640153,168.98623377470267,169.12744032928637,171.56717746059925,168.36086207199205,184.18249692812913,233.0734808157618,168.40378505626498,198.51286505467516,178.15863166534402,174.2766065117408,176.2917825875875,178.348392592187,195.16896386985678,168.44665987939533,161.18204027571952,175.50992216918507,183.7197126930885,202.1648292489047,194.24271220581846,419.74651992316456
83,6.949999999999999,180.68540201695046,166.31151599391575,173.34202181108378,167.52932735715177,176.25122636350616,175.82606174054146,188.5150158766193,212.15572951210086,157.0290197547721,171.6433646706475,166.0375154624767,170.7551202106957,169.33706576469865,182.14009775909238,176.26291039735958,157.17000721660224,167.2690336694136,168.42516272957786,173.90314373151259,177.5140582329328,184.27828834069064,214.9457220706332,167.62450456423858,157.0782298043102,169.12686039313274,169.29066172200882,171.70752656190083,168.4997954902574,184.28424149877995,234.47238422712837,168.49146811152178,198.61341240900742,178.30841333475695,174.4384502075238,176.4285143094239,178.48819028872995,196.1911112184681,168.57529524148475,161.3026223744328,175.64881071610355,183.86725765451493,202.30110794205302,194.3567751342056,421.7742598350166
84,7.033333333333333,180.7699764731066,166.4718612476771,173.45902339505102,167.6756857915266,176.4077441788063,175.96743541196466,188.6354385006992,212.23470450224258,157.18255589376383,171.75500322228478,166.18275995567845,170.92063522912895,169.4748291289685,182.2496898166552,176.35616601713443,157.3250653636591,167.38196758048363,168.58129635938448,174.03377842560246,177.6482419317263,184.38336011417627,214.92304869187774,167.70905868691548,157.23377930837583,169.26737227376407,169.45380447583406,171.84780188547126,168.63857332009775,184.38661813842543,235.85472359705034,168.5798584991989,198.7142742573303,178.4579309882661,174.60003590074598,176.5651709523071,178.62781652810537,197.21637605265076,168.70400547638206,161.42317034581296,175.78759784319206,184.01472333144739,202.43729288126704,194.47131684564036,423.7883995083507
85,7.116666666666666,180.85526291856547,166.63206120538655,173.57613134456173,167.82193668554856,176.56407451403476,176.1086904025704,188.75641618797798,212.31439823186372,157.33595525381213,171.86680797679995,166.32788631702246,171.08589031004072,169.61248605001867,182.3598565714014,176.45025998411495,157.47999290686246,167.49507056601325,168.73727938661898,174.16438462104617,177.78241703375105,184.48899092204834,214.911368341791,167.79436241308923,157.38919754695996,169.40777123543262,169.61687045451046,171.98800519132087,168.7771980477466,184.48962442647323,237.2205947459703,168.66895301294997,198.81545053057934,178.60718728406846,174.7613660435423,176.70175422232307,178.76727336168616,198.24471906075115,168.83279147543712,161.54368579896862,175.9262851004739,184.16211093885548,202.57338578327722,194.58633631131624,425.7889902852652
86,7.199999999999999,180.94125818073556,166.7921176327581,173.6933469403605,167.96808189265653,176.7202198183086,176.24982862688563,188.87794675980265,212.39480748609716,157.48921958623936,171.97877950311548,166.47289638138807,171.2508884503561,169.75003828312185,182.47059581921314,176.5451883031902,157.63479146350494,167.6083431556164,168.89311364042766,174.29496372959665,177.91658508267471,184.59517864266957,214.91061696212773,167.88041230278955,157.54448618727173,169.54805909291187,169.77986151626277,172.12813823535987,168.91567215334297,184.59325794722776,238.57009330936643,168.75874845467885,198.91694115905503,178.75618487458422,174.92244308279956,176.8382658216193,178.9065628364895,199.2761010421714,168.96165412751685,161.66417033927905,176.0648740347136,184.3094216895586,202.70938836097503,194.7018325033415,427.776083424861
