,E007_Time[h],E007_6803_deltaKaiB3C3_rep1,E007_6803_deltaKaiB3C3_rep2,E007_6803_deltaKaiB3C3_rep3,E007_6803_deltaKaiB3C3_rep4,E007_6803_deltaKaiB3C3_rep5,E008_Time[h],E008_6803_deltaKaiB3C3_rep1,E008_6803_deltaKaiB3C3_rep2,E008_6803_deltaKaiB3C3_rep3,E008_6803_deltaKaiB3C3_rep4,E011_Time[h],E011_6803_deltaKaiB3C3_rep1,E011_6803_deltaKaiB3C3_rep2,E011_6803_deltaKaiB3C3_rep3,E011_6803_deltaKaiB3C3_rep4,E011_6803_deltaKaiB3C3_rep5
340,28.43861111111111,0.1890481356332774,0.3008492860246826,0.0740337825230366,-0.0157994947230665,0.0446769830047438,28.438888888888886,-0.0778913322169016,-0.1810928860733608,-0.1688870570849625,0.5358295385101521,28.438888888888886,0.4058590416682922,0.4672227914907629,0.6464298283790664,0.4288828020718922,0.4667335148227288
341,28.521944444444443,0.1704922372113268,0.2499938683387727,0.0590965697317394,-0.0379768677694816,0.0234506345920468,28.522222222222226,-0.1008284200361786,-0.2018105079092757,-0.1959950647457325,0.5141277630960346,28.522222222222226,0.3727952181476827,0.4323379663161447,0.6282046791335296,0.3999520207782764,0.4380944465381304
342,28.605277777777776,0.1526695425705654,0.2010760709819629,0.0349029327588291,-0.0614960686564561,0.0037737446955387,28.605555555555554,-0.1316322723133798,-0.226587433856333,-0.2225603378498014,0.4645531441392236,28.605555555555554,0.3600995872517331,0.4042390824284146,0.5975338692843595,0.3627385219495052,0.4126429075765411
343,28.68861111111111,0.1405797065493332,0.1426960919875801,0.0266525568028614,-0.084957453017403,-0.0211538911879304,28.688888888888886,-0.1623029763750274,-0.2484237366521583,-0.2527829269581182,0.4285063980402677,28.688888888888886,0.3409713314605097,0.3737253968022353,0.5520169607964233,0.3322413886665737,0.393377968180166
344,28.771944444444443,0.1270223838882069,0.0682541278108345,0.0013451270193856,-0.1165613747939839,-0.0451324781163978,28.772222222222226,-0.1842406209682495,-0.277119490722491,-0.2802628839969934,0.3915882371901975,28.772222222222226,0.3208096375309066,0.347196170358653,0.5174535199450504,0.3038597101049021,0.3672987029469969
345,28.855277777777776,0.1101972292299971,0.0481503733288109,-0.0130196714790609,-0.1435081862361088,-0.0541622217027938,28.855555555555554,-0.2048452962607818,-0.3002747721811843,-0.307000262258097,0.3219993699705296,28.855555555555554,0.2960136964966524,0.3184506679650972,0.484643117316025,0.2689925815343361,0.3470041908308126
346,28.93861111111111,0.0985038971197494,0.0209850218404744,-0.0240421536229477,-0.1755982379019369,-0.0628433281149383,28.938888888888886,-0.2311170938409666,-0.3326896588302068,-0.3327951163984622,0.3013405007532631,28.938888888888886,0.3213827036683035,0.2924881584353828,0.4787853278055923,0.2404391043191464,0.3274935151411801
347,29.021944444444443,0.0837420420047445,-0.0130417349333306,-0.0357226343857557,-0.2062318786578758,-0.0787760040755429,29.022222222222226,-0.2620561067177537,-0.3537642301596392,-0.3608475024404809,0.280212329900884,29.022222222222226,0.2913158586332458,0.271507914529706,0.4304797306204535,0.2171983859180301,0.300565763543451
348,29.10805555555556,0.0683113182344985,-0.0309297068498819,-0.0536614287839732,-0.2288094556785811,-0.0961604568622092,29.105555555555554,-0.2970624293207002,-0.3796985673476771,-0.3865574777719079,0.2504155537663612,29.105555555555554,0.2508123652556987,0.2473092129546481,0.3881259092777698,0.1904695398841068,0.2780200280587654
349,29.191388888888888,0.056411380060762,-0.0422787053445797,-0.0716588518771002,-0.2607313144469569,-0.1137968943074323,29.191666666666663,-0.3195361574999712,-0.4032927532606286,-0.4085251011458596,0.2275508646931481,29.189166666666665,0.2334714316767112,0.2172913343631743,0.3567234516051583,0.1580516858649236,0.2510554050640512
350,29.27472222222222,0.0414418816375203,-0.0540885434309433,-0.0947152187676435,-0.2833977987541571,-0.1264855247985959,29.275,-0.3356773885263361,-0.4241468724529167,-0.4325504326808116,0.1870189510151842,29.275,0.213692270314162,0.1888535633546306,0.3180719497406973,0.1253439496024533,0.2238709952920219
351,29.35805555555556,0.0250024770209947,-0.0579590357006146,-0.1060308446011218,-0.3008092506995835,-0.1436265572779765,29.35833333333333,-0.3552862210911733,-0.4436610111670782,-0.4514335338606018,0.1656204970568918,29.35833333333333,0.1948740978627592,0.1627951884747492,0.2841710001329211,0.0941454629330923,0.1986659038311772
352,29.441388888888888,0.0150928201696397,-0.0850899983233575,-0.1166060445660597,-0.3285660106908862,-0.157420201242742,29.441666666666663,-0.3785627553064681,-0.4654352573337635,-0.4645744675344285,0.1767561831331781,29.441666666666663,0.1644161352940444,0.1383155022156453,0.2560202035408225,0.0644553637876629,0.1748392401258074
353,29.52472222222222,-0.000487435055854,-0.1014812490470564,-0.1268411338939948,-0.3560684174439641,-0.1736666667449495,29.525,-0.4031070927048129,-0.4896697005717377,-0.484973297916852,0.1446266855494351,29.525,0.1403176078563877,0.1092138010158172,0.2272191650338534,0.0364727961914122,0.1489901179759851
354,29.60805555555556,-0.0173386348925591,-0.1249326071977169,-0.1423364278594713,-0.3833168079829639,-0.1957661643915483,29.60833333333333,-0.4215193362394067,-0.5167644321878786,-0.5084300905877932,0.1496326766015388,29.60833333333333,0.1067777450749901,0.0828893852601468,0.2115674939919229,0.0057969102640129,0.1289176555375728
355,29.691388888888888,-0.0258611256753166,-0.1428438936794658,-0.1544922417800442,-0.4101115176402826,-0.2153189053443779,29.691666666666663,-0.4395995902840569,-0.5341195451771771,-0.5299449124925336,0.1323748245758488,29.691666666666663,0.0869957807518836,0.0589415592799,0.1778648041053982,-0.0225731377804367,0.1044209753222207
356,29.77472222222222,-0.0358552538367305,-0.1578149309745533,-0.1667088910162776,-0.4328528800565639,-0.2287251013201702,29.775,-0.4517479606331759,-0.5619351342227404,-0.5497178319417166,0.0894537937492131,29.775,0.0665709529659296,0.0357696313527262,0.1445107133751066,-0.051638185633414,0.0848992041973632
357,29.85805555555556,-0.0539213659071705,-0.2420455431433488,-0.1833866909717441,-0.4561412271807021,-0.2459849645905487,29.85833333333333,-0.4683645545017849,-0.5806112956957887,-0.5723489186113464,0.0588702443889601,29.85833333333333,0.0417025040728209,0.0121729137026588,0.1091048441123309,-0.0841990648919692,0.0657514733862239
358,29.944166666666664,-0.0612598085147717,-0.2651355558243433,-0.196325957093026,-0.4819768892698389,-0.256698707982027,29.941666666666663,-0.487249480525512,-0.5989481276556561,-0.5934382435427867,0.0392248327529042,29.941666666666663,0.02318968070508,-0.0166492774998865,0.0698468229388136,-0.1186566010587306,0.042576918467813
359,30.0275,-0.0722709283854325,-0.3054847962341495,-0.2061270048697154,-0.5055601948893635,-0.2694665448760079,30.02777777777777,-0.5052028487605911,-0.6157457298497897,-0.6129858791427646,0.040318211089345,30.025277777777777,0.0092317337720624,-0.0366976221381101,0.0295362807867554,-0.1454116135418984,0.0185746793769276
360,30.11083333333333,-0.0785550723428181,-0.3318930931675027,-0.2169901498344135,-0.5282914709129163,-0.2898886892087884,30.11111111111111,-0.522824770683864,-0.6398042037137506,-0.6321918991833682,0.0021510276370647,30.11111111111111,-0.016772081540049,-0.0611727961488278,-0.0016271471011861,-0.1718649156552498,-0.0016560995958497
361,30.194166666666664,-0.086312587308358,-0.3435602769972571,-0.2245157075627302,-0.5481710425223841,-0.3105653554715556,30.194444444444443,-0.5409153591927798,-0.6541236523712142,-0.6442563788020446,0.0145239266253312,30.194444444444443,-0.0364225057682397,-0.0848754715224716,-0.0228438211718928,-0.1982173146181338,-0.0181162698041459
362,30.2775,-0.0937438203012478,-0.3586861796743905,-0.2327039936732857,-0.5689992332079036,-0.3230967587103864,30.27777777777777,-0.5528747286053947,-0.66950418063397,-0.6587793945016044,-0.0161624517261029,30.27777777777777,-0.0533202751726644,-0.1046063163030921,-0.0289140975617896,-0.2276696115554767,-0.0382066782458049
363,30.36083333333333,-0.1068491184384455,-0.3778706347280008,-0.2431553238277079,-0.5967763647678588,-0.340283114526251,30.36111111111111,-0.568302994660372,-0.6809458950019209,-0.6719610241502169,-0.0447074712070005,30.36111111111111,-0.0698661217366474,-0.1319659945883542,-0.0488383280968445,-0.2482226014977782,-0.0557281675628804
364,30.444166666666664,-0.1156288289346772,-0.3889134772653069,-0.2496700137306355,-0.6181027573088833,-0.3541246390750089,30.444444444444443,-0.5834002745169816,-0.696048903663083,-0.6848013469814144,-0.0737104996166406,30.444444444444443,-0.092660773166683,-0.1575551665295412,-0.0842168602925646,-0.2698770733811153,-0.0770815760416406
365,30.5275,-0.1232832991024318,-0.4364145439716516,-0.2592483791297165,-0.6431787292458595,-0.371621549067411,30.52777777777777,-0.5905666867551013,-0.7140133164935887,-0.6953004435940896,-0.1051709087638173,30.52777777777777,-0.1141049528924343,-0.1857744883315509,-0.107050037354001,-0.2932338100471349,-0.0904677376125676
366,30.61083333333333,-0.1282128763519645,-0.4637736731104963,-0.2744907358156073,-0.6602045973019168,-0.3857740617690999,30.61111111111111,-0.6042023513752148,-0.7324392450576815,-0.7146583959524974,-0.1366880744668405,30.61111111111111,-0.1319993800667338,-0.2136246122528975,-0.1579381981757454,-0.3126935882430637,-0.104087481850354
367,30.694166666666664,-0.1380179081912953,-0.4725907045234249,-0.2829973996219744,-0.6789806765084362,-0.3967823950006092,30.694444444444443,-0.6205073897984139,-0.7533268026077203,-0.73067528738625,-0.1770613765535356,30.694444444444443,-0.152344769565584,-0.2333061866057138,-0.1902816773419333,-0.3382571786217015,-0.1251416339739081
368,30.780277777777776,-0.1420987422262086,-0.4710654796301419,-0.2957686864254933,-0.6997072802050437,-0.4044467671373635,30.77777777777777,-0.6402819248663961,-0.765276104084177,-0.7381512025903247,-0.2156901988612421,30.77777777777777,-0.1661418319881561,-0.259819855755746,-0.2258808051262393,-0.358525345741421,-0.1418310148463491
369,30.86361111111111,-0.1530557261602549,-0.4811978414284744,-0.3066049121458477,-0.7253847200396163,-0.4185673971096778,30.863888888888887,-0.6587260808414668,-0.7764872661156389,-0.7520862276250591,-0.2601739292368175,30.86138888888889,-0.1761912736567921,-0.2783662601223599,-0.2439359074918802,-0.3740988480661729,-0.1591564409750095
370,30.946944444444444,-0.1620892077947481,-0.4851876344943697,-0.3101063927457332,-0.7428133059682782,-0.4299445044027586,30.94722222222222,-0.6686399834065404,-0.7913604070188055,-0.7626804499161505,-0.278311959536633,30.94722222222222,-0.1880937966170022,-0.2983460361785361,-0.2732473060916173,-0.3933784379654798,-0.1787187245114359
371,31.030277777777776,-0.1627995350287696,-0.4848347049818978,-0.3194734442308524,-0.7659933462554032,-0.4313783090567047,31.030555555555555,-0.6816237596651363,-0.8108956467984908,-0.7763339582546586,-0.2467036856265762,31.030555555555555,-0.1980500986374675,-0.3229598164508714,-0.3112153182677507,-0.4145648617144393,-0.1951186732513873
372,31.11361111111111,-0.1681870558591637,-0.4835389006232488,-0.3277063826499179,-0.7847251474736132,-0.4336690316665029,31.113888888888887,-0.6884775381413799,-0.8192931071476229,-0.7942468427970037,-0.2711485073820493,31.113888888888887,-0.2102608732100377,-0.3432082295195786,-0.344440257052123,-0.4334588594937263,-0.211357090634835
373,31.196944444444444,-0.18005211838054,-0.4805000707287344,-0.3312055240946521,-0.8026090145037794,-0.4392168933820354,31.19722222222222,-0.697001448780006,-0.824752911447243,-0.7990191950649663,-0.3022458286879694,31.19722222222222,-0.2309268095497321,-0.3600919000184878,-0.3719224311661195,-0.4508611653895883,-0.2220347757459655
374,31.280277777777776,-0.1851950707852742,-0.4793180661867877,-0.3353711846997865,-0.8216452505350211,-0.4460221159080716,31.280555555555555,-0.7043956229463553,-0.8306751847665069,-0.8032511079456894,-0.3279950574387723,31.280555555555555,-0.2440485925947381,-0.3804114486350461,-0.414462145020667,-0.4679725073938481,-0.2349525233131749
375,31.36361111111111,-0.1878162613635057,-0.479992739463964,-0.3372036806430615,-0.8372341570647055,-0.4544849215042748,31.363888888888887,-0.7128601934263757,-0.8338600538626847,-0.8125426756916765,-0.3555956055384067,31.363888888888887,-0.2174269030064157,-0.3957674921103162,-0.4272596987162347,-0.4867936074039038,-0.2501111237090755
376,31.446944444444444,-0.1909160385031398,-0.4817239446049389,-0.3451033281452275,-0.8571760338984493,-0.4776055329851973,31.44722222222222,-0.7175952944266231,-0.8391076471811587,-0.8182939939207918,-0.3758468889003368,31.44722222222222,-0.2394624171692913,-0.4155606432389768,-0.4489153880428318,-0.5057251812227275,-0.2661113629504911
377,31.530277777777776,-0.2014947506898468,-0.4925115372325105,-0.3474704434700428,-0.8808711791501166,-0.4763841737202844,31.530555555555555,-0.7258010615742596,-0.8460180948554265,-0.824905159616262,-0.4045483274475439,31.530555555555555,-0.2585558071910622,-0.4335915108693242,-0.4616295044800101,-0.5271679385588663,-0.2793540226984579
378,31.61638888888889,-0.2069527465070618,-0.4931553745475964,-0.3525053429242767,-0.8983198892418225,-0.4800210676338705,31.613888888888887,-0.7328776319170531,-0.8527915287070991,-0.8287762711266724,-0.4250993451125223,31.613888888888887,-0.2635077409025955,-0.4510606999032702,-0.4742023351968645,-0.5525225830264429,-0.2970398802582253
379,31.69972222222222,-0.2146903746359853,-0.5120553153292378,-0.3552083428577069,-0.9213224589039286,-0.4791164392051823,31.7,-0.7366251439233814,-0.8614280822459021,-0.8385074281659721,-0.4556993698372836,31.6975,-0.2849188818579283,-0.4657688112963441,-0.4846341630520299,-0.5705898121451536,-0.3121697085792585
380,31.78305555555556,-0.215707983855581,-0.5056112199345961,-0.3525797596631199,-0.9408791811750448,-0.4874705134683372,31.78333333333333,-0.7392437374822275,-0.8585278906696729,-0.839298731813469,-0.4837478335733554,31.78333333333333,-0.2867898893342646,-0.4809164420576897,-0.5177252665936838,-0.5897703173402686,-0.3265442762552312
381,31.86638888888889,-0.2170059230425809,-0.5022229502989547,-0.3598199097763129,-0.9473903474020304,-0.4862835160123447,31.866666666666664,-0.7453335539031825,-0.860891090864366,-0.8409502845138335,-0.5096441722817785,31.866666666666664,-0.3021214183319807,-0.4999041852500684,-0.5454759200595458,-0.6102647839426356,-0.3405643475240334
382,31.94972222222222,-0.2215845411714795,-0.4882903699357167,-0.3645291096760909,-0.957456247239994,-0.4899556729811033,31.95,-0.7494947359164432,-0.8657178214040469,-0.845062190077097,-0.5287878259331118,31.95,-0.3163141195746214,-0.5145326299898587,-0.5788863933768771,-0.630473891188676,-0.3546306822677679
383,32.03305555555556,-0.2190441873145365,-0.4656133439364084,-0.3629076758842704,-0.9752771686522916,-0.4966872110734053,32.03333333333333,-0.7541274276728142,-0.8580082225508958,-0.8520345536786509,-0.5537782385074284,32.03333333333333,-0.3385686395089003,-0.5252023614470542,-0.5875569521624799,-0.6421983122203847,-0.3651440360127481
384,32.116388888888885,-0.2229852106417788,-0.4535917389706765,-0.3599559249656736,-0.9932533979105288,-0.4964783575429313,32.11666666666667,-0.7574317747437077,-0.8635624362552066,-0.8588674818592492,-0.5790148579943171,32.11666666666667,-0.3574856203047016,-0.5407139608452664,-0.6100878577227,-0.6668387140853331,-0.376105159929503
385,32.19972222222222,-0.225007960420996,-0.46482542328629,-0.3570741735281368,-1.0061852195945589,-0.4991293401982554,32.2,-0.7648079241211427,-0.8751806061553875,-0.8675610825250049,-0.6110971363928812,32.2,-0.3718656998550772,-0.5562680054617217,-0.6452793670534236,-0.6819957577366664,-0.3789148008327727
386,32.28305555555556,-0.2255127860177432,-0.4141142667091379,-0.3642627382225013,-1.0238729165924847,-0.4966403874028404,32.28333333333333,-0.7752560242177451,-0.8782628775779617,-0.8735154649473945,-0.6424245297117424,32.28333333333333,-0.380509511776251,-0.5772650686272638,-0.6541317328400782,-0.699870098033104,-0.3807737011815119
