,E007_Time[h],E007_6803_deltaKaiA3C3_rep1,E007_6803_deltaKaiA3C3_rep2,E007_6803_deltaKaiA3C3_rep3,E007_6803_deltaKaiA3C3_rep4,E007_6803_deltaKaiA3C3_rep5,E008_Time[h],E008_6803_deltaKaiA3C3_rep1,E008_6803_deltaKaiA3C3_rep2,E008_6803_deltaKaiA3C3_rep3,E008_6803_deltaKaiA3C3_rep4,E011_Time[h],E011_6803_deltaKaiA3C3_rep1,E011_6803_deltaKaiA3C3_rep2,E011_6803_deltaKaiA3C3_rep3,E011_6803_deltaKaiA3C3_rep4,E011_6803_deltaKaiA3C3_rep5
571,47.7525,-0.4286914640169521,-0.4002074746472722,-0.7477842170426761,-0.342046412106349,-0.1203887686022173,47.75277777777777,-0.5421506170022746,-0.593488733363753,-0.5064496533079345,0.0115434309871578,47.75277777777777,-1.18217889478683,-0.2758084800680483,-0.3669326920231361,-0.4187740988139337,-0.7875080668326376
572,47.83583333333333,-0.4532609744053826,-0.4202806014223826,-0.7602019598575935,-0.3620651173555005,-0.139277532258088,47.83611111111111,-0.5574240968886426,-0.6058213522743296,-0.5333228695694376,0.0046125149340206,47.83611111111111,-1.108103774065366,-0.2788093508930847,-0.3668126943351142,-0.4225069347523157,-0.7814559062750271
573,47.91916666666666,-0.4793561005244936,-0.4452819331972286,-0.8068633777567124,-0.3854072465177147,-0.1668000189402013,47.91944444444445,-0.5690663028870608,-0.6225188461175573,-0.541743544661537,-0.0676373562941127,47.91944444444445,-1.0834861387559198,-0.2820770319958062,-0.3689900460830403,-0.4239287587125563,-0.7808910910092544
574,48.0025,-0.5069771986826033,-0.4684117968614233,-0.8265687710872288,-0.4028731205079132,-0.1793564971586553,48.00277777777777,-0.5728774078213519,-0.6323814332908242,-0.5593119365234694,-0.0750061298073752,48.00277777777777,-1.0781251101402578,-0.2878113212507514,-0.3696645043604877,-0.4226393528999592,-0.7920134623858082
575,48.08583333333333,-0.5267246259918943,-0.4886705195650554,-0.8319184431712006,-0.4262630610483857,-0.199947237880518,48.08611111111111,-0.5928575832828369,-0.6488093313974954,-0.572428302861899,-0.11049375283921,48.08611111111111,-0.9480198015501088,-0.28041201322194,-0.3666358221608931,-0.4216384955814846,-0.7980228579161206
576,48.16916666666666,-0.5443987403684122,-0.5082584287186935,-0.8463127003055451,-0.4433773906687876,-0.2185725145298246,48.16944444444445,-0.6044069996303363,-0.658002757246917,-0.579692901150913,-0.1719001727463695,48.16944444444445,-0.9175693183671644,-0.2450788991628729,-0.3689037483775564,-0.424325961085749,-0.7909191112725642
577,48.2525,-0.5667999005320667,-0.5293758519933808,-0.878351851762041,-0.4660164327061424,-0.2314326029875795,48.25277777777777,-0.6155258259901721,-0.6635619268544106,-0.5981059886320279,-0.1920253370089223,48.25277777777777,-0.9379727580230802,-0.2440117670165312,-0.37206802780364,-0.4239015198030279,-0.7931020522884529
578,48.33861111111111,-0.5889284660066312,-0.5538231173206397,-0.8930362097873302,-0.4857805113048401,-0.2447277815917553,48.33611111111111,-0.6282142302561652,-0.6818870554412793,-0.6070678223141843,-0.2490691932302424,48.33611111111111,-0.9198292099994722,-0.2462104014153748,-0.3719284011321696,-0.4239649381852519,-0.7873715069580448
579,48.42194444444444,-0.6137847971197437,-0.5766005528924703,-0.9091660896029122,-0.5054699514166383,-0.2498583311372962,48.42222222222222,-0.6390723790896368,-0.6955783574348006,-0.6223786589737498,-0.3014316891370209,48.41972222222222,-0.8449377558279189,-0.2454745836813452,-0.3660846049560377,-0.4225159787460092,-0.7903272974365376
580,48.50527777777778,-0.6293692550029044,-0.5977084871613496,-0.9689418094051506,-0.5234850788006593,-0.2856245348761124,48.50555555555555,-0.6549004379194064,-0.7086360464682333,-0.6460387551545186,-0.3779127725792547,48.50555555555555,-0.8490974690899615,-0.2428040918258625,-0.3515363717679946,-0.4215544000605457,-0.7907692420400729
581,48.58861111111111,-0.6458822015914791,-0.6187472488402308,-0.9711636903652686,-0.543426220023395,-0.3112266785170837,48.58888888888889,-0.6664985709417965,-0.724660335380814,-0.6646483671677093,-0.3939123915302538,48.58888888888889,-0.7279074154171068,-0.2549987005498297,-0.3494834299606583,-0.4248799567657619,-0.7850971552457299
582,48.67194444444444,-0.6631239996246961,-0.6339171669025463,-0.9964320566293504,-0.562093702458702,-0.3482650502260591,48.67222222222222,-0.6720669411206257,-0.7408514362177557,-0.6798077510919674,-0.4194304940866427,48.67222222222222,-0.6455666524908201,-0.2520581812436273,-0.3501255038265077,-0.4256923995602194,-0.7841108476915344
583,48.75527777777778,-0.6796950126456488,-0.6490185705822042,-0.983747235318341,-0.583887854287805,-0.3501399406258579,48.75555555555555,-0.6820057101872141,-0.7450095602302521,-0.6971171627733642,-0.436467028468353,48.75555555555555,-0.6548742300425316,-0.2473823019871178,-0.3456623135578854,-0.4263914752041325,-0.7860101261764494
584,48.83861111111111,-0.6981956050012923,-0.6664517893735924,-1.008309556528047,-0.5968090044992953,-0.3730516427962649,48.83888888888889,-0.6887150386403835,-0.7593349178754746,-0.7107768578253977,-0.4530219430186265,48.83888888888889,-0.6932291898536316,-0.2471708275496439,-0.3486935752469986,-0.4201769265193753,-0.7855947936603815
585,48.92194444444444,-0.7202261418424463,-0.690617153031575,-1.023319353329137,-0.6176574828891295,-0.3784004522740369,48.92222222222222,-0.6989950857464515,-0.7724277188165719,-0.7233870916289906,-0.4624951862040189,48.92222222222222,-0.6814305657554773,-0.2408235193900287,-0.3540190008859161,-0.422448492389479,-0.7852646492641788
586,49.00527777777778,-0.7341869891237962,-0.7027149915714923,-1.053376961767138,-0.6440336200606338,-0.4013866670528969,49.00555555555555,-0.7030460095392397,-0.781488171922671,-0.7441481193324936,-0.474486706614398,49.00555555555555,-0.6718773836293854,-0.2363401356565742,-0.3534382983665711,-0.4246059077596306,-0.7844194882696337
587,49.08861111111111,-0.7488785136038877,-0.7179456352691644,-1.0658827208624404,-0.6671377474245002,-0.4126105875835376,49.08888888888889,-0.7124679668200667,-0.7873164852688781,-0.7556601958516816,-0.4831964529629398,49.08888888888889,-0.6685686614066315,-0.2389204311870628,-0.3459511714807599,-0.4178489036366728,-0.7774591021194766
588,49.17472222222222,-0.7657010828451332,-0.7273094146608879,-1.063836972610294,-0.6857701971987863,-0.4566725167736226,49.17222222222222,-0.7138611131577528,-0.7981128661362767,-0.7675235758697565,-0.4938243740861345,49.17222222222222,-0.6725034090684601,-0.2387641575087581,-0.3517573199201405,-0.4183772070891082,-0.7785832784173801
589,49.25805555555555,-0.7950550652138083,-0.7362066605434365,-1.0460400619808103,-0.7041313024089195,-0.474972759987783,49.25833333333333,-0.7152256028886159,-0.8022775210119302,-0.7767385138373462,-0.5143704189437791,49.25583333333333,-0.6556806286460759,-0.2324710628384047,-0.3484564392762365,-0.4199905412470964,-0.7733918009279575
590,49.341388888888886,-0.8125408298800517,-0.7556377039740614,-1.074492336918962,-0.7272213968876904,-0.4889116250476175,49.34166666666666,-0.7281615891164768,-0.8090106555888794,-0.7837052639725053,-0.5090345366189856,49.34166666666666,-0.7004993142206437,-0.2342408920822253,-0.3444482210404339,-0.4192886253024523,-0.7594844495767672
591,49.42472222222222,-0.8371587468178655,-0.7778028762704914,-1.0797941483445834,-0.7468408152752583,-0.4840894222316948,49.425,-0.7330692237126538,-0.8187124747661434,-0.7908240802607132,-0.507216676318176,49.425,-0.7399584519232956,-0.2460733868359238,-0.3439323526039828,-0.4178711745086463,-0.7606610004503085
592,49.50805555555555,-0.8625091868051169,-0.8015025090109329,-1.0737458501523685,-0.7617898930191499,-0.4991064642755518,49.50833333333333,-0.743348657315966,-0.8329831826487193,-0.8038952164548758,-0.529916787371085,49.50833333333333,-0.7372570199351223,-0.2443682853846854,-0.341908517257994,-0.4145379001808107,-0.7687212257960203
593,49.591388888888886,-0.8783925214235365,-0.8193369340340686,-1.0983477992118735,-0.7794689663742576,-0.5069630663716962,49.59166666666666,-0.7600000393327314,-0.8356229825475812,-0.8147189260753258,-0.5401348192307548,49.59166666666666,-0.698993988487179,-0.2405253227031744,-0.3403763941934437,-0.4182885096957301,-0.7658648940222865
594,49.67472222222222,-0.8922091230587166,-0.834106483439061,-1.1078003553675138,-0.7952783724028425,-0.4918595461696023,49.675,-0.7656235179367683,-0.8454320769796847,-0.8284954624098194,-0.5556707214735424,49.675,-0.7203683198604818,-0.2409442304555352,-0.3381356585011707,-0.4099227064918483,-0.7750917696984272
595,49.75805555555555,-0.9051593649001172,-0.8516114895855482,-1.1107038814385677,-0.8092184489745305,-0.4779962237757152,49.75833333333333,-0.7676192400693963,-0.8526106676679617,-0.8338250785135424,-0.5605244437991145,49.75833333333333,-0.75837896838601,-0.2358247369953926,-0.335385981171878,-0.4094401900692646,-0.7682016135547082
596,49.841388888888886,-0.9276436209410596,-0.8714522850936466,-1.140658743219173,-0.8284895347663148,-0.4999734217534458,49.84166666666666,-0.7741873514394336,-0.8611589555413226,-0.8433080272091045,-0.5414959360304478,49.84166666666666,-0.7402248804447076,-0.2343665673658523,-0.3303270290961307,-0.4048406559897393,-0.7661941824823378
597,49.92472222222222,-0.9474622659787276,-0.8908292028439493,-1.1476653094783311,-0.8438919692625563,-0.5115914651231779,49.925,-0.7839279965231987,-0.8726771407346565,-0.851344561086543,-0.5103851481138327,49.925,-0.7471049944674772,-0.2333694432994996,-0.3273584650643585,-0.4019237958766843,-0.7658692295334611
598,50.01083333333333,-0.9656156756141724,-0.9057425759775278,-1.1483239519599011,-0.8650260927549822,-0.5316506813622603,50.00833333333333,-0.7936413185645079,-0.8813654225888304,-0.8625349325033191,-0.5229920301188691,50.00833333333333,-0.8026182409351865,-0.2286330832184006,-0.3222799477668525,-0.3964892974151729,-0.7658265039211716
599,50.094166666666666,-0.9831042262523062,-0.9231927378959291,-1.1462350453826051,-0.8762922463426877,-0.5115514004050127,50.09444444444444,-0.80372745957468,-0.8888239996506879,-0.8692793935843205,-0.5241165322384689,50.09194444444445,-0.8293635423786649,-0.2279572022341005,-0.317291131793769,-0.3951368443519328,-0.7818657510194982
600,50.1775,-0.9909282951019056,-0.9439800222611798,-1.1751989674400267,-0.9048907719321329,-0.5456939546427239,50.17777777777778,-0.8087865603325326,-0.896053069673056,-0.8767781962218627,-0.5445586047888527,50.17777777777778,-0.8589398133787045,-0.2279415121476261,-0.3163916676351266,-0.3948661164953484,-0.7709867123634155
601,50.26083333333333,-1.007088260175612,-0.9545047629957836,-1.1700160988006094,-0.9194220122371456,-0.520878678923651,50.26111111111111,-0.8184187603843833,-0.8946528296147337,-0.8878315920756856,-0.5681181982095576,50.26111111111111,-0.8131459605660603,-0.2199857214494846,-0.3147812016808075,-0.3978767897154632,-0.7711891256488383
602,50.344166666666666,-1.021184500289929,-0.977567294282721,-1.171086823107657,-0.9326863107789204,-0.5531059105530207,50.34444444444444,-0.82642419804405,-0.8952234756405024,-0.896839832572956,-0.5889952630634265,50.34444444444444,-0.7685808826214503,-0.218089535319662,-0.3150593762205551,-0.3979685359439765,-0.762672724732625
603,50.4275,-1.0290173950652248,-0.9895679505654512,-1.177811526979336,-0.9414840118860194,-0.578775989293026,50.42777777777778,-0.8362030103928487,-0.9003652031211193,-0.901003168908266,-0.6459897500366163,50.42777777777778,-0.7506434702755513,-0.2196526556276256,-0.3124258294439801,-0.4005410231742469,-0.7518372396325714
604,50.51083333333333,-1.0359873249257316,-0.9987070665479084,-1.1721906000086733,-0.9528154606943724,-0.5700892573628309,50.51111111111111,-0.8449553332795978,-0.9038782066333234,-0.909321852043634,-0.5913016099385926,50.51111111111111,-0.7301326063090068,-0.2196747809323232,-0.3066801954405548,-0.3957939154612854,-0.7442823965274199
605,50.594166666666666,-1.046694671099545,-1.0123849771945053,-1.1570244347635563,-0.9630810031472724,-0.5684460594385692,50.59444444444444,-0.8528813013206127,-0.911362679959828,-0.9157961327085052,-0.5905307937021349,50.59444444444444,-0.6516471655524213,-0.2171556064821811,-0.3002221041996131,-0.4025268729217652,-0.7386079177568496
606,50.6775,-1.0557398156186242,-1.018002017730134,-1.1793134267867345,-0.9724809859953836,-0.5684467426533414,50.67777777777778,-0.8619810478997112,-0.9182188160893272,-0.9258262613997508,-0.5954772523833345,50.67777777777778,-0.6469860148863635,-0.2138948242151075,-0.3004511816103525,-0.4095395517340109,-0.7342135218214838
607,50.76083333333333,-1.076323141318793,-1.0235585236401614,-1.2034579745958172,-0.9836157567967349,-0.5444916565972179,50.76111111111111,-0.8682547051682104,-0.9238468072164924,-0.9334124883816672,-0.6773409371615879,50.76111111111111,-0.5775480132413615,-0.2104921227584918,-0.3085670494618364,-0.4072316041380083,-0.738898923382888
608,50.84694444444444,-1.0814450318397384,-1.0342548306704349,-1.2102584796832754,-0.9890856639167218,-0.5665811533172385,50.84444444444444,-0.8683024040449265,-0.9292468447419738,-0.939955063685977,-0.722721799339612,50.84444444444444,-0.5305320115979071,-0.2059471874292023,-0.3147693254429896,-0.4024026784353993,-0.7382638332635707
609,50.930277777777775,-1.090505871625011,-1.0388912748272745,-1.2239153465164407,-0.9968910565281064,-0.5489155873174096,50.93055555555555,-0.8691242742161756,-0.9374191192724,-0.941254237111829,-0.7464197903434286,50.92805555555555,-0.4423368529864574,-0.2040597002335857,-0.3098576231426011,-0.4012524189894845,-0.7291079584469782
610,51.01361111111111,-1.0949060459220248,-1.047668192377483,-1.199028982537507,-1.0096322846110204,-0.5430953155587085,51.013888888888886,-0.8695204441357737,-0.9399638206203772,-0.9429102582257988,-0.7668348617223718,51.013888888888886,-0.4445613724874265,-0.2052293398674714,-0.3110315520493202,-0.3995804662252176,-0.7254310020775023
611,51.09694444444444,-1.1018459407820602,-1.0513859198483364,-1.1841997981635268,-1.01770969895296,-0.5655206974590808,51.09722222222222,-0.8674910410250363,-0.9476811378044904,-0.9525233763618864,-0.7649669651490856,51.09722222222222,-0.3778043972311962,-0.1980557817161695,-0.3072907175516627,-0.4001864566292108,-0.7288326634604726
612,51.180277777777775,-1.1175259430602575,-1.0610447940275916,-1.1938282067864163,-1.0225236511487876,-0.5517920948934423,51.18055555555555,-0.8714361908727795,-0.952771259049302,-0.956893840621519,-0.7950160524195271,51.18055555555555,-0.3204647463981079,-0.1833386978544671,-0.3116347209380091,-0.3992700227497341,-0.7309126380621631
613,51.26361111111111,-1.1241464404156234,-1.071645151963479,-1.1959146247729513,-1.0314744936007347,-0.5317098721936756,51.263888888888886,-0.8709560184353199,-0.9566343717853536,-0.9614218998735496,-0.7963820754529651,51.263888888888886,-0.2869412312184663,-0.1832777570466361,-0.3080631593965983,-0.3978307931967157,-0.72707061750979
614,51.34694444444444,-1.1263078213110271,-1.0851873309647104,-1.2042594714647683,-1.030562579518398,-0.5170743961486322,51.34722222222222,-0.8760506472364726,-0.956670662649166,-0.9635078027542584,-0.8290649862919794,51.34722222222222,-0.2936326549725395,-0.1830726247464258,-0.308175626015535,-0.3884683926417376,-0.7225062895915091
615,51.430277777777775,-1.1270104750132033,-1.091071668600473,-1.1792631691783662,-1.036988262918741,-0.5222860360041327,51.43055555555555,-0.8801201995675529,-0.9572803174832354,-0.9635517976673492,-0.8512647371024572,51.43055555555555,-0.2497378129905568,-0.1805229630970665,-0.3129717097827892,-0.3863824418180417,-0.7304193382564182
616,51.51361111111111,-1.1316547915927484,-1.0984985027004328,-1.1763261432051029,-1.0351518986260957,-0.5399451634629682,51.513888888888886,-0.8823647964873766,-0.9590635213360396,-0.9685541327839532,-0.8835812801736018,51.513888888888886,-0.2182554926527113,-0.1766284309312686,-0.3084509955861892,-0.3859725575205261,-0.7204094436145574
617,51.59694444444444,-1.1350411619241227,-1.1042681713547315,-1.1754488218111991,-1.0394538422721598,-0.5450521526848982,51.59722222222222,-0.8903845578222587,-0.9640204584620332,-0.9719150560426286,-0.8940145679179273,51.59722222222222,-0.2081844733891562,-0.1793886837712215,-0.3036130642134321,-0.3836383526057438,-0.7208762819369104
618,51.68305555555556,-1.1427699776856526,-1.1115810129139885,-1.187031636237736,-1.0464944502959974,-0.5358073802866491,51.68055555555555,-0.9011796021660136,-0.9553513123216484,-0.9764348151493588,-0.9639645528712562,51.68055555555555,-0.1935235266800104,-0.1748033738285959,-0.3096574923520745,-0.3773794359919072,-0.7236195256553986
619,51.76638888888888,-1.148241631359527,-1.1142373659893017,-1.1838750207006543,-1.0526740799440404,-0.5518112253419176,51.766666666666666,-0.9027500468799564,-0.9496562655812962,-0.9837136575775528,-0.9580311876927216,51.76416666666667,-0.1438714160553517,-0.178672150004545,-0.3079838525895388,-0.3719954126588863,-0.7204388433628883
620,51.84972222222222,-1.1504565162317972,-1.124637569452246,-1.193379412390759,-1.0621930892700873,-0.5250640693813691,51.85,-0.9070960080929024,-0.9495355001133664,-0.9839518305680456,-1.0052144251647714,51.85,-0.0900268970952246,-0.1739946578896978,-0.3009917134131092,-0.3740858836482056,-0.7029338998131851
