,Time[h],6803_WT_rep1,6803_deltaKaiA3_rep3,6803_deltaKaiC3_rep1,6803_deltaKaiA3B3_rep3,6803_deltaKaiB3C3_rep1,6803_deltaKaiA3B3C3_rep3,6803_WT_rep2,6803_deltaKaiA3_rep4,6803_deltaKaiC3_rep2,6803_deltaKaiA3B3_rep4,6803_deltaKaiB3C3_rep2,6803_deltaKaiA3B3C3_rep4,6803_WT_rep3,6803_deltaKaiB3_rep1,6803_deltaKaiC3_rep3,6803_deltaKaiA3C3_rep1,6803_deltaKaiB3C3_rep3,6803_deltaKaiA1B1C1_rep1,6803_WT_rep4,6803_deltaKaiB3_rep2,6803_deltaKaiC3_rep4,6803_deltaKaiA3C3_rep2,6803_deltaKaiB3C3_rep4,6803_deltaKaiA1B1C1_rep2,6803_deltaKaiA3_rep1,6803_deltaKaiB3_rep3,6803_deltaKaiA3B3_rep1,6803_deltaKaiA3C3_rep3,6803_deltaKaiA3B3C3_rep1,6803_deltaKaiA1B1C1_rep3,6803_Wilde_WT_rep1,6803_deltaKaiA3_rep2,6803_deltaKaiB3_rep4,6803_deltaKaiA3B3_rep2,6803_deltaKaiA3C3_rep4,6803_deltaKaiA3B3C3_rep2,6803_deltaKaiA1B1C1_rep4,6803_Wilde_WT_rep2
110,9.208333333333332,-0.04810463008249283,-1.950428840887978,-2.0567898392585264,-2.292826370279525,-1.9101578805013975,-2.1606399655050454,-0.042851804939085775,-1.929677604095489,-2.0624357430334768,-2.2554539018083455,-1.9378349346713426,-2.189909606072756,-0.07968466724744175,-0.7901326062367997,-1.991911018049545,-1.9729819927698964,-1.8964193459247014,-0.22055605177361481,-0.07678859489114734,-0.20034242259963514,-2.1156990897154166,-1.9830817029857501,-1.6622000219635473,-0.004192132604831159,-1.7907908227650282,-0.6140834541925719,-2.2413659616204176,-1.8980793706667995,-1.9328671185839088,-0.2597407354748621,-7.942588194738832,-1.6611862577314918,-0.6589605803957321,-2.11476212883113,-1.7303000633070964,-2.0918999795364384,-0.250218963594005,122.96475091908536
111,9.291666666666666,-0.09701872623761998,-1.9842559541421125,-2.105573950902013,-2.3356660894735177,-1.9431405336786494,-2.2116160028181406,-0.08422068203812168,-1.965171302715806,-2.1091881160747477,-2.2957819036841363,-1.9725768923725342,-2.233490499224998,-0.12101995564375882,-0.8117181069574769,-2.030805908668075,-2.018733193343444,-1.925294510048189,-0.23649478339205754,-0.1198379203994765,-0.22372168649808621,-2.1609202831089016,-2.0293141691155485,-1.6988796137624693,-0.008652973676762033,-1.8278414822579259,-0.6220523399777668,-2.2768597065308365,-1.936064651962706,-1.9826985484939152,-0.2667469299478334,-8.259581030408699,-1.6938308891962452,-0.6767027877008494,-2.152152315010242,-1.7817337159654172,-2.1377172772539996,-0.2638190947161684,128.18386900565918
112,9.375,-0.1415553552740553,-2.015341890941054,-2.149822612714191,-2.366866513900935,-1.9858076046409858,-2.2601759895738702,-0.12662186405458564,-1.9941551756115503,-2.1528202329325885,-2.3394954147693316,-2.008206269275774,-2.282465751548738,-0.15637425476619382,-0.8378060816597439,-2.0642479048019675,-2.054842198073906,-1.9500515814137946,-0.2436272172219105,-0.16614577678782189,-0.2511374387919968,-2.201623865752641,-2.0749262728163176,-1.724903334009196,-0.007397809246625232,-1.8582382227893184,-0.6408856930483326,-2.310927825805453,-1.9752537150686582,-2.0297424445585763,-0.2780987430929632,-8.847593580328454,-1.7325092403245328,-0.6914800651930566,-2.189206822255934,-1.790323837557859,-2.184233869913139,-0.26911409247210316,133.29951504920507
113,9.458333333333332,-0.1873113146281801,-2.0444864983440376,-2.18893575739081,-2.4030282647563252,-2.023958853975299,-2.3103205237784468,-0.16545207617213242,-2.026028794369849,-2.193331773912893,-2.369194802242381,-2.0363227498525003,-2.336435798119738,-0.20054434930141368,-0.8591963209880242,-2.1024360918311915,-2.092309747967672,-1.9842902965494198,-0.25135319741915396,-0.23210868840034526,-0.2855891897714675,-2.243609565844353,-2.111718598529454,-1.7560695441146148,-0.013226329601477689,-1.8855803376416747,-0.6589826269511283,-2.3459706567349476,-2.0158469251404827,-2.062198065889577,-0.28919619551663667,-9.391456981354398,-1.7604200792705742,-0.7118912998902748,-2.221125390368417,-1.7928703183481032,-2.224449496957042,-0.2775041326114615,138.16682390806733
114,9.541666666666666,-0.23348341006467563,-2.070089624666156,-2.232713318627038,-2.4321519625406136,-2.056994043689089,-2.3532502027189834,-0.216508052009516,-2.0523917324397267,-2.2347224208642213,-2.4014804332011517,-2.0745260202622617,-2.373801073653364,-0.24732703232910735,-0.8728886167481738,-2.1355695585017047,-2.1287365827986315,-2.015010393348326,-0.25207256801528954,-0.2827231885344722,-0.31407645105380727,-2.27527711297843,-2.145691729902331,-1.7867766094991286,-0.017138224556288835,-1.9158671225502215,-0.6765422573931252,-2.377588536653022,-2.056444647101433,-2.1102646735705153,-0.2966393074561413,-10.053402284297748,-1.7877621776425994,-0.7333353820127415,-2.256107760629817,-1.825573048723143,-2.2661638991328026,-0.2931893903450197,142.83912933374748
115,9.625,-0.2848684556765258,-2.096151119478359,-2.274155231117465,-2.4632382270611104,-2.0919129372104632,-2.386165622963496,-0.26258653362059203,-2.0872435651321,-2.2725918571778028,-2.431552674662929,-2.105415768352725,-2.4123620125045817,-0.2947191053219875,-0.8938827619074805,-2.169047396925455,-2.160523441108178,-2.039011611069136,-0.2603851729173391,-0.32518581944089625,-0.34399873558353555,-2.314626238145938,-2.1836462497883007,-1.8094228995926565,-0.020133183453940093,-1.9424978757029456,-0.687163702241406,-2.3975818029363953,-2.0932472456421873,-2.1457415306569056,-0.3086280987796628,-10.880460453924627,-1.8347343105028497,-0.7436112049830107,-2.2807536758041764,-1.8654319191932829,-2.3125768184914204,-0.3135700403446845,147.7591639709044
116,9.708333333333332,-0.3312632738850138,-2.125070833607457,-2.3148614305561,-2.4954876774315053,-2.1243152993881362,-2.4334673803609004,-0.3056842714943162,-2.11578386961978,-2.3051397677875336,-2.467011893564416,-2.134591683659666,-2.4561190486679614,-0.32991737814578853,-0.9157785505946651,-2.2034687025803823,-2.1904710602051978,-2.0756936903358336,-0.27309085590784543,-0.37669313232357504,-0.3731555576323805,-2.346656673734614,-2.222182740246695,-1.832606787834632,-0.020410895165221182,-1.9686718977405904,-0.7044460815231641,-2.423350793004808,-2.1340550852208513,-2.1856279021761766,-0.31556258898628853,-11.644262368956076,-1.8633352563675767,-0.7617176654259535,-2.3086628801374594,-1.8734468203921373,-2.3474879983878023,-0.3332462567434874,152.7812593573543
117,9.791666666666666,-0.37686469543972434,-2.157848619136117,-2.3534318536363705,-2.5263009320718717,-2.1604008964914287,-2.477756070041015,-0.3503980245547451,-2.1376122249374756,-2.344165839169976,-2.499658456761733,-2.179853457406979,-2.4926726157776757,-0.39251866905926913,-0.9365757780998819,-2.236432574310414,-2.228780176166082,-2.102656373137764,-0.2893894606448731,-0.4094416873397322,-0.4033464327992814,-2.3807681535288707,-2.257501782542821,-1.8611266516740046,-0.020371048088836236,-2.000788491756661,-0.7191885174257047,-2.4500958443210203,-2.166668530062956,-2.2259230551276703,-0.32404279720600454,-12.392038822068052,-1.8881637972070422,-0.7796536631687551,-2.334635119357544,-1.9110176430766326,-2.3848971834807644,-0.35161821313558783,157.89494592407056
118,9.875,-0.43586955941854194,-2.1786843294028633,-2.3952664380511246,-2.562278608708665,-2.196769496210269,-2.5172322864145587,-0.40212456016103326,-2.1603282119817866,-2.3716697593443588,-2.5270927310304176,-2.2064007825066687,-2.529823147107496,-0.44311980471421164,-0.9568742408747164,-2.2681381143254664,-2.2670515238347204,-2.1260994028296323,-0.30488083066200883,-0.4320280535998584,-0.4355708780103842,-2.4143604127097915,-2.2966039571479677,-1.88418087256924,-0.021413330151398898,-2.0280469632974194,-0.7335901342964453,-2.47341729439081,-2.2068879441614584,-2.2562262584826436,-0.3402687421996977,-13.086620519891422,-1.9176187184455196,-0.8000181012409204,-2.3596701406742264,-1.9137442781270075,-2.4178041197330273,-0.36308608257627095,162.467152995184
119,9.96111111111111,-0.48467471322765304,-2.204777819002078,-2.422565122492631,-2.5876213243747186,-2.226820867655193,-2.5474966231731515,-0.4552606541074392,-2.1839314135112082,-2.4094512178725793,-2.5525150830654257,-2.231633353558856,-2.5671710755707995,-0.4907176201554204,-0.9584737365321877,-2.292784428201449,-2.2940858368225023,-2.1518225241315063,-0.31856480936835907,-0.4756488091677088,-0.46602841151904467,-2.444833187855133,-2.3320898437394,-1.9023678359883176,-0.016537428807433918,-2.0492466203618855,-0.7428500586429132,-2.497315480762974,-2.2325136912767425,-2.2945367831842662,-0.34864044235915503,-13.658038083011963,-1.937498808961291,-0.8200098858742687,-2.387967692779219,-1.92342661654681,-2.4556085544112207,-0.38065003758195015,166.83820878798264
120,10.044444444444444,-0.5388770126015455,-2.225128943784003,-2.454927846652576,-2.614529695409252,-2.2543547813573417,-2.580349673289315,-0.5016030906233198,-2.196821414146132,-2.4379099058592004,-2.5689258794811316,-2.255150866851775,-2.594116833720564,-0.5323089588207222,-0.9771740638467463,-2.3213706248802586,-2.320483847508318,-2.1812254831288147,-0.3244412400485521,-0.519500541060306,-0.49471855290582906,-2.4753862169393255,-2.363560021200361,-1.924485931408734,-0.012143031039379484,-2.072586773401841,-0.7529674191327492,-2.528390741029331,-2.265346134936617,-2.3260539021476236,-0.36015791570706357,-14.418522045970374,-1.96180286108665,-0.8330279265029359,-2.414527525846153,-1.9452645494628997,-2.48751023608588,-0.3937102501301655,172.00564041291193
121,10.127777777777778,-0.583673321603006,-2.2449375608547366,-2.4919545512220687,-2.638004337457864,-2.2755710092684662,-2.5987920290164714,-0.5441486623731322,-2.215597800368842,-2.466845515951455,-2.587725486811325,-2.280353020361772,-2.6200608537493686,-0.5804906725409682,-0.9921750227542776,-2.3402958166697827,-2.3452462870385555,-2.210908027272347,-0.3359099658627372,-0.566579845247936,-0.5240408230785127,-2.498619239333472,-2.3910150676200734,-1.9381335523175003,-0.021429823357583023,-2.084666735321825,-0.761341346593704,-2.540443412824719,-2.293185638436318,-2.347976890259715,-0.3692211798970099,-15.06430285726226,-1.9851296706079014,-0.8508711357633745,-2.435949391530575,-1.9684579681254486,-2.5225089146314494,-0.4128668916595831,176.6281738735745
122,10.21111111111111,-0.6310605126231232,-2.269603528576234,-2.5232451778916354,-2.662645865472534,-2.293669324760923,-2.628624281888946,-0.5966941704564346,-2.2306601605235192,-2.4922577423392394,-2.601514271509215,-2.300839513753309,-2.643803567489395,-0.6222596215400318,-1.0000764143520984,-2.3575591192439016,-2.361973885327103,-2.232469905378252,-0.3413708298465849,-0.6090833266541531,-0.5477947442720792,-2.5175319958053484,-2.415855560293738,-1.9495090962111443,-0.021797491800303537,-2.099485821479134,-0.7717709740136397,-2.553273833826992,-2.323032564838506,-2.371505024379453,-0.3816302522134809,-15.520410879338144,-2.000278036765359,-0.8661384294943535,-2.4572330429699507,-1.9668067639079387,-2.5452043412262784,-0.4291201330699977,180.94673406673033
123,10.294444444444444,-0.6778354663812862,-2.2831267065663106,-2.5427996693512225,-2.6814548937116265,-2.3108495026276756,-2.6592470227219627,-0.640236424407886,-2.2516080848162363,-2.5181462807551194,-2.6188925999474275,-2.322410048378962,-2.6651454064124276,-0.6668126744348096,-1.0112780408989583,-2.369159651642481,-2.3722673710553512,-2.252710867628042,-0.3450236749112866,-0.6534075991557771,-0.5709798400487235,-2.5433242285194035,-2.4400820757225334,-1.9512109645957083,-0.021045721933711667,-2.1114433496838254,-0.7794554365405307,-2.568082341757026,-2.3382872769732694,-2.397637583337667,-0.38798514957186553,-16.117076388603458,-2.0120467622533487,-0.8730287267369576,-2.476578234783662,-1.9731108283071639,-2.5719962683526245,-0.4380701447223294,185.2356447822967
124,10.377777777777778,-0.7247950719251864,-2.299306955698639,-2.561417969290198,-2.6928320357398845,-2.3191113190822943,-2.6832608416116477,-0.6839722421972443,-2.2726411653149623,-2.535110828474326,-2.629260838418007,-2.33866432727942,-2.6832868016298512,-0.7117467082352208,-1.0193797058150398,-2.3858965362713773,-2.394727471672189,-2.2722306655685895,-0.3550683438435567,-0.6859492855828925,-0.5877956352978477,-2.5691956810367587,-2.4600951896136163,-1.9608375629867503,-0.027574198851889498,-2.123138640198713,-0.7829938714824627,-2.583869274378718,-2.3573501374381216,-2.4175738479370983,-0.39068588851844976,-16.718729575418557,-2.0324346532202067,-0.8881409497345889,-2.490584723073007,-2.001370052943228,-2.595084449796652,-0.44811709643862574,189.10142870334823
125,10.46111111111111,-0.7737362266308131,-2.313944138102749,-2.5775000223973468,-2.7043779044284335,-2.3384545517589572,-2.707066327935029,-0.7318984502293695,-2.2793589959495604,-2.5541510843147592,-2.638819353132414,-2.352002055183486,-2.7042281838926545,-0.7518586083442084,-1.0387812136819576,-2.400968898902441,-2.4125549133940036,-2.2812290521121286,-0.3603046793056273,-0.7313050177188505,-0.6036416562360639,-2.58794609831521,-2.478095476880122,-1.9733873009093426,-0.03658260717683004,-2.1321710157393725,-0.7881854183076328,-2.59843496949898,-2.377421508598002,-2.4279131009524026,-0.40153248523042107,-17.30460054409869,-2.043240519268278,-0.8954740239329656,-2.506652265421204,-2.0405843295595476,-2.6148686406484325,-0.4504611575020613,192.8778074061168
126,10.544444444444444,-0.8212558362024587,-2.32383811716403,-2.5978457743608754,-2.713493111954783,-2.35107897971245,-2.731464070350036,-0.7724118833442208,-2.2855611725117875,-2.5780667486369855,-2.6533685102215285,-2.3664229385080775,-2.7257699835914275,-0.7985452685577381,-1.050682370242759,-2.410375868673507,-2.4249504212046844,-2.291705781536253,-0.3635325238352549,-0.7752714363002676,-0.6233174304071931,-2.601375226709224,-2.498883511641165,-1.9830585918980759,-0.03607063105843747,-2.1493398014741363,-0.7940292186443494,-2.6107797649677478,-2.3881017525852757,-2.4474546271301514,-0.40492495551586655,-18.04191931291404,-2.06126317345392,-0.912426877980121,-2.5273806208933856,-2.0431535500228493,-2.6399485973019443,-0.4595024966569389,196.54630135999156
127,10.627777777777778,-0.8703508146727161,-2.333588757523728,-2.6204551718684117,-2.7293782698028206,-2.3637843834181638,-2.7504546567954984,-0.8235093848168589,-2.2896472926552978,-2.5884575233442377,-2.6603086757356484,-2.3761266853582246,-2.7481126307563617,-0.8392035910647984,-1.0626829824019244,-2.4193165780884045,-2.4387147188556195,-2.295460609483919,-0.37475171984571654,-0.8028451910170262,-0.636422486682267,-2.619882813969941,-2.5180598672218357,-1.992049853497054,-0.042037954174528075,-2.166044325024096,-0.7999244162810331,-2.621903998677974,-2.409191231299735,-2.463597713188829,-0.41646331481377485,-18.479915814089686,-2.0731014322875,-0.9193984437264082,-2.534969550036603,-2.058877606323171,-2.664724077455075,-0.4632412821086854,200.21402992751902
128,10.71111111111111,-0.9230180844024792,-2.3443959250789455,-2.637728162606999,-2.742433988762818,-2.372970544772098,-2.773838674491148,-0.8647878063574433,-2.2968169558956375,-2.602123111882416,-2.6696402156444865,-2.389913005527072,-2.767856555057252,-0.8874304864474021,-1.0787828582253678,-2.43319016301695,-2.4544485288656963,-2.298893292963444,-0.3797621096258103,-0.8480229405122757,-0.6611563552595262,-2.6316686092451755,-2.530625116153205,-2.0039595072598972,-0.04108425973082786,-2.1816839164631023,-0.804470157166214,-2.6292080085656315,-2.421890306408598,-2.4759416478188334,-0.42614757819403315,-18.89141989380564,-2.0759541157333956,-0.9335876562244918,-2.5422188148798255,-2.0763563905738627,-2.677794840109615,-0.4696776815238582,203.79251136440303
129,10.797222222222222,-0.9718545760809414,-2.3372594869826444,-2.646264695263104,-2.7474608789314274,-2.378837247090859,-2.7920167099376165,-0.914044008111236,-2.3026697636102478,-2.607463219240088,-2.676363495837176,-2.3951816104958787,-2.780402185803493,-0.9330228736805827,-1.0819818069404348,-2.43459576269495,-2.474152572521304,-2.3038035903485046,-0.38796353533985384,-0.8988013523824308,-0.6695185676644198,-2.6349323630794137,-2.544779830172321,-2.0041859787497405,-0.04660923046097606,-2.1834579083177648,-0.8088655894085351,-2.640692132609712,-2.429999339346508,-2.485285721682479,-0.4337777603574293,-19.446261312196807,-2.081220047209995,-0.9431934537293573,-2.5467281789339378,-2.0889897950115834,-2.688160645571267,-0.48201186203013896,207.26726281950465
130,10.880555555555556,-1.0210572287255983,-2.341779311643646,-2.6558647195226115,-2.7516595497116842,-2.3759842751116604,-2.8031893489164394,-0.9568748586585982,-2.306405319038466,-2.6170775519484897,-2.674478882122267,-2.4019322134340175,-2.788149951944085,-0.9787776801323991,-1.0902796389359026,-2.4381325197242023,-2.4738275698763292,-2.3063912613781414,-0.39255583902768876,-0.9393771031771709,-0.6827086567496055,-2.640073827413814,-2.5581245802222106,-2.010127697539235,-0.045812548626520996,-2.1823656355674506,-0.808509863276752,-2.6489567088322286,-2.4395186913155347,-2.5062292274139923,-0.4373538756356508,-19.89646974335302,-2.082698053589697,-0.9512147776983049,-2.5542974071917417,-2.0873777119963064,-2.6968212554496365,-0.48804399021633693,210.28380033484228
131,10.963888888888889,-1.0688229896822454,-2.3463552687266276,-2.660728186070826,-2.7492306098130044,-2.381811414992322,-2.8115571764900498,-1.0010772350149906,-2.3094232272815214,-2.629565818081521,-2.6825867402277264,-2.404964529198975,-2.796900282067628,-1.0218918415639313,-1.1030761657619843,-2.436399580072495,-2.4772742397521608,-2.3040560671567536,-0.4005388626046755,-0.980746878399443,-0.6805261566949522,-2.6450927555862105,-2.5614599364518784,-2.006183097210548,-0.04909389601692465,-2.185206435644288,-0.8068021311997299,-2.6468020752982104,-2.4436487232851754,-2.515571459619517,-0.4432759379912868,-20.52607477531902,-2.086786965198911,-0.9546505727909498,-2.559126266127959,-2.125720034011314,-2.705176432658237,-0.5007742321323889,213.43103884559164
132,11.047222222222222,-1.1119488146249792,-2.3505872291521253,-2.6590550465924734,-2.744174667251184,-2.3801184543112717,-2.8253207770017847,-1.040648022630976,-2.3085230953025406,-2.6421277272557515,-2.68228743580094,-2.410278274336349,-2.8056536044023233,-1.0751623021292853,-1.1159712001303221,-2.4383960930736044,-2.478293299737685,-2.3069977701541027,-0.4103124478616979,-1.041707372505458,-0.6827706030075384,-2.649188902331108,-2.565186468216309,-2.008150615355361,-0.04845295394955895,-2.187379648433163,-0.8081415477664453,-2.6418285701157087,-2.4561897959923504,-2.530711714877108,-0.4527439610178247,-20.90810591009446,-2.0948856158180575,-0.9596997868692254,-2.5634145236992256,-2.1274166536632,-2.711625941414491,-0.5116027532893583,216.69829218008576
133,11.130555555555556,-1.1530316675561985,-2.3552750650965324,-2.6674452537716977,-2.7500923293484023,-2.381705182067544,-2.8316807340758814,-1.0799841153922176,-2.311904531926542,-2.6497629906304168,-2.6857813344087096,-2.412073167079855,-2.805610346815976,-1.1063860143755864,-1.118764555913993,-2.4457212114272964,-2.4862854661892904,-2.312616134205311,-0.41647643646515853,-1.0914552889046956,-0.6844415325216497,-2.650562023779685,-2.5743047440764633,-2.011028693574872,-0.053289403269706784,-2.1848846162717193,-0.8111272697259873,-2.638236531435793,-2.470142269941409,-2.5402492917367345,-0.46555795793965316,-21.214392563633904,-2.0953928426815667,-0.9647613709973817,-2.5645619493440965,-2.13106746368187,-2.712969547239727,-0.5173297186594346,219.89427305981494
134,11.213888888888889,-1.2086685208066008,-2.3602186499921003,-2.6650987612920627,-2.750584202733222,-2.3837713886807808,-2.8326376306174805,-1.1314824156194772,-2.306967147840441,-2.659671320907419,-2.6884688015372564,-2.4173489273513216,-2.814170936815992,-1.1523599392429849,-1.1292560481475067,-2.441574091199329,-2.491051454230864,-2.306110924510861,-0.42783066995698216,-1.135187339959898,-0.6893384833987827,-2.6520118774597927,-2.581815331799281,-2.010215777479792,-0.061002924350563724,-2.18452068395036,-0.8133584559875557,-2.6440262974525535,-2.4815065054041243,-2.5491834907202824,-0.4759179416120598,-21.68036406584684,-2.1063074864778795,-0.9744342794419842,-2.563768313983043,-2.1330723569205405,-2.722407016959181,-0.531555292675937,223.11749309942678
135,11.297222222222222,-1.2566563550351852,-2.36461785852694,-2.6726155238365528,-2.7518508933405847,-2.3893168659912294,-2.8367920488126206,-1.1747398340686188,-2.310710555593047,-2.657852432331329,-2.685550202592219,-2.4227052767606896,-2.8199358015493807,-1.2020810460646543,-1.1404454930268035,-2.4413538918214495,-2.4983919777537924,-2.303681907636598,-0.4357749897546165,-1.1881002469870758,-0.6890609951276425,-2.654338222295955,-2.58631879835768,-2.0143103166903513,-0.06299319709323482,-2.1834871987122484,-0.8230342676204632,-2.6407982064030966,-2.4890828624196963,-2.561913614321549,-0.490223924521233,-22.22744966059766,-2.1032283913494467,-0.983317469671915,-2.5650333900184545,-2.120431226355739,-2.725538118701997,-0.5418796392333087,226.1512628067262
136,11.380555555555556,-1.3055921592292523,-2.364072566645018,-2.671795497087572,-2.755293006411814,-2.394541407259746,-2.843944570128243,-1.221153289930606,-2.306934369595063,-2.663106040689384,-2.686625902898653,-2.4219419386060155,-2.8205053678027516,-1.2417463125667905,-1.1513327079092595,-2.4304597760913937,-2.517107749416963,-2.303928851513727,-0.4393092371510283,-1.2361907402555037,-0.6798086085241439,-2.663140818609369,-2.5946157099305562,-2.0185107648362943,-0.06505990092673711,-2.1853835102533044,-0.8233538678541324,-2.6475525965675533,-2.4936717007947515,-2.562238967006248,-0.5018759187842612,-22.699678505705666,-2.1043544048927307,-0.9862099023583731,-2.568356951334636,-2.1223439650873033,-2.726362621901221,-0.5611029216871213,229.1418915826755
137,11.463888888888889,-1.347872930704402,-2.3619826515461604,-2.6678386377269434,-2.754311146494617,-2.3944448071677953,-2.8436957753121908,-1.2665197108315034,-2.303838206119086,-2.6596318633114877,-2.690096267701031,-2.4280586378734683,-2.818880062002318,-1.2977527248686123,-1.154317511313681,-2.424290910172889,-2.5215994806467625,-2.3052515254388153,-0.44763325331470527,-1.2774555589877243,-0.6723808657314103,-2.6734194281179042,-2.589906631902786,-2.016615579556881,-0.06780271480799979,-2.185808970722209,-0.8261164220780981,-2.6470898062690695,-2.5018733801033433,-2.5833588552120075,-0.5066739361491334,-22.923279672945085,-2.0986843781582043,-0.9899105413748723,-2.5599387732978127,-2.1194104663383837,-2.723080297293814,-0.5698253028540734,232.00988772139414
138,11.547222222222222,-1.3960956751045355,-2.3577479916860495,-2.6681449034359104,-2.7511059174430805,-2.398226861817445,-2.8382462443932077,-1.3088360328324746,-2.3002216832996107,-2.656029619070212,-2.686361662163245,-2.4248551012373323,-2.8192603102138953,-1.3374972774823624,-1.1595997229203077,-2.4228464635956515,-2.520667881637078,-2.2964497000737896,-0.45794687928965805,-1.3260914513595439,-0.6611773102197755,-2.6707738139361044,-2.591992128865222,-2.0080232225008845,-0.0694213172218623,-2.1869629347204005,-0.826121097842005,-2.6438101738738125,-2.5012882596869486,-2.5880725873483676,-0.5168179879947381,-23.174882148045057,-2.0894171656503495,-0.9964183537972437,-2.560178632756124,-2.0914306234554423,-2.725090916920637,-0.5716469450119894,234.5171584101589
