,E007_Time[h],E007_6803_deltaKaiA3_rep1,E007_6803_deltaKaiA3_rep2,E007_6803_deltaKaiA3_rep3,E007_6803_deltaKaiA3_rep4,E007_6803_deltaKaiA3_rep5,E008_Time[h],E008_6803_deltaKaiA3_rep1,E008_6803_deltaKaiA3_rep2,E008_6803_deltaKaiA3_rep3,E008_6803_deltaKaiA3_rep4,E011_Time[h],E011_6803_deltaKaiA3_rep1,E011_6803_deltaKaiA3_rep2,E011_6803_deltaKaiA3_rep3,E011_6803_deltaKaiA3_rep4,E011_6803_deltaKaiA3_rep5
151,12.635833333333332,-1.56585189210737,-1.5779341558190163,-1.5521027528109048,-1.5479698888740658,-1.561843401762351,12.636111111111113,-2.0263690955376443,-1.9582845835143283,-2.216872623228006,-2.139483826230302,12.636111111111113,-2.2291464391588827,-2.503624395296828,-2.387653091560142,-2.386071469527627,-2.4821754654408474
152,12.719166666666666,-1.5500710138679024,-1.56252668506318,-1.530046715070852,-1.5367728258522215,-1.5412808158824407,12.719444444444443,-2.0130557156418503,-1.9383384273964928,-2.199599477837557,-2.120743219384533,12.719444444444443,-2.205719398254246,-2.482105086190705,-2.3696626284993463,-2.371320906736787,-2.463182085080026
153,12.8025,-1.532638316504629,-1.5496115584165078,-1.5084919252383464,-1.5216460092723194,-1.5216043240671202,12.802777777777775,-2.0012614526279817,-1.9209783175538369,-2.180579915224059,-2.101276748640005,12.802777777777775,-2.1814222889118486,-2.449751106168246,-2.3514449081168287,-2.348340879975233,-2.436761665302439
154,12.885833333333332,-1.5171531296206475,-1.539788291940413,-1.4898378410179722,-1.5025890843513956,-1.498013464472494,12.886111111111113,-1.977785700341618,-1.907003163755012,-2.1658138339369213,-2.0798840619215224,12.886111111111113,-2.159855832402207,-2.434763974897999,-2.330801431893301,-2.3191327758149605,-2.414915634457416
155,12.969166666666666,-1.505014784747635,-1.5248564036763623,-1.4692839221502008,-1.4840016979390995,-1.4789077770862171,12.969444444444443,-1.9562278550810968,-1.88961187922268,-2.158101133781411,-2.061964809015787,12.969444444444443,-2.1400207475129283,-2.4089452084033947,-2.309733697608115,-2.293097977409884,-2.391245417355621
156,13.0525,-1.486822615345849,-1.5092154136458826,-1.4468296304113952,-1.4680834985176912,-1.4590868037274936,13.052777777777775,-1.937587315597516,-1.8642033806335132,-2.137841715818656,-2.043718641571393,13.052777777777775,-2.1193177505487064,-2.3846963190627446,-2.2834431993392643,-2.260037864495831,-2.3637524352690567
157,13.135833333333332,-1.4629759568041227,-1.490864843850558,-1.4260744296138077,-1.448234136202044,-1.4405500880470754,13.136111111111113,-1.918863483094732,-1.8353765881181952,-2.118835482365641,-2.015545213098831,13.136111111111113,-2.087347555331328,-2.364018815609244,-2.2545314274633856,-2.2343538133905483,-2.337838105931059
158,13.221944444444444,-1.4440741464398714,-1.476804218272029,-1.4028177856055808,-1.4276532627396392,-1.4272971755272648,13.219444444444443,-1.89205576122936,-1.8239304252614184,-2.0970823369952063,-1.985844178970485,13.219444444444443,-2.0621108731996665,-2.33571420313097,-2.2171998686557544,-2.2040471969937,-2.3061038435363037
159,13.305277777777777,-1.431516523499088,-1.4622330628719942,-1.379059166270746,-1.4047405315105714,-1.4125276134819131,13.305555555555555,-1.8627635561107727,-1.801463819101888,-2.072782184536053,-1.960015196420633,13.303055555555556,-2.0288084130096897,-2.303583983070883,-2.189650005890292,-2.1785193847868647,-2.2729510587407984
160,13.38861111111111,-1.413302429156344,-1.438550905592208,-1.354998041529225,-1.3898955975275455,-1.3882409510564204,13.388888888888888,-1.845386276301103,-1.7689757001323176,-2.0503349310727383,-1.9388579245454485,13.388888888888888,-2.005040881134451,-2.269229653226823,-2.16468331843956,-2.15237174283354,-2.2365811586618904
161,13.471944444444444,-1.393231206514789,-1.417957276354484,-1.3322338833368306,-1.369518117435878,-1.3680367392277355,13.47222222222222,-1.817523332815243,-1.7410650022994327,-2.0275404839456788,-1.9111720243029997,13.47222222222222,-1.9798089814640971,-2.228452707751516,-2.133501281874759,-2.120205633779138,-2.200195546878261
162,13.555277777777777,-1.370502200606153,-1.3956517070606929,-1.2999661656852624,-1.3454077495134955,-1.3483145308043567,13.555555555555555,-1.7901741391208423,-1.7093306630039684,-1.999398751751147,-1.8889571585132487,13.555555555555555,-1.9477134154058624,-2.197454637152568,-2.100705368065734,-2.09222241685099,-2.1721956234299293
163,13.63861111111111,-1.3483147583907438,-1.3690337315927603,-1.277394364602114,-1.3267641536709376,-1.332273880426332,13.638888888888888,-1.76073811113831,-1.6835716231006712,-1.9697096443412752,-1.8616129918580544,13.638888888888888,-1.920954881884072,-2.164636928292466,-2.0648970451809707,-2.064823447858345,-2.1349827848182503
164,13.721944444444444,-1.324868228757449,-1.343302885812672,-1.254517958150865,-1.306186991451353,-1.3103143445652587,13.72222222222222,-1.736214667240814,-1.6591868268982972,-1.9418730728240527,-1.8351391908811665,13.72222222222222,-1.8883340773401411,-2.1364010643885827,-2.0304777776875977,-2.030010079192365,-2.104358424005913
165,13.805277777777777,-1.2989619625237347,-1.3180587075624697,-1.2367364264308869,-1.2788759260305036,-1.280835481524282,13.805555555555555,-1.7022032282542812,-1.6091752221596136,-1.913088949563329,-1.7961354239882303,13.805555555555555,-1.8544516957325752,-2.1031485250131707,-2.0070490263513827,-1.993983659826133,-2.0709239304169467
166,13.88861111111111,-1.2815953124356447,-1.2871007366642533,-1.2108492515774414,-1.2600306222167594,-1.2576368514380978,13.888888888888888,-1.6727032174573968,-1.5765357601013976,-1.882957188178808,-1.7666013614467893,13.888888888888888,-1.8189084285369683,-2.068280786093367,-1.9710122482367385,-1.954345535314645,-2.036280689936713
167,13.971944444444444,-1.253367633167803,-1.263828514920179,-1.1876559177616788,-1.2370507464511051,-1.2391180162729492,13.97222222222222,-1.6403140605816051,-1.5528673953944383,-1.8502777035460525,-1.7337366753862775,13.97222222222222,-1.7899049647460064,-2.039399319911188,-1.9445688967067167,-1.929097047794817,-2.002230084911912
168,14.058055555555557,-1.2268782813234114,-1.2438415861124603,-1.1585559111906396,-1.2147359668071338,-1.2160785398266305,14.055555555555555,-1.608435185811109,-1.5209690861635334,-1.822250411796484,-1.7007410397980245,14.055555555555555,-1.7558419908694636,-2.004905595103535,-1.889320421423014,-1.89683953598548,-1.9691734941505783
169,14.141388888888889,-1.2033266154342512,-1.2195394960033703,-1.1319487201072538,-1.1870859529910511,-1.1915179877284818,14.141666666666666,-1.5842660237828712,-1.4926397939874931,-1.794475230317383,-1.6728141305352553,14.139166666666666,-1.7247201909342054,-1.97240107666219,-1.8550682683459647,-1.8653743351873813,-1.9347122929220848
170,14.22472222222222,-1.171911995960683,-1.1517217923352363,-1.102233834790341,-1.168900376341674,-1.1700359274393977,14.225,-1.5496060075866118,-1.461478483899136,-1.7657520777518858,-1.6437556253130892,14.225,-1.6891402464841856,-1.9342872259338184,-1.825213879734548,-1.831702777283188,-1.8916478529571383
171,14.308055555555557,-1.1444337852916455,-1.113188024830444,-1.0786107475546132,-1.1425789098304295,-1.1476319282518164,14.308333333333334,-1.52765457276481,-1.4314841243852932,-1.7360808739989873,-1.6145652037085394,14.308333333333334,-1.651902836580449,-1.899965500619968,-1.7973586941463815,-1.790626190737481,-1.858781542447784
172,14.391388888888889,-1.1176913477446575,-1.0899377451914374,-1.0494789527506687,-1.114321228061356,-1.115505561289729,14.391666666666666,-1.499211157312705,-1.4016556873868051,-1.7034615402135411,-1.583642547160514,14.391666666666666,-1.6204086378011302,-1.8666373547770665,-1.7637041464377292,-1.74594590059676,-1.8259147260474
173,14.47472222222222,-1.083484049565814,-1.057570507100717,-1.0176379467649976,-1.0955270072711043,-1.0836563995086743,14.475,-1.4702752016782932,-1.375392148298523,-1.6732939988062592,-1.549187338969817,14.475,-1.5852583242414542,-1.826904238816428,-1.7306516677634916,-1.7054632284894409,-1.7850487648707043
174,14.558055555555557,-1.0574112589297917,-1.0330858662208402,-0.9854872280199802,-1.0565959253289348,-1.0614840176957403,14.558333333333334,-1.4306461487623312,-1.3358924859693089,-1.640778173443708,-1.5065992642991444,14.558333333333334,-1.5498525675137362,-1.7895675995042444,-1.6996026855772155,-1.6641794926258555,-1.7407850164937495
175,14.641388888888889,-1.0330723459398443,-1.0022833801944215,-0.9548262969738848,-1.0345276617367196,-1.028587992469564,14.641666666666666,-1.399523443918333,-1.3001556827020342,-1.6063139890483162,-1.4806780101730892,14.641666666666666,-1.5133920367473783,-1.744428879961594,-1.6645586236310868,-1.6286960077982546,-1.7067248349539246
176,14.72472222222222,-1.0096666826278051,-0.9765626086441352,-0.9242546561208712,-1.0075218976289424,-0.9991679022803318,14.725,-1.3657065349525723,-1.2627807242535822,-1.5777013717983683,-1.446823265478138,14.725,-1.4742773985888769,-1.704289519664436,-1.6281209019759335,-1.5820140853808031,-1.6622695707499535
177,14.808055555555557,-0.9775936429540856,-0.9447231131727108,-0.901971809990988,-0.9773783157726972,-0.97442332740978,14.808333333333334,-1.319394872124083,-1.2253665998348464,-1.5373402491280066,-1.4200347209626707,14.808333333333334,-1.432509317201815,-1.66415095444361,-1.5870909369612265,-1.535735033329585,-1.6162205708418984
178,14.894166666666663,-0.9446526028076774,-0.9103644573629344,-0.8735772651501743,-0.9470966005676896,-0.9427538499711922,14.891666666666666,-1.2813879081446542,-1.1957123021107303,-1.5016305497272318,-1.3865120692369637,14.891666666666666,-1.4002884542668683,-1.6200146164848397,-1.550470141235076,-1.4924601561826008,-1.5779791786511572
179,14.9775,-0.9120429400061508,-0.8738862067776506,-0.8382705302002599,-0.9134764380462363,-0.9147590539094018,14.977777777777778,-1.2486850981788369,-1.1618168272001488,-1.480372203541903,-1.352455004773187,14.975277777777777,-1.3680154689817996,-1.5562819343287306,-1.512059923744236,-1.4521907550597664,-1.5341467340604618
180,15.060833333333331,-0.8847640342956522,-0.8414879289597621,-0.8046511157789622,-0.8763175158732655,-0.8878385250007922,15.06111111111111,-1.2198858998439408,-1.1266791746760272,-1.4481651417737358,-1.3162632239054053,15.06111111111111,-1.3278910180614631,-1.517354332870772,-1.4646616897341016,-1.4109281276629164,-1.4901245734138824
181,15.144166666666663,-0.8572152673509112,-0.8097691934322273,-0.7771185345598896,-0.8484195233463155,-0.8559918508532952,15.144444444444444,-1.1819897732100322,-1.0958983475652997,-1.4094092968803058,-1.277136424829579,15.144444444444444,-1.2861157557378031,-1.4836332333613338,-1.4272768407487098,-1.3672735682758006,-1.451114029516825
182,15.2275,-0.8225960227752342,-0.7779295716980635,-0.7492723012525404,-0.8189821513955364,-0.8262186209063925,15.227777777777778,-1.1453961807999375,-1.057273352348913,-1.370904602575045,-1.2392743076035613,15.227777777777778,-1.240890333759854,-1.4417200534056684,-1.387306774630738,-1.322028367764087,-1.4089164316360334
183,15.310833333333331,-0.7859056861005048,-0.7611686372403437,-0.7183119326023025,-0.7856050925836897,-0.7925184264311135,15.31111111111111,-1.1141045875892432,-1.0146031989618227,-1.3312509938272437,-1.1964765741471008,15.31111111111111,-1.1986154013937396,-1.397616206963911,-1.3461528855215072,-1.2771938135753598,-1.365133105499584
184,15.394166666666663,-0.7559436447871879,-0.7248859655221986,-0.690236947390455,-0.7592880411061479,-0.7664908605300385,15.394444444444444,-1.078114461006293,-0.9778869007929978,-1.28924840686205,-1.1583429282418407,15.394444444444444,-1.1542916054226735,-1.3549231043510783,-1.30521656386098,-1.23777118973912,-1.3193653732968909
185,15.4775,-0.7179092882243255,-0.6898811339868177,-0.6542468664341643,-0.7292306927908946,-0.7379355181372957,15.477777777777778,-1.0432252709321896,-0.942723474685414,-1.24729677916047,-1.1152730755313185,15.477777777777778,-1.1079195901469596,-1.3158421522370705,-1.2704991963877583,-1.1899617768667858,-1.2778145536787058
186,15.560833333333331,-0.6848020077295396,-0.6613537220574455,-0.6221412125864875,-0.7034327450985237,-0.703451996018563,15.56111111111111,-1.004836489700795,-0.9069119409360592,-1.2115960494593685,-1.0806667235209666,15.56111111111111,-1.0636999973839911,-1.2685747536466696,-1.234402166139089,-1.152566852151692,-1.234681961757115
187,15.644166666666663,-0.6518211965490317,-0.6319033111373852,-0.5889195107363738,-0.6720938971222419,-0.6744398927710666,15.644444444444444,-0.9675475920987286,-0.8706513232959332,-1.178346157751466,-1.045323581578112,15.644444444444444,-1.0186334664682524,-1.2231223079595397,-1.1901268524508577,-1.11118768936909,-1.1965689091055425
188,15.730277777777776,-0.6221662498575792,-0.5977294846099983,-0.5653812878086588,-0.6420138495878659,-0.6440988088235828,15.727777777777778,-0.9337580553653712,-0.839740648970045,-1.1441470452853442,-1.0068433609319762,15.727777777777778,-0.9727206342513172,-1.1764862109102276,-1.152674630957594,-1.0626255588761493,-1.1498767037587467
189,15.813611111111111,-0.5890365647585425,-0.5546318278387001,-0.5339260727640706,-0.6153923048538239,-0.6264283464364366,15.813888888888888,-0.8940673591928605,-0.7995789486174135,-1.10419865456544,-0.9770257746736748,15.811388888888889,-0.932162135101848,-1.1366678545881617,-1.117446873592468,-1.0134817276119543,-1.1046066502128236
190,15.896944444444443,-0.561031540283857,-0.5326099281669678,-0.5071533965992252,-0.5810289669111539,-0.5938281097015018,15.897222222222222,-0.856074985726093,-0.7705652563510688,-1.0693009293520497,-0.940870537756219,15.897222222222222,-0.8883586009055991,-1.086068627437654,-1.0718449485872912,-0.9669574590975092,-1.0543600494252034
191,15.980277777777776,-0.533550577394039,-0.5036633749183324,-0.4774627923466302,-0.5527235413835079,-0.5624977045422016,15.980555555555554,-0.8199804195627249,-0.7424986097380526,-1.0328538146613264,-0.9039773669945136,15.980555555555554,-0.8471106610654138,-1.0470899142578964,-1.0232702204725193,-0.9202540134357302,-1.0089381988146555
192,16.06361111111111,-0.5019930789781837,-0.4825917593963839,-0.4484537950746819,-0.5312757355271462,-0.5306367387135096,16.06388888888889,-0.7839831477531713,-0.7025780497994152,-1.0012572567652822,-0.860545981065359,16.06388888888889,-0.7942189425012256,-1.010733096202966,-0.9775240500772469,-0.8737726473114547,-0.9709423922612836
193,16.146944444444443,-0.4683584498539643,-0.44079467488477,-0.4173259418876672,-0.4998852582309415,-0.4980448218019468,16.147222222222222,-0.7478826598006053,-0.6654026210102171,-0.970911203191786,-0.8183761005074479,16.147222222222222,-0.7430840696500584,-0.9547995507818208,-0.9366077945292102,-0.8307146139914349,-0.9243739201065266
194,16.230277777777776,-0.4282460967676338,-0.4022717166471937,-0.3850787719257614,-0.4701518200163779,-0.4643215652255834,16.230555555555554,-0.710278447660958,-0.6271713712995324,-0.9298156027245668,-0.7816674477213708,16.230555555555554,-0.6955066644660248,-0.9122906518583012,-0.903122807254789,-0.7800811633243419,-0.8694340691531623
195,16.31361111111111,-0.3986554283940229,-0.3852224819274169,-0.3541118263650311,-0.4352751330375507,-0.4332665822340392,16.31388888888889,-0.6631700057429217,-0.5904833520504434,-0.8869704054032096,-0.74561974696961,16.31388888888889,-0.6582873464203274,-0.8562077696511297,-0.8526704379790038,-0.7326735417407607,-0.8259241226653028
196,16.396944444444443,-0.3649858553365421,-0.3562465699492587,-0.3200246484174313,-0.395854911081165,-0.4102794879084838,16.397222222222222,-0.6305568309079466,-0.5563376181000428,-0.8481755625231572,-0.699632724376544,16.397222222222222,-0.6102267325012601,-0.7935522707339113,-0.8064520327255167,-0.6840929922531953,-0.7780453603683968
197,16.480277777777776,-0.3390367901271789,-0.3359435819165945,-0.2954167833308089,-0.3698908695665379,-0.3775598991616352,16.480555555555554,-0.5906384224702406,-0.5157332277394346,-0.8024310266357114,-0.6653061079284455,16.480555555555554,-0.5687254372142054,-0.7555255180351346,-0.7598689338166327,-0.6359407544560666,-0.7325990584492279
198,16.566388888888888,-0.2994076472265035,-0.3175131210133587,-0.2634877783888988,-0.3371827255455984,-0.3469074347377615,16.563888888888886,-0.5588142821967709,-0.477669242713734,-0.7657367515480312,-0.6278396274734815,16.563888888888886,-0.5237840725816365,-0.7075288708381676,-0.7155224798732973,-0.5898180645257103,-0.6875864895559185
199,16.64972222222222,-0.270697843023661,-0.2775547924035412,-0.2288371829113266,-0.3021301977028859,-0.3127217152126776,16.65,-0.5246839143072639,-0.4369447282220642,-0.7178926923231339,-0.5868330147217138,16.6475,-0.4810032481431161,-0.6661636847812629,-0.672414005815097,-0.539326155220381,-0.644208922797926
200,16.733055555555556,-0.2417067958363777,-0.2448682032311909,-0.1970645482536072,-0.2699330063555514,-0.2846023629937492,16.733333333333334,-0.4916468254742056,-0.4027587529175617,-0.6756988052798957,-0.5484860032450991,16.733333333333334,-0.4397835709552977,-0.6126313118575548,-0.6397448428602621,-0.4816662558802491,-0.596467623746044
201,16.816388888888888,-0.2084339259109579,-0.2044529626204126,-0.161569427807146,-0.2419908734533554,-0.2481490023198916,16.816666666666666,-0.4521025248228396,-0.3741103889073724,-0.6371550479930479,-0.5019983284774874,16.816666666666666,-0.3955256455919239,-0.5735331004150608,-0.5967163185256623,-0.4320395924274018,-0.5445638544324014
202,16.89972222222222,-0.1724786554222841,-0.1723086816753703,-0.1301513769992381,-0.2041035225786718,-0.2197612592615691,16.9,-0.4090505239311686,-0.3375987117526517,-0.5926613792931825,-0.464169727714625,16.9,-0.3482300741438276,-0.5308703951566788,-0.551529756626811,-0.3772473873658444,-0.495098873350464
203,16.983055555555556,-0.1314404084738187,-0.1154349734802831,-0.1000099532930688,-0.1710706789464834,-0.1838387617207929,16.983333333333334,-0.363890336829953,-0.3056228004685676,-0.5522177592667489,-0.4197999401141516,16.983333333333334,-0.3078974562189315,-0.4934445371401905,-0.5055864772778635,-0.3366908597814981,-0.4452739354550339
204,17.066388888888888,-0.0959186110976027,-0.0822314530994281,-0.0687447161877106,-0.1406920694043865,-0.1535811394311265,17.066666666666666,-0.3306214800027144,-0.2619817375242968,-0.512024149256052,-0.3800887066956023,17.066666666666666,-0.2627283889422479,-0.4396568637782594,-0.4648877968916144,-0.2913712253422014,-0.3938902921622496
205,17.14972222222222,-0.0623126912542558,-0.0470977375771405,-0.0385552272181298,-0.1149674224325864,-0.1235880239576802,17.15,-0.2966434723857314,-0.2276746088430274,-0.4676805118592594,-0.3456357703404053,17.15,-0.213923466955879,-0.397708708838431,-0.417635028179502,-0.2430896962977075,-0.3471491913495849
206,17.233055555555556,-0.0290220788329766,0.0303665540621882,-0.0134410499551797,-0.0848964681439012,-0.0928590486971149,17.233333333333334,-0.2645558353680433,-0.1941005038019579,-0.4257868109303919,-0.3068408757918849,17.233333333333334,-0.1648832824190181,-0.3492014024431337,-0.3686294801516055,-0.2032474814796901,-0.304051877355851
207,17.316388888888888,0.0055537943484567,0.057961800814108,0.0229982499943945,-0.0598789382837592,-0.06059384887764,17.316666666666666,-0.2205580927914449,-0.1658585152322973,-0.3859430115793307,-0.2779037696552598,17.316666666666666,-0.129608425007947,-0.3015362710696787,-0.3288724581166462,-0.1596457863017374,-0.2543995909811944
208,17.4025,0.0380154945436878,0.0890883796941131,0.0523631049879604,-0.0327145662301999,-0.024992061559014,17.4,-0.1900497709504934,-0.1201477394192659,-0.346349080171814,-0.244624200397642,17.4,-0.0926994819160389,-0.2579146375502582,-0.2913652636819869,-0.1096858127593546,-0.2123935694870981
209,17.485833333333332,0.0707635860777826,0.117946665737639,0.0852539453469937,-0.0064030869938748,0.0075466743674558,17.48611111111111,-0.1558303985925032,-0.0775672761020922,-0.311004984329439,-0.2136019183480397,17.48361111111111,-0.057557037853755,-0.2109378210719468,-0.245109194753632,-0.0625687594299645,-0.1670350465963808
210,17.569166666666668,0.1053986313472272,0.148737032000064,0.1112711993570802,0.0264557627819546,0.0434227181789122,17.569444444444443,-0.1236995069175462,-0.0467162284740175,-0.2701106929296596,-0.1710366756973554,17.569444444444443,-0.0095816750486485,-0.160007137176703,-0.1953055455362271,-0.0154958214729057,-0.1285252524931984
211,17.6525,0.132321190819927,0.1776598495567101,0.1406152932679173,0.0600622448214149,0.0744364273209486,17.65277777777778,-0.0840566295784559,-0.0145937031822927,-0.2338661761057883,-0.1315282264983847,17.65277777777778,0.0398260267546388,-0.1303238977613655,-0.1471556065330616,0.0257318093705649,-0.0812654138230429
212,17.735833333333332,0.159331823035212,0.2029154875028417,0.1610866512933113,0.0952166192160225,0.1069881574076105,17.73611111111111,-0.0453013026808223,0.0222011896718197,-0.1986714052469963,-0.0918763266658192,17.73611111111111,0.0866654902943745,-0.084289411077657,-0.1034606645460643,0.0761129447772745,-0.0288567536927409
213,17.819166666666668,0.1908310846038311,0.2227043129536645,0.1850856956111793,0.1247191444246825,0.1402782622213935,17.819444444444443,-0.008833064782995,0.076069336533049,-0.1567263529983111,-0.0490807339762438,17.819444444444443,0.1405361407917369,-0.040704981732182,-0.0668220026758074,0.1252463998421334,0.0086995083295432
214,17.9025,0.2202195302079546,0.2492266910443283,0.2098128463635485,0.1551700772736872,0.1703070937132445,17.90277777777778,0.0249485431039166,0.1212116203921118,-0.1168309932606186,-0.01254120806814,17.90277777777778,0.1812374059508139,0.0046280893135723,-0.0272409003215033,0.1727309930781357,0.0534021562143097
215,17.985833333333332,0.2502977126011755,0.2752829849299258,0.2440685216565565,0.18196967295672,0.1940750020025608,17.98611111111111,0.0554439775160456,0.133828920785715,-0.0829853011906627,0.0231424895581169,17.98611111111111,0.2265687159586034,0.0481085047432383,0.0194813668189926,0.2167655464163571,0.1008499774707225
