,Time(h),6803_WT_rep1,6803_WT_rep2,6803_WT_rep3,6803_WT_rep4,6803_WT_rep5,6803_WT_mean,6803_WT_sd,6803_WT_reg,6803_WT_signal,6803_WT_smoothed,6803_deltaKaiA3_rep2,6803_deltaKaiA3_rep3,6803_deltaKaiA3_rep4,6803_deltaKaiA3_rep5,6803_deltaKaiA3_rep1,6803_deltaKaiA3_mean,6803_deltaKaiA3_sd,6803_deltaKaiA3_reg,6803_deltaKaiA3_signal,6803_deltaKaiA3_smoothed,6803_deltaKaiB3_rep3,6803_deltaKaiB3_rep4,6803_deltaKaiB3_rep5,6803_deltaKaiB3_rep1,6803_deltaKaiB3_rep2,6803_deltaKaiB3_mean,6803_deltaKaiB3_sd,6803_deltaKaiB3_reg,6803_deltaKaiB3_signal,6803_deltaKaiB3_smoothed,6803_deltaKaiC3_rep4,6803_deltaKaiC3_rep5,6803_deltaKaiC3_rep1,6803_deltaKaiC3_rep2,6803_deltaKaiC3_rep3,6803_deltaKaiC3_mean,6803_deltaKaiC3_sd,6803_deltaKaiC3_reg,6803_deltaKaiC3_signal,6803_deltaKaiC3_smoothed,6803_deltaKaiA3B3_rep5,6803_deltaKaiA3B3_rep1,6803_deltaKaiA3B3_rep2,6803_deltaKaiA3B3_rep3,6803_deltaKaiA3B3_rep4,6803_deltaKaiA3B3_mean,6803_deltaKaiA3B3_sd,6803_deltaKaiA3B3_reg,6803_deltaKaiA3B3_signal,6803_deltaKaiA3B3_smoothed,6803_deltaKaiB3C3_rep1,6803_deltaKaiB3C3_rep2,6803_deltaKaiB3C3_rep3,6803_deltaKaiB3C3_rep4,6803_deltaKaiB3C3_rep5,6803_deltaKaiB3C3_mean,6803_deltaKaiB3C3_sd,6803_deltaKaiB3C3_reg,6803_deltaKaiB3C3_signal,6803_deltaKaiB3C3_smoothed,6803_deltaKaiA1B1C1_rep2,6803_deltaKaiA1B1C1_rep3,6803_deltaKaiA1B1C1_rep4,6803_deltaKaiA1B1C1_rep5,6803_deltaKaiA1B1C1_rep1,6803_deltaKaiA1B1C1_mean,6803_deltaKaiA1B1C1_sd,6803_deltaKaiA1B1C1_reg,6803_deltaKaiA1B1C1_signal,6803_deltaKaiA1B1C1_smoothed,6803_deltaKaiA3C3_rep1,6803_deltaKaiA3C3_rep2,6803_deltaKaiA3C3_rep3,6803_deltaKaiA3C3_rep4,6803_deltaKaiA3C3_rep5,6803_deltaKaiA3C3_mean,6803_deltaKaiA3C3_sd,6803_deltaKaiA3C3_reg,6803_deltaKaiA3C3_signal,6803_deltaKaiA3C3_smoothed,6803_Wilde_WT_rep1,6803_Wilde_WT_rep2,6803_Wilde_WT_rep3,6803_Wilde_WT_rep4,6803_Wilde_mean,6803_Wilde_sd,6803_Wilde_reg,6803_Wilde_signal,6803_Wilde_smoothed
833,69.65833333333333,325.29,351.63,313.94,311.62,313.13,323.122,15.058894248914825,327.7724053910746,-4.650405391074542,-3.728097375434135,321.97,308.31,305.97,307.64,316.26,312.03,6.107873607074728,311.71971331775944,0.3102866822405175,0.4772616195396793,333.83,322.4,317.0,349.98,306.44,325.93,14.91897047386314,325.8759726423493,0.054027357650700526,0.1544524472950784,323.02,315.79,316.67,327.56,318.07,320.222,4.439943242880469,319.9747942457745,0.2472057542254804,0.3772696598994104,337.43,319.89,329.17,328.27,332.97,329.546,5.811869234592268,328.17715570062114,1.3688442993788665,0.8830581085322134,326.77,314.36,326.94,323.27,322.47,322.762,4.570704103308364,322.75729385106195,0.004706148938009642,0.09941321462628971,340.28,329.09,329.53,332.98,354.78,337.332,9.600677892732362,337.24972545898777,0.08227454101223991,-0.05926999589360471,330.62,319.48,326.29,326.25,348.89,330.30600000000004,9.952339624430016,329.5220222251803,0.7839777748197563,0.6292004515652097,1169.89,1784.45,1053.52,641.82,1162.42,409.22508836824755,758.0113764148139,404.4086235851864,226.4729510840126
834,69.74166666666666,325.57,352.55,314.45,312.03,313.39,323.59799999999996,15.256571567688473,328.0578761733792,-4.459876173379228,-3.7383243671714643,322.54,309.48,306.43,308.07,317.01,312.706,6.107695473744581,311.99702306061096,0.7089769393890477,0.4663256712157306,335.64,322.77,317.57,350.54,306.69,326.642,15.14895560756583,326.16449352668894,0.4775064733110711,0.145698429372267,323.61,315.98,317.3,328.01,318.33,320.646,4.502108839199687,320.25906992306454,0.3869300769354611,0.3705350669586183,338.47,320.38,329.46,328.04,339.41,331.152,7.075748440977828,328.4553301136109,2.696669886389105,0.8824038293019978,326.91,314.5,327.61,323.83,322.34,323.038,4.688442811851294,323.0374648634666,0.0005351365333692906,0.09217156913939115,340.38,329.5,329.97,333.49,355.01,337.67,9.502957434399033,337.4884239820759,0.18157601792411576,-0.06965656930837788,329.2,319.9,326.58,326.62,349.24,330.30799999999994,9.954637914057958,329.7990523705961,0.5089476294038733,0.6275400074293246,453.72,1105.04,2227.87,2185.59,1493.055,750.0551134583378,759.3035270050801,733.75147299492,223.77594458858186
835,69.825,326.08,352.43,314.75,312.33,313.83,323.88399999999996,15.084457696582938,328.3439337459731,-4.459933745973131,-3.753537224612926,323.2,309.11,306.46,308.38,316.69,312.76800000000003,6.2711255768003875,312.27444976725275,0.49355023274726895,0.4485224941163678,335.99,322.79,317.71,349.86,307.27,326.724,14.807565093559452,326.4531346087132,0.27086539128682297,0.14537393442534358,323.75,316.32,317.59,327.87,318.26,320.7579999999999,4.370461760500836,320.54345832774726,0.21454167225265497,0.3619873980587189,338.39,320.5,330.24,328.07,330.08,329.456,5.708788312768302,328.7335535746852,0.7224464253148593,0.9004000882071774,327.27,314.95,327.3,324.13,322.42,323.21400000000006,4.5367327450490205,323.31769460402234,-0.10369460402232583,0.0856707537566036,340.92,329.83,330.19,333.17,353.59,337.54,8.962035483080832,337.72726319476436,-0.18726319476432657,-0.0765336497877167,330.81,320.24,326.8,326.76,349.05,330.73199999999997,9.766009215641773,330.07611450465845,0.6558854953415463,0.6238971073027757,1042.95,3373.98,2476.3,602.03,1873.815,1109.1953093233851,760.6003468620119,1113.2146531379883,225.1556498007775
836,69.90833333333333,326.47,352.55,314.97,312.84,313.65,324.096,15.062312704229727,328.6305811007894,-4.534581100789381,-3.763738935427572,323.16,309.35,306.48,308.68,316.93,312.92,6.215043040880733,312.5519924578459,0.3680075421540763,0.4303030664017071,336.84,322.74,317.96,349.23,308.44,327.04200000000003,14.389805280128016,326.7418950378857,0.3001049621143651,0.13862981190145124,324.14,316.46,317.69,328.37,318.54,321.03999999999996,4.511935283223821,320.8279581889285,0.21204181107144837,0.34972792195289937,338.81,320.73,330.75,329.11,330.89,330.058,5.756368299544421,329.0118246500638,1.046175349936237,0.8953983167656059,327.95,315.01,327.75,324.42,322.73,323.572,4.719289777074514,323.5979815732713,-0.0259815732713266,0.07561226563728789,341.28,329.81,330.18,333.23,355.84,338.068,9.79777811547086,337.9662439743415,0.10175602565847491,-0.0837521127089341,331.89,321.01,327.35,327.31,349.83,331.47799999999995,9.807724302813567,330.3532070725782,1.1247929274217896,0.6058233036609453,3020.76,2795.81,973.78,605.17,1848.8799999999999,1070.3496780725447,761.901848160351,1086.9781518396492,231.23317954670173
837,69.99166666666666,326.58,353.51,315.19,313.01,314.27,324.512,15.292186763180732,328.91782123828926,-4.405821238289234,-3.768232495812538,323.22,309.69,307.0,308.77,317.7,313.276,6.180720346367414,312.8296501491948,0.44634985080522105,0.4231683695890808,336.33,323.25,318.11,350.57,307.66,327.184,14.896675602294616,327.0307739614925,0.15322603850753044,0.1373169134257694,324.67,316.88,318.07,328.96,319.31,321.578,4.551383965345044,321.11256823143236,0.46543176856760216,0.33995791167613465,338.84,320.83,330.6,328.56,331.12,329.98999999999995,5.760590247535402,329.290141901443,0.6998580985569613,0.8912999510191578,328.37,315.51,327.67,325.2,323.6,324.07,4.609151765780777,323.8783242671591,0.19167573284086054,0.07354760653757758,341.33,330.21,330.56,333.69,354.05,337.96799999999996,8.981092138487396,338.20536720191865,-0.23736720191867228,-0.098012837271852,331.18,320.53,327.73,327.32,349.84,331.32,9.882532064202977,330.6303285149385,0.6896714850614913,0.6066701536068266,3752.02,1679.52,396.06,601.08,1607.17,1330.8475274425691,763.2080430765269,843.9619569234733,237.22495915076897
838,70.075,326.79,353.21,315.51,313.32,314.63,324.692,15.050270961015947,329.2056571674619,-4.513657167461843,-3.7682209104930466,323.61,309.92,307.07,309.09,318.0,313.53799999999995,6.2620169274763295,313.1074218547459,0.43057814525404714,0.4198693885530516,336.45,323.82,318.61,352.01,308.47,327.87199999999996,15.065630288839548,327.3197705246413,0.5522294753586906,0.12283609280151926,324.44,316.88,318.39,328.97,319.51,321.638,4.457036683717121,321.39728717580124,0.2407128241987282,0.32797864454520487,338.98,321.12,331.0,329.1,333.07,330.654,5.806739532646529,329.5685038859949,1.0854961140050985,0.8789564315337368,328.72,315.6,328.44,325.39,323.5,324.33000000000004,4.778903639957596,324.1587211770343,0.17127882296570057,0.07722828281038382,341.54,330.25,332.67,334.11,355.28,338.77000000000004,9.074899448478742,338.4446337624292,0.32536623757086197,-0.10721670649881596,330.02,321.01,327.73,327.75,349.9,331.282,9.785992846921555,330.907477267695,0.3745227323049917,0.6110892188710338,3457.17,404.17,418.32,611.29,1222.7375,1292.64234309756,764.518943788657,458.2185562113431,256.31347643570587
839,70.15861111111111,327.71,353.51,315.91,314.12,314.82,325.214,14.997133859507949,329.49409190582475,-4.280091905824718,-3.7737571927223943,323.91,309.82,307.41,309.51,317.63,313.65600000000006,6.1944155495090945,313.38530658458905,0.27069341541100433,0.4090571115254078,337.35,323.71,318.89,350.85,308.87,327.934,14.675669115921098,327.6088838702617,0.3251161297383377,0.12283820600995204,325.0,317.24,318.7,329.61,319.18,321.946,4.6561254278638184,321.6821137382955,0.2638862617044895,0.32139140215868756,339.34,321.77,331.03,329.73,332.16,330.806,5.612837428609525,329.84690915636764,0.9590908436323555,0.8861192033992719,328.58,315.85,327.85,325.27,323.6,324.23,4.554773320375001,324.439170789649,-0.20917078964901087,0.07025580540539786,342.14,330.44,330.89,334.08,355.41,338.592,9.397526057425978,338.6840445446294,-0.09204454462938777,-0.11021460723468358,328.93,320.94,328.19,327.53,350.59,331.236,10.0887573070225,331.1846517621756,0.05134823782443762,0.6181820658118042,3526.44,715.83,468.18,601.81,1328.065,1272.2551703667782,765.8345624765456,562.2304375234546,264.24934422255143
840,70.24444444444444,327.98,353.8,316.17,313.85,315.29,325.418,15.060028419627896,329.7831284794231,-4.365128479423077,-3.777694364281955,324.1,310.01,307.48,309.77,318.25,313.922,6.2668250334599325,313.6633033454565,0.25869665454352875,0.39638253009516683,337.14,324.19,319.27,351.39,307.19,327.83599999999996,15.193961432095314,327.8981131391056,-0.062113139105615243,0.11827411121036994,325.39,317.77,318.9,329.53,319.92,322.302,4.462427142262376,321.9670466308941,0.3349533691058939,0.31644747039695764,339.9,321.78,331.18,330.12,332.61,331.11800000000005,5.788742177710114,330.12535626068507,0.992643739315002,0.8826897162297154,328.5,316.19,329.46,326.43,324.06,324.928,4.746794286673899,324.71967158715813,0.20832841284181974,0.07393168986908571,342.04,331.17,331.2,334.08,353.91,338.48,8.678168009436105,338.92360044109773,-0.4436004410977001,-0.11405743014683005,333.41,321.69,328.77,328.43,350.67,332.594,9.78025275747003,331.4618504250806,1.1321495749193915,0.6258002654149935,0.0,880.51,404.23,600.22,471.24,320.4275468027055,767.154911321686,-295.9149113216858,264.10492533065684
841,70.32777777777777,328.08,354.48,316.77,314.54,315.55,325.88399999999996,15.106929006254056,330.0727699228306,-4.188769922830629,-3.7774854554811843,324.45,310.68,308.06,310.09,317.98,314.252,6.104416106393797,313.9414111407234,0.3105888592765935,0.390996639208565,336.62,324.33,319.49,351.34,309.62,328.28000000000003,14.438707698405691,328.1874574697464,0.09254253025365675,0.12259466874009638,325.64,317.97,319.21,329.99,320.02,322.566,4.548259447305091,322.25208456129377,0.31391543870619376,0.3081481394221941,340.23,321.94,332.12,329.82,331.65,331.15200000000004,5.834899827760548,330.4038437425472,0.7481562574528364,0.875619424163038,329.19,316.43,330.5,326.63,324.34,325.418,4.969303371701106,325.00022204712025,0.41777795287971436,0.0801074563446887,342.19,330.93,331.36,334.55,355.73,338.952,9.309720511379492,339.16330234823545,-0.21130234823543453,-0.10539606972515209,331.86,321.94,328.85,328.51,350.82,332.39599999999996,9.764569831794944,331.73907167848284,0.6569283215171382,0.6159953932940696,2456.1,0.0,405.32,601.23,865.6625,943.4912254063363,768.480002507258,97.18249749274221,257.56520757768556
842,70.41111111111111,328.09,354.72,316.91,314.74,316.07,326.106,15.080921192022727,330.3630192791487,-4.257019279148692,-3.780583505157626,324.84,310.91,308.55,310.32,318.79,314.68199999999996,6.179273096408661,314.21962897040777,0.46237102959217813,0.3809004371690733,337.67,324.95,319.33,351.84,309.13,328.584,14.837098907805391,328.4769159985799,0.10708400142012384,0.1096007411145053,325.88,318.62,320.08,329.92,320.04,322.908,4.30373976908456,322.53722623290975,0.37077376709026044,0.2958447036783712,340.43,322.49,331.88,329.86,332.6,331.45200000000006,5.7438224206533395,330.6823701410303,0.7696298589697956,0.8389097858612498,329.12,316.82,329.47,326.11,324.51,325.206,4.585361926827596,325.2808206424969,-0.07482064249693415,0.07573462957222839,342.52,331.4,331.84,334.71,355.24,339.142,8.982837858939691,339.4031511662663,-0.26115116626628726,-0.12178142428205327,331.19,322.17,329.09,328.87,351.18,332.50000000000006,9.820105905742565,332.0163139398273,0.4836860601727963,0.6102690296901301,0.0,4011.79,416.22,602.39,1257.6000000000001,1605.0187510275387,769.8098482181305,487.79015178186984,218.83092877961326
843,70.49444444444444,328.86,355.02,317.56,315.01,316.26,326.54200000000003,15.071512730976938,330.6538796000072,-4.111879600007142,-3.7726915606768947,324.85,310.9,308.03,310.67,318.64,314.61800000000005,6.223861823659018,314.4979558311702,0.12004416882983683,0.37729492563738626,337.94,325.2,319.61,352.8,309.02,328.914,15.153475640921465,328.76648785982354,0.14751214017646394,0.1023431930270022,326.11,318.19,319.26,330.51,320.41,322.896,4.687214951333039,322.82247034487534,0.0735296551246636,0.2892384618912617,340.06,322.68,332.5,330.03,332.17,331.488,5.561925565844981,330.960933990686,0.5270660093140289,0.8355122645103759,329.58,317.01,329.41,327.19,324.77,325.592,4.633816569524527,325.5614658416528,0.030534158347120206,0.06876473888849668,342.71,331.34,331.79,334.82,356.55,339.44199999999995,9.4754617829423,339.6431477992363,-0.2011477992363519,-0.12021439595246569,331.23,322.46,329.58,328.97,351.61,332.77,9.881592988987158,332.2935756219315,0.4764243780685106,0.6017227594718848,2042.21,0.0,450.39,617.34,777.485,764.3052091442266,771.1444606408585,6.340539359141677,196.33888925072796
844,70.57777777777777,329.37,355.23,317.42,315.73,316.78,326.906,15.004954648381984,330.9453539455637,-4.039353945563646,-3.7722626779326953,325.54,311.57,308.54,311.0,319.62,315.254,6.349959369948759,314.77639071631415,0.4776092836858523,0.36878110963142197,338.5,325.33,320.45,352.53,308.58,329.078,15.148783977600312,329.05617218551697,0.021827814483022265,0.10107289134902976,326.39,318.46,319.97,330.95,321.01,323.356,4.643565871181323,323.107815592042,0.24818440795796892,0.2863807170684412,339.61,322.65,333.26,331.33,332.53,331.876,5.432773140855425,331.2395338215423,0.6364661784576977,0.8263783278204653,330.04,317.31,330.07,326.54,325.39,325.87,4.668657194526069,325.8421561083561,0.027843891643851544,0.05604931822706456,342.74,331.74,332.27,335.3,354.74,339.358,8.634638151075011,339.88329315501426,-0.5252931550142388,-0.1358458906938319,331.7,322.6,329.32,329.52,352.01,333.03,9.968735125380746,332.5708551329853,0.4591448670147102,0.5993081721356674,2827.02,1726.56,478.53,677.42,1427.3825,936.917435806779,772.4838519636864,654.8986480363136,188.40920180362983
845,70.66111111111111,329.37,355.47,317.7,315.82,316.96,327.06399999999996,15.02279148494049,331.237445384504,-4.173445384503991,-3.765999921346799,325.71,311.77,308.87,311.07,319.43,315.37,6.27852211909777,315.054932615786,0.3150673842139766,0.3687099975263293,338.28,325.0,320.33,352.62,309.66,329.178,14.893413846395319,329.3459681055217,-0.1679681055216903,0.09774070513007307,326.25,318.64,320.17,330.91,321.16,323.42600000000004,4.530503724752917,323.3932606649795,0.032739335020541396,0.27972277649928423,342.14,323.07,333.19,330.97,333.05,332.48400000000004,6.082314033326457,331.5181681591033,0.9658318408967428,0.8175094480255976,331.11,317.63,330.03,327.22,325.42,326.28200000000004,4.771521350680515,326.1228899017781,0.15911009822191297,0.052239906118283636,342.94,331.67,332.35,335.36,356.36,339.73600000000005,9.223727229271253,340.12358814529136,-0.387588145291303,-0.14632681828611233,334.14,323.38,329.82,329.62,352.4,333.872,9.878652539693855,332.8481508765509,1.023849123449135,0.5915768618054302,0.0,1064.01,404.03,672.1,535.035,387.95171287803333,773.8280343765452,-238.79303437654514,149.96529174923137
846,70.74444444444444,329.55,355.86,317.81,316.72,317.26,327.44,14.989571041227299,331.53015699404216,-4.090156994042132,-3.76965636386907,325.89,312.91,309.15,311.21,320.42,315.916,6.272605838086755,315.3335805161746,0.5824194838253773,0.3595826010544797,338.4,325.86,320.4,354.34,310.42,329.884,15.20265976729071,329.63587474752114,0.24812525247889003,0.09759750559765341,326.81,319.57,320.47,331.52,321.64,324.00199999999995,4.518891014397219,323.6788042499758,0.3231957500241167,0.26941595175496097,341.9,323.45,333.0,331.33,333.42,332.62,5.87632197892525,331.7968355243487,0.8231644756513272,0.802357101883872,330.28,317.85,330.37,328.2,325.76,326.492,4.637350105394231,326.4036656764931,0.0883343235068535,0.044788045689277356,343.24,331.89,332.59,335.47,358.32,340.302,9.86777664927617,340.3640336855814,-0.06203368558134009,-0.14500809233178225,333.73,322.89,330.29,329.9,351.89,333.73999999999995,9.734404963838312,333.12546125156297,0.6145387484370091,0.5964304272327454,1732.98,0.0,422.03,666.1,705.2775,639.404567405293,775.1770200710546,-69.89952007105441,154.58183439675736
847,70.82777777777777,330.23,356.1,318.65,316.52,317.46,327.79200000000003,14.99780703969752,331.82349185991995,-4.031491859919895,-3.76098508697745,326.14,312.08,309.42,311.61,320.36,315.922,6.320343028665448,315.6123334007118,0.30966659928820794,0.36059993530547413,338.73,325.91,321.11,353.13,311.03,329.982,14.607048161760819,329.92589123702066,0.05610876297938181,0.09069416615732427,327.09,319.86,320.69,332.23,321.72,324.31800000000004,4.6918968445608416,323.964445029037,0.3535549709630361,0.25621155868843903,342.3,323.48,333.82,331.45,333.59,332.928,6.008618476821438,332.07553443373445,0.8524655662655671,0.8055227706774202,331.15,318.22,330.91,327.44,325.9,326.724,4.703652198026542,326.68448188247896,0.03951811752098117,0.03584528466394922,343.64,332.35,332.8,335.67,356.33,340.158,9.0432856860767,340.6046306952205,-0.4466306952204912,-0.14789063025583665,331.71,323.45,330.74,330.4,353.1,333.88,10.04860388312726,333.4027846523285,0.47721534767154167,0.5934204717967987,2185.55,0.0,425.76,625.57,809.2200000000001,826.1189641026285,776.5308212405207,32.68917875947958,145.39038005374476
848,70.91111111111111,330.54,357.04,318.71,316.77,318.1,328.23199999999997,15.231093723039075,332.11745307640774,-3.885453076407741,-3.754789180677958,326.43,312.93,309.59,311.59,320.47,316.202,6.301156719206417,315.8911902492722,0.31080975072778605,0.3554630187261352,339.1,326.32,321.29,353.75,310.37,330.166,14.976502395419297,330.21601669734764,-0.05001669734762539,0.08188156239268954,327.7,319.82,321.11,332.31,321.8,324.548,4.730942400833049,324.2501816798874,0.29781832011257325,0.2468609174344936,342.03,323.79,333.22,331.87,333.93,332.96799999999996,5.8060327246752435,332.3542633991923,0.6137366008076863,0.8043079402123934,331.08,318.3,331.22,327.75,326.17,326.904,4.719112628450393,326.96533696511665,-0.06133696511669789,0.028813175362975382,343.84,332.38,333.01,336.42,356.58,340.446,9.037569584794348,340.84538009736764,-0.3993800973675969,-0.15127535330578845,332.82,324.09,330.24,330.45,353.41,334.202,10.028805312698033,333.68011946852687,0.521880531473154,0.5809986035044006,1421.64,423.91,443.35,626.69,728.8975,407.70494670625476,777.8894500799386,-48.991950079938384,138.81185402604282
849,70.99472222222222,330.72,357.47,319.24,317.1,318.27,328.56000000000006,15.261269934052024,332.4120437463033,-3.8520437463032224,-3.683521743504695,326.78,312.73,310.12,312.01,320.27,316.38199999999995,6.243381775928798,316.1701500383731,0.2118499616268408,0.3437228731205181,338.86,326.42,321.34,353.52,311.41,330.31,14.591844297414902,330.50625024965154,-0.19625024965152274,0.06731057206537804,327.7,320.62,321.87,332.24,321.94,324.87399999999997,4.426581525285624,324.5360128759696,0.3379871240303389,0.23696535240969488,342.37,324.24,333.93,331.99,334.11,333.328,5.781240005396764,332.6330209281301,0.694979071869869,0.8109641008189681,331.19,318.28,332.21,328.79,326.94,327.482,4.955495535261844,327.2462293651901,0.23577063480986432,0.02844327470381651,344.05,333.04,333.73,336.44,356.54,340.76,8.803569730512733,341.0862828190038,-0.32628281900382156,-0.1722131865516625,333.32,323.67,330.85,330.64,353.03,334.302,9.90018464474273,333.95746408520984,0.34453591479020956,0.5704664349899815,1675.83,0.0,454.89,623.04,688.4399999999999,613.9445024185817,779.2529187859903,-90.81291878599026,159.32155661781306
850,71.08055555555555,331.03,357.55,319.32,317.74,318.97,328.92199999999997,15.101548794742875,332.7072669809331,-3.785266980933129,-3.614135882519843,326.67,313.34,310.09,312.5,319.96,316.512,6.0410840086858695,316.4492117411745,0.06278825882547913,0.3407305236498984,339.71,326.84,321.87,353.89,311.16,330.694,14.789429468373674,330.7965910129036,-0.10259101290356934,0.06373207511506115,328.02,320.08,321.38,332.55,322.45,324.896,4.687901876106203,324.8219372864443,0.07406271355568085,0.22782619231240792,342.9,324.4,334.78,331.97,334.42,333.694,5.92971365244562,332.9118055234318,0.7821944765682527,0.8202427473513463,331.2,318.8,331.19,328.36,326.86,327.28200000000004,4.558677001060718,327.527157518887,-0.24515751888701537,0.017787144200698688,344.42,333.12,333.85,337.11,357.17,341.134,8.960184373103045,341.32733979093314,-0.19333979093310866,-0.17830505888600306,335.63,324.28,331.38,331.06,353.28,335.126,9.777753525222444,334.2348168828015,0.8911831171984901,0.5695255835155906,639.08,391.16,488.52,626.13,536.2225,102.44715866606549,780.6212395570467,-244.39873955704658,186.31960063152923
851,71.16388888888889,331.9,357.61,320.06,318.37,319.26,329.44,14.924893299451094,333.0031259001514,-3.5631259001513897,-3.5473347133136643,327.37,313.18,310.58,312.63,320.77,316.90599999999995,6.270746686001599,316.7283743274795,0.17762567252042197,0.33368699883278186,340.39,326.82,322.53,354.39,311.61,331.148,14.834689615896917,331.08703810389716,0.060961896102885806,0.06034695365944747,328.08,320.33,322.1,332.43,322.83,325.154,4.460953261355696,325.1079535761904,0.04604642380956127,0.22214477012280318,343.13,324.56,334.34,331.95,334.68,333.732,5.947972427642884,333.1906156834568,0.541384316543218,0.8210953791877568,332.0,319.03,332.15,329.06,327.17,327.882,4.804711854003323,327.8081198577977,0.0738801422022673,0.016396349964632663,344.67,333.43,334.24,337.12,356.24,341.14,8.52860363717297,341.56855194778166,-0.4285519477816559,-0.18755190302387584,334.38,324.47,331.26,331.2,353.28,334.918,9.734656439751726,334.51217623709846,0.4058237629015721,0.5685276709708958,3659.06,399.92,534.96,619.51,1303.3625000000002,1362.3156486360824,781.9944245931647,521.3680754068356,177.51091136797731
852,71.24722222222222,332.12,357.83,320.3,318.36,319.61,329.64400000000006,14.93921898895654,333.29962363234057,-3.6556236323404776,-3.4793713600044986,327.59,313.65,310.76,312.75,321.3,317.21,6.30301832458069,317.0076367637337,0.20236323626629507,0.3300433305449018,340.25,327.07,322.39,355.15,310.53,331.078,15.34504793084727,331.3775906372474,-0.2995906372474152,0.06135609199428989,328.46,320.61,321.97,333.5,323.21,325.55,4.782597620540529,325.39406040580513,0.1559395941948667,0.1997724231028487,343.49,324.93,334.36,332.52,334.91,334.04200000000003,5.9239223492547595,333.46944990204116,0.572550097958884,0.8145235002304456,332.04,319.38,332.82,328.59,327.55,328.07599999999996,4.782888666904136,328.0891148089162,-0.01311480891625954,0.015522462703405694,344.78,333.29,333.78,337.07,356.48,341.08,8.72816360983226,341.8099202279984,-0.7299202279984196,-0.1889046555028538,335.3,324.87,332.03,331.55,353.83,335.51599999999996,9.763891847004446,334.78954051926956,0.7264594807304221,0.5652743238731859,0.0,411.29,556.55,640.58,402.105,246.21960670304063,783.3724860960903,-381.26748609609007,177.77228912625563
853,71.33055555555555,332.54,358.43,320.75,319.25,319.91,330.17600000000004,14.949881069761057,333.5967633144111,-3.4207633144110035,-3.4116989552387693,327.95,314.15,311.22,313.44,321.82,317.716,6.24141201972758,317.28699801302537,0.4290019869746273,0.31910055401920934,340.62,327.95,322.76,354.67,312.0,331.6,14.759494571292073,331.66824772539144,-0.06824772539139726,0.05501037659336707,328.89,321.04,322.49,333.53,323.15,325.82,4.689034015658222,325.6802564316037,0.13974356839627422,0.1935104927963055,343.72,325.07,334.19,332.73,335.34,334.21,5.957304759704686,333.7483066684965,0.461693331503471,0.8098286189056974,332.19,319.74,331.86,329.2,327.79,328.156,4.517648060661651,328.3701407946394,-0.21414079463942265,0.006117057721578842,345.36,333.99,334.55,337.16,359.36,342.084,9.546854141548408,342.05144557385466,0.03255442614535348,-0.1874142566830367,335.57,325.23,331.97,331.65,354.06,335.696,9.767729725990575,335.0669080958561,0.629091904143958,0.5614171733673672,0.0,398.03,654.25,774.54,456.705,296.6754653236428,784.7554362692571,-328.0504362692569,188.1851592037747
854,71.41388888888889,332.62,359.0,321.01,318.86,320.4,330.378,15.127654676122141,333.8945480918014,-3.51654809180141,-3.336770640190986,328.26,314.39,311.36,313.58,321.63,317.84399999999994,6.24469246640697,317.5664570350858,0.2775429649141059,0.3164097078458936,341.13,327.83,322.96,355.83,312.99,332.148,14.910445197914107,331.95900847858854,0.1889915214114993,0.05381069610850493,329.09,321.25,322.64,333.44,323.88,326.05999999999995,4.543791368449919,325.9665403056198,0.09345969438014824,0.19296032502874727,344.64,325.69,335.35,333.24,338.38,335.46000000000004,6.215982625458339,334.0271844676105,1.432815532389571,0.8196622481638083,332.76,319.96,332.64,330.33,327.83,328.704,4.728816342384215,328.65119623276763,0.05280376723233055,0.005031714920489856,345.67,334.02,334.55,337.75,358.17,342.03200000000004,9.079406147981274,342.29312893144424,-0.26112893144418997,-0.20133165074703452,334.74,325.09,332.25,332.1,354.48,335.73199999999997,9.909989707360962,335.3442773287718,0.38772267122819953,0.5617078552259671,0.0,430.82,965.43,1937.95,833.55,723.5483311085721,786.1432873177856,47.40671268221448,204.1131968962573
855,71.49722222222222,333.24,358.95,321.42,319.38,320.81,330.76000000000005,14.943687630568293,334.1929811184782,-3.4329811184781236,-3.266689564563724,328.49,314.09,311.56,314.01,322.58,318.14599999999996,6.3810926963961325,317.846012786289,0.2999872137109363,0.3047218339723642,341.45,328.36,323.49,355.25,311.52,332.014,15.066281027513062,332.2498720049198,-0.2358720049197515,0.040957941369561046,329.63,321.77,323.11,333.75,323.7,326.392,4.560835011267128,326.25291067560494,0.13908932439504884,0.1869232699075285,344.06,325.71,335.44,333.34,335.57,334.82399999999996,5.856738341432038,334.30608177964666,0.5179182203533113,0.7827759054791055,333.68,320.39,332.91,330.59,327.89,329.092,4.796675515396063,328.93227953650444,0.15972046349550034,0.0006180187982534682,345.64,334.46,335.34,337.98,358.39,342.36199999999997,8.928539410228304,342.53497125068367,-0.17297125068368707,-0.21265778569997973,333.59,325.45,332.54,332.47,354.94,335.798,10.000626780357319,335.6216465753026,0.17635342469744872,0.5506480098491324,0.0,388.57,1262.94,1688.55,835.015,672.3475645267112,787.536051448485,47.47894855151518,182.64351499773846
